step,node,type,q_pred,q_pred_context,q_pred_type_context,score_pred,reward_pred,reward_pred_context,reward_pred_type_context,fc_pred,pattern_pred,return_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,consensus_pred_context,consensus_pred_type_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy
1,N12793,observe,0.4147522449493408,2.3602673709392548,3.4150090932846067,0.4147522449493408,0.23835711181163788,1.5696798160672187,2.000590395927429,0.002383571118116379,0.11478754878044128,0.087650366127491,0.087650366127491,1.3361412313580512,0.0648353099822998,0.07597693800926208,0.02541106939315796,67488.640625,26976.890625,40511.74609375,71183.1484375,29962.205078125,41220.94140625,-0.054742660373449326,-0.11066191643476486,-0.017505917698144913,-5.474266037344933,6.809538476169109,1.2699564917385577,6.565032867714763,1.314448915272951,1.4974611952900887,2.2638827604800467,2.3602673709392548,2.3602673709392548,2.3602673709392548,greedy,2.3602673709392548,0.0,hard_fault_cluster
2,N1674,control1,0.7199898958206177,3.8992941632866858,3.8980747222900387,0.7199898958206177,0.2377421110868454,2.9787941232323645,2.8754962921142573,0.002377421110868454,0.3495755195617676,0.031518496572971344,0.031518496572971344,0.9793186646699905,0.07512874901294708,0.16154474020004272,0.04311246797442436,71183.234375,29962.234375,41221.00390625,71256.109375,30053.646484375,41202.46484375,-0.0010237663518637419,-0.003050911007449031,0.0004497479530982673,-0.10237663518637419,7.782135508954525,2.245169003084302,7.580190053209662,2.175727922990918,3.21114045381546,3.4306468077003958,3.8992941632866858,6.2595615342259405,6.2595615342259405,greedy,3.8992941632866858,0.0,hard_fault_cluster
3,N4167,control0,0.7617968916893005,2.4624246902763844,3.5239238023757933,0.7617968916893005,0.19391311705112457,1.6646737553179263,1.6774660110473631,0.0019391311705112457,0.368895024061203,0.025123393163084984,0.025123393163084984,0.9352412432432174,0.07119718194007874,0.15950947999954224,0.04007001221179962,71255.8203125,30053.28125,41202.5390625,71187.859375,29911.365234375,41276.49609375,0.0009537598234601319,0.00472214724868536,-0.0017949629109352827,0.09537598234601319,7.338754704222083,2.191412495970726,7.174477321561426,2.102844130396843,1.993861734867096,2.767958043366671,2.4624246902763844,8.721986224502325,8.721986224502325,greedy,2.4624246902763844,0.0,hard_fault_cluster
4,N4025,control0,0.873390793800354,2.2375178098678585,2.6912055134773256,0.873390793800354,0.2840961813926697,3.073565009236336,3.939217352867126,0.002840961813926697,0.3706860840320587,0.024920621886849403,0.024920621886849403,1.4664229327440261,0.06876905262470245,0.15377889573574066,0.03873373195528984,71187.796875,29911.29296875,41276.5,71450.109375,30076.1953125,41373.91015625,-0.0036847959272563457,-0.0055130464024841785,-0.002359942300245166,-0.3684795927256346,7.185922065749764,1.8205739009380342,6.954159463290125,1.725916384458542,2.2970656692981715,3.2287444057315584,2.2375178098678585,10.959504034370184,10.959504034370184,greedy,2.2375178098678585,0.0,hard_fault_cluster
5,N905,observe,0.6470983624458313,1.2915416911244393,1.6150922536849974,0.6470983624458313,0.24684368073940277,1.2876434559002519,1.6809559106826781,0.0024684368073940276,0.3823741674423218,0.02082645334303379,0.02082645334303379,0.7233105562999844,0.06658487766981125,0.15176326036453247,0.037126727402210236,71450.5078125,30076.681640625,41373.828125,72062.0546875,30418.357421875,41643.6953125,-0.008559027686715126,-0.011360155418515205,-0.006522654555737972,-0.8559027686715126,6.926157901063561,2.1699252957850694,6.725405300501734,2.320274054482579,1.307086225040257,1.796504655526951,1.2915416911244393,12.251045725494624,12.251045725494624,greedy,1.2915416911244393,0.0,hard_fault_cluster
6,N3444,control0,0.6826668381690979,1.4156286045908928,2.658570885658264,0.6826668381690979,0.27479851245880127,1.653635674715042,2.270289099216461,0.0027479851245880127,0.37688711285591125,0.01509428583085537,0.01509428583085537,0.41650235205888747,0.06114821881055832,0.14395274221897125,0.03148499131202698,72062.234375,30418.50390625,41643.734375,71337.78125,29851.66796875,41486.109375,0.010053159669041634,0.018634576350450516,0.0037850833032280207,1.0053159669041634,6.4047146793454885,1.2026284223794936,6.187295080628246,1.1808504945039748,1.5828086555004122,2.7209994590282442,1.4156286045908928,13.666674330085517,13.666674330085517,greedy,1.4156286045908928,0.0,hard_fault_cluster
7,N3445,control0,0.6079394817352295,1.0774393349885942,1.3791342377662659,0.6079394817352295,0.2580193281173706,1.1648287236690522,0.9197554886341095,0.002580193281173706,0.38352885842323303,0.013504980131983757,0.013504980131983757,0.09733213841915128,0.05876639857888222,0.14184418320655823,0.02907835692167282,71337.6875,29851.72265625,41485.96875,71217.5703125,29682.623046875,41534.94921875,0.0016837830189615488,0.005664651747792959,-0.0011806514812633395,0.16837830189615488,6.148164166137576,1.1216852229833605,5.94452093495056,1.085459629893303,1.2203650891780853,1.2873497503250837,1.0774393349885942,14.74411366507411,14.74411366507411,greedy,1.0774393349885942,0.0,hard_fault_cluster
8,N3451,control0,0.6995511054992676,2.122460172176361,1.168219006061554,0.6995511054992676,0.43646419048309326,2.5519547639787197,2.5308122277259826,0.004364641904830932,-0.052170515060424805,0.10393444448709488,0.10393444448709488,5.573816721886397,0.036219049245119095,0.024759739637374878,0.014264930039644241,71217.625,29682.69140625,41534.9375,71129.84375,29531.15234375,41598.6953125,0.0012325776042416692,0.005105300806462765,-0.0015350405592471361,0.12325776042416692,4.162303559482098,0.45840753719210614,3.7570045832544565,0.24568514630198468,1.2597029581665993,1.301461444273591,2.122460172176361,16.86657383725047,16.86657383725047,greedy,2.122460172176361,0.0,hard_fault_cluster
9,N4041,control0,0.9135322570800781,2.31601552143693,1.5847926914691925,0.9135322570800781,0.46383213996887207,2.4685487054288386,1.912497591972351,0.00463832139968872,0.02786669135093689,0.06609092652797699,0.06609092652797699,1.5151189276576043,0.038333334028720856,0.008968867361545563,0.02035323902964592,71129.375,29530.529296875,41598.84375,70979.7734375,29453.158203125,41526.6171875,0.0021032318472862244,0.0026200374122709036,0.001736263744533062,0.21032318472862244,4.363256469368935,1.5904396386444568,3.965814169496298,1.0002687783539295,2.0993382558226585,1.6206414665747435,2.31601552143693,19.1825893586874,19.1825893586874,greedy,2.31601552143693,0.0,hard_fault_cluster
10,N4245,observe,1.0860271453857422,4.221512899696827,3.4938339471817015,1.0860271453857422,0.53449946641922,4.7756448343396185,4.375849676132201,0.0053449946641922,-0.06030607223510742,0.09844036400318146,0.09844036400318146,6.2176108105480665,0.03998429700732231,0.023652181029319763,0.016836289316415787,70980.3203125,29453.908203125,41526.4140625,71297.140625,29706.5234375,41590.6171875,-0.004463495220988989,-0.008576628752052784,-0.001546079176478088,-0.4463495220988989,4.631369531154633,2.812666451483965,4.1566646583378315,1.975529944449663,3.023566757142544,3.8303890331834554,4.221512899696827,23.404102258384228,23.404102258384228,greedy,4.221512899696827,0.0,hard_fault_cluster
