benchmark_id,sequence_id,step,seed,random_patterns,candidate_count,inserted_count,candidate_id,net,type,insertion_sequence,source_bench_sha256,inserted_bench_sha256,total_faults,detected_faults,test_coverage,fault_coverage,pattern_count,effective_pattern_count,baseline_test_coverage,baseline_fault_coverage,baseline_pattern_count,baseline_effective_pattern_count,delta_test_coverage,delta_fault_coverage,delta_pattern_count,delta_effective_pattern_count,fault_list_path,fault_csv_path,hard_fault_summary_path,hard_fault_count,undetected_fault_count,fault_status_counts,work_dir,status,error,source_plan_csv,pred_score,pred_fc,pred_pattern,elapsed_sec,source_sequence_id,source_label_csv
subckt_0081,structural:subckt_0081:00,1,2026,100000,117,1,14,II1329,CP1,"[{""candidate_id"": 14, ""net"": ""II1329"", ""score"": null, ""type"": ""CP1""}]",e397ec80b142dbdba9d499bfb223556cb7088ed5ba3edefd5637623433ec643e,928af240494973b2601a40f68e4e3728fd492c598919042b1a2c4e5e0382534e,148,145,0.97973,0.97973,100000,30,0.94521,0.94521,100000,28,0.034519999999999995,0.034519999999999995,0,2,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0001/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0001/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0001/hard_fault_summary.json,3,3,"{""undetected"": 3}",autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0001,ok,,,,,,0.514411211013794,structural:subckt_0081:00,autoresearch/loop-260720-0945/model_training_round3/structural32_current/labels.csv
subckt_0081,structural:subckt_0081:00,2,2026,100000,117,2,36,P_19,CP1,"[{""candidate_id"": 14, ""net"": ""II1329"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 36, ""net"": ""P_19"", ""score"": null, ""type"": ""CP1""}]",e397ec80b142dbdba9d499bfb223556cb7088ed5ba3edefd5637623433ec643e,f1767196e6f6968d18680b42bcf9c12a69366621f2421dafec0076800f48ab2d,152,150,0.9868399999999999,0.9868399999999999,100000,34,0.94521,0.94521,100000,28,0.041629999999999945,0.041629999999999945,0,6,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0002/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0002/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0002/hard_fault_summary.json,2,2,"{""undetected"": 2}",autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0002,ok,,,,,,0.5509862899780273,structural:subckt_0081:00,autoresearch/loop-260720-0945/model_training_round3/structural32_current/labels.csv
subckt_0081,structural:subckt_0081:00,3,2026,100000,117,3,-1,II1384,CP0,"[{""candidate_id"": 14, ""net"": ""II1329"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 36, ""net"": ""P_19"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""II1384"", ""score"": null, ""type"": ""CP0""}]",e397ec80b142dbdba9d499bfb223556cb7088ed5ba3edefd5637623433ec643e,0fb39dee45e04d16f35c8dcfc686bf63bdff5c3c3d44b078a4a7d26849a6aa9f,154,152,0.9870099999999999,0.9870099999999999,100000,33,0.94521,0.94521,100000,28,0.04179999999999995,0.04179999999999995,0,5,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0003/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0003/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0003/hard_fault_summary.json,2,2,"{""undetected"": 2}",autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0003,ok,,,,,,0.5682973861694336,structural:subckt_0081:00,autoresearch/loop-260720-0945/model_training_round3/structural32_current/labels.csv
subckt_0081,structural:subckt_0081:00,4,2026,100000,117,4,99,__aig_not_382,OP,"[{""candidate_id"": 14, ""net"": ""II1329"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 36, ""net"": ""P_19"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""II1384"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 99, ""net"": ""__aig_not_382"", ""score"": null, ""type"": ""OP""}]",e397ec80b142dbdba9d499bfb223556cb7088ed5ba3edefd5637623433ec643e,178974245c0aea60b78ce1a72114283017c403776b41f6e97f8cc75ae5f5ae32,158,156,0.98734,0.98734,100000,33,0.94521,0.94521,100000,28,0.04213,0.04213,0,5,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0004/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0004/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0004/hard_fault_summary.json,2,2,"{""undetected"": 2}",autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0004,ok,,,,,,0.42958664894104004,structural:subckt_0081:00,autoresearch/loop-260720-0945/model_training_round3/structural32_current/labels.csv
subckt_0081,structural:subckt_0081:00,5,2026,100000,117,5,94,__buf_split_360,CP0,"[{""candidate_id"": 14, ""net"": ""II1329"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 36, ""net"": ""P_19"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""II1384"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 99, ""net"": ""__aig_not_382"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 94, ""net"": ""__buf_split_360"", ""score"": null, ""type"": ""CP0""}]",e397ec80b142dbdba9d499bfb223556cb7088ed5ba3edefd5637623433ec643e,4e628802424b7ee3ba15d7fce2bbf8421b08524e4505fd72f3f6ba82fdd0ad6a,162,160,0.98765,0.98765,100000,34,0.94521,0.94521,100000,28,0.04244000000000003,0.04244000000000003,0,6,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0005/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0005/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0005/hard_fault_summary.json,2,2,"{""undetected"": 2}",autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0005,ok,,,,,,0.7882716655731201,structural:subckt_0081:00,autoresearch/loop-260720-0945/model_training_round3/structural32_current/labels.csv
subckt_0081,structural:subckt_0081:00,6,2026,100000,117,6,42,II2017_2,CP1,"[{""candidate_id"": 14, ""net"": ""II1329"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 36, ""net"": ""P_19"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""II1384"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 99, ""net"": ""__aig_not_382"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 94, ""net"": ""__buf_split_360"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 42, ""net"": ""II2017_2"", ""score"": null, ""type"": ""CP1""}]",e397ec80b142dbdba9d499bfb223556cb7088ed5ba3edefd5637623433ec643e,de43836c6d2fad5fa1934373b4c4b201d5d00f0b15ae381b5780f6a4592561b4,164,159,0.96951,0.96951,100000,34,0.94521,0.94521,100000,28,0.02429999999999999,0.02429999999999999,0,6,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0006/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0006/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0006/hard_fault_summary.json,5,5,"{""undetected"": 5}",autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0006,ok,,,,,,0.4832310676574707,structural:subckt_0081:00,autoresearch/loop-260720-0945/model_training_round3/structural32_current/labels.csv
subckt_0081,structural:subckt_0081:00,7,2026,100000,117,7,38,II1533,CP1,"[{""candidate_id"": 14, ""net"": ""II1329"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 36, ""net"": ""P_19"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""II1384"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 99, ""net"": ""__aig_not_382"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 94, ""net"": ""__buf_split_360"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 42, ""net"": ""II2017_2"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 38, ""net"": ""II1533"", ""score"": null, ""type"": ""CP1""}]",e397ec80b142dbdba9d499bfb223556cb7088ed5ba3edefd5637623433ec643e,3bdf859f84f321e69112627b36a6228bb25f9a73c16843e646c0d13e94a7e58d,166,160,0.9638599999999999,0.9638599999999999,100000,32,0.94521,0.94521,100000,28,0.018649999999999944,0.018649999999999944,0,4,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0007/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0007/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0007/hard_fault_summary.json,6,6,"{""undetected"": 6}",autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0007,ok,,,,,,0.2781383991241455,structural:subckt_0081:00,autoresearch/loop-260720-0945/model_training_round3/structural32_current/labels.csv
subckt_0081,structural:subckt_0081:00,8,2026,100000,117,8,51,__aig_and_122,CP1,"[{""candidate_id"": 14, ""net"": ""II1329"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 36, ""net"": ""P_19"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""II1384"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 99, ""net"": ""__aig_not_382"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 94, ""net"": ""__buf_split_360"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 42, ""net"": ""II2017_2"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 38, ""net"": ""II1533"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 51, ""net"": ""__aig_and_122"", ""score"": null, ""type"": ""CP1""}]",e397ec80b142dbdba9d499bfb223556cb7088ed5ba3edefd5637623433ec643e,31dee4bf3827d317f5a0e2703b1cb1a80aa9b4fb19e9c2aae6811928e11c1235,168,161,0.95833,0.95833,100000,32,0.94521,0.94521,100000,28,0.01312000000000002,0.01312000000000002,0,4,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0008/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0008/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0008/hard_fault_summary.json,7,7,"{""undetected"": 7}",autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0008,ok,,,,,,0.6325209140777588,structural:subckt_0081:00,autoresearch/loop-260720-0945/model_training_round3/structural32_current/labels.csv
subckt_0081,structural:subckt_0081:00,9,2026,100000,117,9,69,__aig_and_153,CP1,"[{""candidate_id"": 14, ""net"": ""II1329"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 36, ""net"": ""P_19"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""II1384"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 99, ""net"": ""__aig_not_382"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 94, ""net"": ""__buf_split_360"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 42, ""net"": ""II2017_2"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 38, ""net"": ""II1533"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 51, ""net"": ""__aig_and_122"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 69, ""net"": ""__aig_and_153"", ""score"": null, ""type"": ""CP1""}]",e397ec80b142dbdba9d499bfb223556cb7088ed5ba3edefd5637623433ec643e,8bdb6dd3c7401852675eaf51129dbfaa71e0a1db61f51f17a8b7ac05cc5a7653,170,161,0.94706,0.94706,100000,30,0.94521,0.94521,100000,28,0.0018500000000000183,0.0018500000000000183,0,2,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0009/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0009/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0009/hard_fault_summary.json,9,9,"{""undetected"": 9}",autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0009,ok,,,,,,0.660938024520874,structural:subckt_0081:00,autoresearch/loop-260720-0945/model_training_round3/structural32_current/labels.csv
subckt_0081,structural:subckt_0081:00,10,2026,100000,117,10,86,__buf_split_354,OP,"[{""candidate_id"": 14, ""net"": ""II1329"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 36, ""net"": ""P_19"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": -1, ""net"": ""II1384"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 99, ""net"": ""__aig_not_382"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 94, ""net"": ""__buf_split_360"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 42, ""net"": ""II2017_2"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 38, ""net"": ""II1533"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 51, ""net"": ""__aig_and_122"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 69, ""net"": ""__aig_and_153"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 86, ""net"": ""__buf_split_354"", ""score"": null, ""type"": ""OP""}]",e397ec80b142dbdba9d499bfb223556cb7088ed5ba3edefd5637623433ec643e,3518a3e40e5763cddd71ae7efda94f165a55cb270011a7f45392cfc309fdbe71,174,165,0.94828,0.94828,100000,30,0.94521,0.94521,100000,28,0.003070000000000017,0.003070000000000017,0,2,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0010/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0010/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0010/hard_fault_summary.json,9,9,"{""undetected"": 9}",autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0081/structural_subckt_0081_00/step_0010,ok,,,,,,0.5052640438079834,structural:subckt_0081:00,autoresearch/loop-260720-0945/model_training_round3/structural32_current/labels.csv
