timestamp	variant_id	status	planner	beam_objective	score_field	beam_width	lookahead_depth	max_candidates	k_recall	k_model	k_plan	discount_gamma	candidate_strategy	candidate_diversity_penalty	candidate_diversity_depth	candidate_sample_seed	patterns	seed	benchmark_count	macro_mean_delta_tc	min_delta_tc	router_delta_tc	positive_count	negative_count	safe	prior_setup_elapsed_sec	plan_elapsed_sec	eval_elapsed_sec	elapsed_sec
2026-07-16T13:58:46	greedy__cumulative__q_pred_lcb__bw1__d1__c96__g1p0__candhard_fault_recall_union__div0p02__s0	ok	greedy	cumulative	q_pred_lcb	1	1	96				1.0	hard_fault_recall_union	0.02	4	0	300000	2026	1	0.07271000000000005	0.07271000000000005	NA	1	0	False	0.0	878.699	6.941	885.654
