timestamp	variant_id	status	benchmark_id	logic_gates	budget_mode	budget	planner	beam_objective	score_field	beam_width	lookahead_depth	max_candidates	k_recall	k_model	k_plan	discount_gamma	candidate_strategy	candidate_diversity_penalty	candidate_diversity_depth	candidate_sample_seed	patterns	seed	plan_score_sum	plan_reward_sum	plan_fc_sum	plan_return_sum	plan_sequence_sum	plan_objective_sum	delta_test_coverage	delta_fault_coverage	delta_pattern_count	plan_csv	eval_dir	prior_setup_elapsed_sec	plan_elapsed_sec	eval_elapsed_sec	elapsed_sec	error
2026-07-16T13:44:00	greedy__cumulative__q_pred_lcb__bw1__d1__c96__g1p0__candhard_fault_recall_union__div0p02__s0	ok	iscas99__b15_1	27353	floor1pct	278	greedy	cumulative	q_pred_lcb	1	1	96				1.0	hard_fault_recall_union	0.02	4	0	300000	2026	168.00955974310637	13.93199881335022	0.1393199881335022	-22.32700633071363	-19915.683291060675	0.0	0.07271000000000005	0.07271000000000005	0	autoresearch/improve-260716-1344/round1_b15/union_d002/plans/iscas99__b15_1__greedy__cumulative__q_pred_lcb__bw1__d1__c96__g1p0__candhard_fault_recall_union__div0p02__s0.csv	autoresearch/improve-260716-1344/round1_b15/union_d002/evals/iscas99__b15_1__greedy__cumulative__q_pred_lcb__bw1__d1__c96__g1p0__candhard_fault_recall_union__div0p02__s0	0.0	878.699	6.941	885.654	
