epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_brier_loss,train_hard_soft_f1_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_hard_weight,train_rollout_steps,train_oracle_loss,train_oracle_rank_loss,train_oracle_value_loss,train_oracle_candidate_loss,train_oracle_pairs,train_oracle_groups,train_oracle_weight,train_steps,train_oracle_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_brier_loss,val_hard_soft_f1_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_hard_weight,val_rollout_steps,val_steps
1,1,0.2923761358939939,0.15612546786665915,0.2091179870151811,0.0218776944648966,0.9454382485234075,0.21824961088597775,0.4626543203824096,0.9245273427168528,0.08157671417161408,0.034219808834895955,0.6075507009241341,0.6075507009241341,0.0,0.6118885093129601,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,0.07114993306458928,0.07696378044784069,0.2089347965666093,0.025244576354452875,1.1176836364902556,0.243658781866543,0.4118282136041671,0.9767096815630794,0.0576698287477484,0.004549468658751721,0.00450363852868918,0.00450363852868918,0.0,0.017084894544723284,1.0,1.0,256.0
2,2,0.3471524493127233,0.2510446808983882,0.20824243995464511,0.01765388331699392,0.8838423253099124,0.22018602936632103,0.3691535692662001,0.9100508308079508,0.08589919841848313,0.027332169746092632,0.7190804321833131,0.7190804321833131,0.0,1.1933800339169662,1.0,2.0,0.46150461864140296,0.37382184819214875,0.5725634324219492,2.7780187135272554,307.35777777777776,10.0,0.27500000000000396,900.0,900.0,0.12525561026996002,0.19522000951110385,0.16865802271058783,0.013696063722818508,1.0876843188889325,0.22293105980497785,0.41216073889518157,0.97769847267773,0.04297518263774691,0.004866184999576362,0.06877483874956586,0.06877483874956586,0.0,0.012023829884816789,1.0,2.0,256.0
3,2,0.42392493886666166,0.2942130334675312,0.18811600465741424,0.015764952492382793,0.888016474545002,0.22109847579979233,0.3646994472708967,0.916063434779644,0.0708851917879656,0.02846455698089383,0.9283715611927794,0.9283715611927794,0.0,1.5941298631756171,1.0,2.0,0.7167691938413514,0.12796225268807676,0.5679277703497145,2.494691374037001,309.44555555555553,10.0,0.5500000000000079,900.0,900.0,0.15349137803423218,0.19333811808610335,0.17382739976164885,0.016922292108574766,1.121507314965129,0.2336906521813944,0.3633897910476662,0.976726955268532,0.0658004467113642,0.0076029027548685235,0.1545842437300817,0.1545842437300817,0.0,0.011429056008559254,1.0,2.0,256.0
4,3,0.39468490174799076,0.31720940026972017,0.18789050787411357,0.015068399005707474,0.8746937031464456,0.22022983631602022,0.3652696496744949,0.9114176853277073,0.07820953628393233,0.02534381526628048,0.8171973999834958,0.8171973999834958,0.0,2.067410898165401,1.0,3.0,0.6574896377656195,0.07785322010724081,0.5145435142185953,2.3763545020421346,308.6122222222222,10.0,0.5500000000000079,900.0,900.0,0.116815476823831,0.19095805310644212,0.1810526197465757,0.013495709474227615,1.0302430511607483,0.22970981333249565,0.39668954629451014,0.9774556198778256,0.05783940111966026,0.007356704635052809,0.044428941653690684,0.044428941653690684,0.0,0.03832213627572934,1.0,3.0,256.0
5,3,0.410032680564457,0.31370604973148375,0.19531539514108961,0.013033644927199937,0.8351930450924013,0.21834814012740494,0.3388925755906988,0.9051150993064594,0.07423409450695745,0.02460334198885261,0.8778713461345499,0.8778713461345499,0.0,2.281308117355494,1.0,3.0,0.6425908614529504,0.06306980406037635,0.4690949934389856,2.3565546748373243,310.54,10.0,0.5500000000000079,900.0,900.0,0.14382246733293869,0.21034346501498177,0.18501391622703503,0.01161323576282788,0.9797644323358933,0.22537117515457777,0.32516881427727634,0.9751285544286176,0.05281259931507518,0.007234942825494528,0.12049666320609496,0.12049666320609496,0.0,0.03151330582741931,1.0,3.0,256.0
6,4,0.44314069859890476,0.3355191240294112,0.195622506286535,0.012848467553784658,0.845345872487459,0.21047657846421416,0.35307762761910755,0.9136854133672184,0.07438180812815619,0.026230975602937103,0.9610482822237575,0.9610482822237575,0.0,3.3056307271781513,1.0,4.0,0.6271492079562611,0.05402786477261947,0.43957004956901075,2.3194043174054886,311.5711111111111,10.0,0.5500000000000079,900.0,900.0,0.10819578286464093,0.2013101708726026,0.19024814839940518,0.012162761348008644,0.862743423494976,0.18579020722245332,0.3690493587346282,0.9758296050713398,0.05428983833553502,0.006602853376797668,0.024033302336375774,0.024033302336375774,0.0,0.04180950109069588,1.0,4.0,256.0
7,4,0.48680569012338915,0.35304040141403675,0.1959003652094139,0.012161398795756718,0.800377036428286,0.20006838492218068,0.3493763455293245,0.912613593985637,0.07255727483088978,0.02721737059447943,1.091143594746364,1.091143594746364,0.0,3.9766328989947892,1.0,4.0,0.6214163688818614,0.050573682732259234,0.40156349271535874,2.3101532147990333,309.46,10.0,0.5500000000000079,900.0,900.0,0.10725976215326227,0.20924336947791744,0.18536717169627082,0.009799276807825663,0.7666526235989295,0.19099054905382218,0.3412768927810248,0.9740849733352661,0.04627560255175922,0.0067319456106105235,0.022324539043945546,0.022324539043945546,0.0,0.03982391884261362,1.0,4.0,256.0
8,5,0.3928164695037735,0.33752609126104244,0.20169387569526845,0.01027132411777145,0.8130240215460461,0.1974134914422304,0.356026104105843,0.9201078050401472,0.06332991096191112,0.02381059733436724,0.800362939437249,0.800362939437249,0.0,3.7317042703231147,1.0,5.0,0.6205518171191216,0.04745787628408935,0.3844899656540818,2.3162815468841127,310.4066666666667,10.0,0.5500000000000079,900.0,900.0,0.10828929003328079,0.21514533754671009,0.1804191882256418,0.010795923633486382,0.80364908115007,0.16936666526016783,0.3793149972567334,0.9760008855257176,0.047044214469497116,0.0071413486777132116,0.01506731347026684,0.01506731347026684,0.0,0.06262232163743951,1.0,5.0,256.0
9,5,0.4112892505708667,0.34184212803509495,0.2020000003758403,0.00943516584672033,0.7832582097782035,0.18913341764038566,0.35912260684702113,0.9139642883804125,0.06269875940701203,0.024803370081629892,0.8583222727744689,0.8583222727744689,0.0,3.933873357486434,1.0,5.0,0.6138495729698075,0.04395249683358189,0.36747219416830273,2.2999072471592164,308.9144444444444,10.0,0.5500000000000079,900.0,900.0,0.10478606142569337,0.20776661246782158,0.18672002003295354,0.0106415914480749,0.7691808405332261,0.15901194544276231,0.40130035751499255,0.9755950455088173,0.05326790498220363,0.0073247362758422675,0.013770493463071432,0.013770493463071432,0.0,0.06931160459464099,1.0,5.0,256.0
10,5,0.39154870667391334,0.338897140847312,0.19989158507850413,0.009408708867461717,0.784830844311249,0.18843636940374395,0.35658942860364884,0.9196341216961547,0.06124746704225739,0.02616054264221373,0.7917262594777694,0.7917262594777694,0.0,3.7673136180192808,1.0,5.0,0.6128746923473146,0.04250996590902408,0.3489523710310459,2.3021444643206066,310.3388888888889,10.0,0.5500000000000079,900.0,900.0,0.12711634912411676,0.20630235705757521,0.18671856264118109,0.00892839283951617,0.7467090775957331,0.1523517602210632,0.3363916558912022,0.9737838914152237,0.04461827853810973,0.0070855615127129595,0.09257452354062107,0.09257452354062107,0.0,0.0701780208017944,1.0,5.0,256.0
