node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
__tpi_cp_0___aig_not_7137,2,0,1,0,1
__tpi_cp_1___aig_not_7135,2,0,1,0,1
__tpi_not_test_en,2,1,1,0,0
__aig_not_7125,1,0,1,0,0
__aig_not_7127,1,0,1,0,0
__aig_not_7129,1,0,1,0,0
__aig_not_7131,1,0,1,0,0
__aig_not_7133,1,0,1,0,0
__aig_not_7135,1,0,1,0,0
__aig_not_7137,1,0,1,0,0
__aig_not_7139,1,0,1,0,0
__aig_not_7157,1,0,1,0,0
__aig_not_7159,1,0,1,0,0
__aig_not_7161,1,0,1,0,0
__aig_not_7163,1,0,1,0,0
__aig_not_7165,1,0,1,0,0
__aig_not_7167,1,0,1,0,0
__buf_split_4107,1,0,1,0,0
__buf_split_4108,1,0,1,0,0
__buf_split_4109,1,0,1,0,0
__buf_split_4110,1,0,1,0,0
__buf_split_4111,1,0,1,0,0
__buf_split_4112,1,0,1,0,0
__buf_split_4113,1,0,1,0,0
__buf_split_4123,1,0,1,0,0
__buf_split_4124,1,0,1,0,0
__buf_split_4125,1,0,1,0,0
__buf_split_4126,1,0,1,0,0
__buf_split_4127,1,0,1,0,0
__buf_split_4128,1,0,1,0,0
new_n3827,1,1,0,0,0
