epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_brier_loss,train_hard_soft_f1_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_hard_weight,train_steps,train_oracle_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_brier_loss,val_hard_soft_f1_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_hard_weight,val_steps
1,1,0.772119628995657,0.1152493541687727,0.016589814228005706,0.018662010118598117,1.227326714500785,0.2320686197746545,0.2593232956826687,0.8877147935628891,0.10551699622347951,0.03431543683046766,1.5265743820333186,1.5265743820333186,0.0,1.5157509269182565,1.0,500.0,0.0,0.2579071353538893,0.07508868508739397,0.004600684875185834,0.015345695981523022,0.2780516187194735,0.14750053962052334,0.04779954141122289,0.7824923163279891,0.1695348986540921,0.05168490540127024,1.5173535021751565,1.5173535021751565,0.0,1.529643359123682,1.0,256.0
2,1,0.6048223342001439,0.09674804836511612,0.007731172110419721,0.012733722003176809,0.9425414936263115,0.1887131224129116,0.0880996623877436,0.8319254957437515,0.12828445647656916,0.032598885063380295,1.6076661332302722,1.6076661332302722,0.0,1.6362605394852077,1.0,500.0,0.0,0.22355070101912133,0.0663813169230707,0.003379263540409738,0.01839206283329986,0.23313557340588886,0.14159265564376255,0.027107419413368916,0.6953819240443408,0.23276905878446996,0.050008655392957735,1.6192071829430397,1.6192071829430397,0.0,1.515734189408306,1.0,256.0
3,1,0.5284923065900803,0.09281274385750293,0.006228459189180285,0.014639924829825759,0.806985981181264,0.15997898246214026,0.054988682283088564,0.8072449456453323,0.1260932887494564,0.025854890772596263,1.4327329491774965,1.4327329491774965,0.0,1.439018091854738,1.0,500.0,0.0,0.1892910724855028,0.053002018757979386,0.0016540167689527152,0.02202392885374138,0.2071655893669231,0.13937096919835312,0.01797077400260605,0.6901686217170209,0.24080923153087497,0.03615175816685223,1.487777669950674,1.487777669950674,0.0,1.487389111694938,1.0,256.0
4,1,0.3966607954055071,0.08781205081939697,0.005248587384819985,0.018612209001556038,0.5591574291465804,0.15975871507899136,0.04112685462832451,0.7319183884859085,0.12145501801371575,0.024014732958981766,1.52103209635411,1.52103209635411,0.0,1.5320197349509117,1.0,500.0,0.0,0.18056933750631288,0.05065482739883009,0.002965447107271757,0.024049990017374512,0.1976618410772062,0.13508768372412305,0.01565292667146423,0.6359441874083132,0.22854763257782906,0.033763965340767754,1.5120401434536745,1.5120401434536745,0.0,1.458205711407203,1.0,256.0
