timestamp	variant_id	status	planner	beam_objective	score_field	beam_width	lookahead_depth	max_candidates	k_recall	k_model	k_plan	discount_gamma	candidate_strategy	candidate_diversity_penalty	candidate_diversity_depth	candidate_sample_seed	patterns	seed	benchmark_count	macro_mean_delta_tc	min_delta_tc	router_delta_tc	positive_count	negative_count	safe	prior_setup_elapsed_sec	plan_elapsed_sec	eval_elapsed_sec	elapsed_sec
2026-07-19T05:11:52	greedy__cumulative__q_pred_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p5__s0	error	greedy	cumulative	q_pred_context	1	1	48				1.0	hard_fault_cluster	0.5	2	0	300000	2026	0	NA	NA	NA	0	0	False	0.0	0	0	1.882
2026-07-19T05:18:41	greedy__cumulative__q_pred_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p5__s0	ok	greedy	cumulative	q_pred_context	1	1	48				1.0	hard_fault_cluster	0.5	2	0	300000	2026	1	0.11645000000000016	0.11645000000000016	NA	1	0	False	0.0	149.792	6.411	156.209
