q0p00001_p0p0_d4__r1	0.12484000000000017	bf9637c063f368526533a84d36b91e19d7b2ca13e59ce0d3f5bc57f60011ac1b
q0p00001_p0p0_d4__r2	0.1201000000000001	1f5b27932273b41263e0fc6b7b65340287d927d074ecf2a9dc233819ec9e939a
q0p00001_p0p8_d8__r1	0.11963000000000013	93ed19bed5711e89226c4f0fd54406f333f1d005cb56b9a87da561de1ed19308
q0p00001_p0p8_d8__r2	0.12189000000000005	885bbb68ac485b5107e4c11e90815607440ee7455a0cd5a84a8eb08f3f40187b
q0p0001_p0p0_d4__r1	0.1218300000000001	3633931acf54674f263309e9b750d20e4b8fbac39ed4970facb1d638b0bfb6c9
q0p0001_p0p0_d4__r2	0.11986000000000008	cb6fb46847de907ff780faa2c2f20d8e729ff150c0a6f8fff365f7e9593390c3
q0p0001_p0p8_d8__r1	0.12039	0eb7239a41b1b53ca6bcbecd5d2ede3974deda2c285b59db61d6b9953534cc22
q0p0001_p0p8_d8__r2	0.11963000000000013	6bb146bf5cbf15c2cbb3e13a7242f996ff8275015c3b9c5e606d51edcb7f56e9
q0p001_p0p0_d4__r1	0.12172000000000016	f9823d1b4cc90bf280b73d623998097571cc20ce06632a51fce0672cbf066b52
q0p001_p0p0_d4__r2	0.12172000000000016	1d2e521114eb2e733cb672780b63443c29911110e42b39c623ad9f4af55c8155
q0p001_p0p8_d8__r1	0.12274000000000007	6fc5c2cf974ea7f4342910d3d474f84ac7a0cf7c9cc8df7310f467128f553545
q0p001_p0p8_d8__r2	0.12156000000000011	f2587d0695e674152511b69ea7771c615a208eaf1f3e80779c291227afa54edf
