timestamp	variant_id	status	benchmark_id	logic_gates	budget_mode	budget	planner	beam_objective	score_field	beam_width	lookahead_depth	max_candidates	discount_gamma	candidate_strategy	candidate_diversity_penalty	candidate_diversity_depth	patterns	seed	plan_score_sum	plan_reward_sum	plan_fc_sum	plan_return_sum	plan_sequence_sum	plan_objective_sum	delta_test_coverage	delta_fault_coverage	delta_pattern_count	plan_csv	eval_dir	elapsed_sec	error
2026-06-26T14:00:17	beam__cumulative__reward_pred__bw1__d1__c1__g1p0__candtestability__div0p0	dry_run	i2c_aig	4726	fixed	1	beam	cumulative	reward_pred	1	1	1	1.0	testability	0.0	4	300000	2026	0.33508723974227905	0.33508723974227905	0.0033508723974227904	0.3797449469566345	0.33508723974227905	0.33508723974227905	NA	NA	NA	autoresearch/posweight30-world-rollout-260626-smoke/plans/i2c_aig__beam__cumulative__reward_pred__bw1__d1__c1__g1p0__candtestability__div0p0.csv	autoresearch/posweight30-world-rollout-260626-smoke/evals/i2c_aig__beam__cumulative__reward_pred__bw1__d1__c1__g1p0__candtestability__div0p0	19.888	
