step,node,type,score_pred,reward_pred,fc_pred,pattern_pred,return_pred,guarded_reward,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,hybrid_pred,diversity_penalty
1,__aig_not_1247,control0,0.496051549911499,0.496051549911499,0.00496051549911499,0.593017578125,0.26675713062286377,0.26675713062286377,0.13997790217399597,-0.053765684366226196,0.21831512451171875,14.76059889793396,0.0
