circuit	benchmark_id	budget	allowlist_nodes	plan_nodes	legal_plan_nodes	legal_ratio_pct	baseline_tc_pct	filtered_final_tc_pct	filtered_delta_tc_pp	unfiltered_final_tc_pct	change_vs_unfiltered_pp	deeptpi_final_tc_pct	gap_vs_deeptpi_pp	beats_deeptpi	plan_elapsed_sec	eval_elapsed_sec	plan_csv	eval_dir
b15_C	iscas99__b15_1	278	7918	278	278	100.0	81.764	94.614	12.850000000000017	90.656	3.9579999999999984	93.2	1.4140000000000015	True	132.6	8.011	autoresearch/improve-260716-1344/round2_b15/reward_cluster_c48/plans/iscas99__b15_1__greedy__cumulative__reward_pred__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv	autoresearch/improve-260716-1344/round2_b15/reward_cluster_c48/evals/iscas99__b15_1__greedy__cumulative__reward_pred__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
b20_C	iscas99__b20	616	19175	616	616	100.0	90.757	96.538	5.780999999999992	97.087	-0.5490000000000066	95.02	1.5180000000000007	True	1695.776	9.699	autoresearch/exact-itc99-current-best-q-lcb-260712/b20_C/plans/iscas99__b20__greedy__cumulative__q_pred_lcb__bw1__d1__c96__g1p0__candheuristic_recall_pool__div0p0__s0.csv	autoresearch/exact-itc99-current-best-q-lcb-260712/b20_C/evals/iscas99__b20__greedy__cumulative__q_pred_lcb__bw1__d1__c96__g1p0__candheuristic_recall_pool__div0p0__s0
b21_C	iscas99__b21	628	19520	628	628	100.0	89.682	95.752	6.069999999999986	96.379	-0.6270000000000095	94.51	1.2419999999999902	True	2219.108	10.464	autoresearch/exact-itc99-current-best-q-lcb-260712/b21_C/plans/iscas99__b21__greedy__cumulative__q_pred_lcb__bw1__d1__c96__g1p0__candheuristic_recall_pool__div0p0__s0.csv	autoresearch/exact-itc99-current-best-q-lcb-260712/b21_C/evals/iscas99__b21__greedy__cumulative__q_pred_lcb__bw1__d1__c96__g1p0__candheuristic_recall_pool__div0p0__s0
b22_C	iscas99__b22	915	28412	915	915	100.0	92.13	96.615	4.484999999999994	97.187	-0.5720000000000027	95.59	1.0249999999999915	True	3112.645	16.4	autoresearch/exact-itc99-current-best-q-lcb-260712/b22_C/plans/iscas99__b22__greedy__cumulative__q_pred_lcb__bw1__d1__c96__g1p0__candheuristic_recall_pool__div0p0__s0.csv	autoresearch/exact-itc99-current-best-q-lcb-260712/b22_C/evals/iscas99__b22__greedy__cumulative__q_pred_lcb__bw1__d1__c96__g1p0__candheuristic_recall_pool__div0p0__s0
b17_C	iscas99__b17	994	29334	994	994	100.0	85.623	91.546	5.923	89.869	1.6770000000000067	91.67	-0.12399999999999523	False	1801.796	109.726	autoresearch/improve-260716-1344/round18_b17_pair_search/pair_0_8/plans/iscas99__b17.csv	autoresearch/improve-260716-1344/round18_b17_pair_search/pair_0_8/evaluation/evals/iscas99__b17
