timestamp	variant_id	status	benchmark_id	logic_gates	budget_mode	budget	planner	beam_objective	score_field	beam_width	lookahead_depth	max_candidates	discount_gamma	candidate_strategy	candidate_diversity_penalty	candidate_diversity_depth	patterns	seed	plan_score_sum	plan_reward_sum	plan_fc_sum	plan_return_sum	plan_sequence_sum	plan_objective_sum	delta_test_coverage	delta_fault_coverage	delta_pattern_count	plan_csv	eval_dir	elapsed_sec	error
2026-06-26T20:35:18	beam__cumulative__guarded_reward__bw2__d2__c32__g1p0__candnetlist__div0p0	ok	i2c_aig	4726	fixed	5	beam	cumulative	guarded_reward	2	2	32	1.0	netlist	0.0	4	50000	2026	1.1426037549972534	1.1426037549972534	0.011426037549972535	1.1980169415473938	3.9472273737192154	2.0315025746822357	5.999999999994898e-05	5.999999999994898e-05	0	autoresearch/safe-rollout-smoke-260626-2002-par/runs/i2c_aig__netlist__guarded_reward__cumulative/plans/i2c_aig__beam__cumulative__guarded_reward__bw2__d2__c32__g1p0__candnetlist__div0p0.csv	autoresearch/safe-rollout-smoke-260626-2002-par/runs/i2c_aig__netlist__guarded_reward__cumulative/evals/i2c_aig__beam__cumulative__guarded_reward__bw2__d2__c32__g1p0__candnetlist__div0p0	7.053	
