epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_hard_weight,train_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_hard_weight,val_steps
1,1,0.7178184217214585,0.10516485592722893,0.01814556354377419,0.00010894653214199934,0.8332601666748524,0.027437187096569688,0.029557111000161968,1.1231525529229938,1.1231525529229938,0.0,0.010807610013457066,1.0,500.0,0.912894683657214,0.06593727474682964,0.006902440860358183,2.1948055483278495e-05,1.1855853144079447,0.016800039760710206,0.020459780329474597,0.0385586683764203,0.0385586683764203,0.0,0.04248646039923187,1.0,256.0
2,1,0.5409826533347368,0.08859093030542135,0.007757845568936318,7.009054065565579e-05,0.6190037109274417,0.018007960672024637,0.023175177105818876,1.3291187965149354,1.3291187965149354,0.0,0.026951441751385575,1.0,500.0,1.1998635292984545,0.08521123084938154,0.005638575294142356,2.24038983347441e-05,1.5639949231408536,0.01421108079739497,0.02837529558019014,0.05593199123541126,0.05593199123541126,0.0,0.07570518838474527,1.0,256.0
3,1,0.44474409556388855,0.08695436314493418,0.005754924702923745,3.247539152107492e-05,0.48553064701799303,0.01186438253428787,0.025316403915558113,1.1250248194450465,1.1250248194450465,0.0,0.034882083825897324,1.0,500.0,1.3914973048958927,0.07652334749582224,0.0053941819569445215,1.5039761759538806e-05,1.8609062107279897,0.012928208547236864,0.014104760684404027,0.03605533303444797,0.03605533303444797,0.0,0.02285656453750562,1.0,256.0
4,1,0.4061756930947304,0.08485448183864355,0.004783555381465703,1.6273016082777757e-05,0.43519059897400436,0.01109073707810603,0.02414597629783748,1.4160931473859946,1.4160931473859946,0.0,0.039307799015566844,1.0,500.0,1.3948101196438074,0.07689208665397018,0.0031193641507343273,8.001840232196855e-06,1.8652346269227564,0.018208420890005073,0.014100098970857289,0.04817209720113169,0.04817209720113169,0.0,0.018946600379422307,1.0,256.0
