timestamp	variant_id	status	benchmark_id	logic_gates	budget_mode	budget	planner	beam_objective	score_field	beam_width	lookahead_depth	max_candidates	k_recall	k_model	k_plan	discount_gamma	candidate_strategy	candidate_diversity_penalty	candidate_diversity_depth	candidate_sample_seed	patterns	seed	candidate_prior_alpha	refresh_ratio_numerator	refresh_ratio_denominator	refresh_rounding	refresh_steps	prefix_state_mode	residual_prior_source	source_bench_sha256	plan_score_sum	plan_reward_sum	plan_fc_sum	plan_return_sum	plan_sequence_sum	plan_objective_sum	delta_test_coverage	delta_fault_coverage	delta_pattern_count	plan_csv	eval_dir	prior_setup_elapsed_sec	plan_elapsed_sec	eval_elapsed_sec	elapsed_sec	error
2026-07-21T20:51:40	residual_refresh__replay__ratio192of278__prioralpha0__typed_return_pred__c72	ok	iscas99__b22	90738	deeptpi_table2_fixed	915	greedy	cumulative	typed_return_pred	1	1	72				1.0	hard_fault_cluster	0.0	4	0	300000	2026	0.0	192	278	floor	631	replay	intermediate_atpg_last_nonbaseline_row	c530b8d8412fc7fd2bc74d969691df7f1e3fbc9f7471fd925b785c76618ad230	216.12741660047323	226.35236614197493	2.2635236614197494	15.813515013083816	721704.8551464357	974.7174318134785	0.04291999999999996	0.04291999999999996	0	autoresearch/loop-260720-0945/typed_winner_round20_round10_epoch8_five/b22_C/plans/iscas99__b22.csv	autoresearch/loop-260720-0945/typed_winner_round20_round10_epoch8_five/b22_C/evals/final	19.12	1149.82	20.19	1189.1299999999999	
