step,node,type,q_pred,score_pred,reward_pred,fc_pred,pattern_pred,return_pred,guarded_reward,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,bounded_residual_hybrid_pred,step_value,sequence_score,lookahead_score,objective_score,objective,planner,score_adjusted,diversity_penalty,candidate_strategy
1,N578,observe,0.43949171900749207,0.43949171900749207,-0.017710596323013306,-0.00017710596323013304,-0.00896310806274414,0.0027359798550605774,-0.017710596323013306,-0.02371787652373314,-0.027011610567569733,-0.0009854920208454132,4522.73388671875,1912.1044921875,2610.62939453125,4566.6142578125,1920.7901611328125,2645.823974609375,-0.00970217864960432,-0.004542465787380934,-0.013481262139976025,-0.970217864960432,-2.3867622688412666,-2.375531306490302,-0.017710596323013306,-0.017710596323013306,0.03751872107386589,0.03751872107386589,cumulative,beam,-0.017710596323013306,0.0,heuristic_recall_pool
2,N493,observe,0.4498934745788574,0.4498934745788574,0.055229317396879196,0.000552293173968792,-0.11395580321550369,0.11231014132499695,0.055229317396879196,-0.015550695359706879,-0.022139951586723328,0.009010575711727142,4566.453125,1920.647216796875,2645.80615234375,4571.68603515625,1924.734619140625,2646.951416015625,-0.0011459463275969028,-0.0021281379740685225,-0.00043286001891829073,-0.11459463275969028,-1.3875300772488117,-1.5131846712902188,0.055229317396879196,0.03751872107386589,0.12653930857777596,0.12653930857777596,cumulative,beam,0.055229317396879196,0.0,heuristic_recall_pool
3,N500,observe,0.4542112946510315,0.4542112946510315,0.07130999118089676,0.0007130999118089675,-0.09347556531429291,0.15769073367118835,0.07130999118089676,-0.013688776642084122,-0.03128457069396973,0.004512067884206772,4571.59375,1924.6669921875,2646.9267578125,4574.05908203125,1927.539794921875,2646.519287109375,-0.0005392719176597893,-0.0014926232397556305,0.0001539410586701706,-0.05392719176597893,-1.139876939356327,-1.311627482995391,0.07130999118089676,0.10882871225476265,0.1372855231165886,0.1372855231165886,cumulative,beam,0.07130999118089676,0.0,heuristic_recall_pool
4,N3005,observe,0.46377554535865784,0.46377554535865784,0.06597553193569183,0.0006597553193569183,-0.08953391015529633,0.15191948413848877,0.06597553193569183,-0.012994259595870972,-0.03428041189908981,0.0050890445709228516,4574.1298828125,1927.53515625,2646.5947265625,4578.26025390625,1930.6375732421875,2647.622802734375,-0.0009029851062223315,-0.0016095255268737674,-0.0003884524339810014,-0.09029851062223315,-1.0815309435129166,-1.244952205568552,0.06597553193569183,0.17480424419045448,0.17175301909446716,0.17175301909446716,cumulative,beam,0.06597553193569183,0.0,heuristic_recall_pool
5,N501,observe,0.47027769684791565,0.47027769684791565,0.10577748715877533,0.0010577748715877534,-0.11819326877593994,0.2449212372303009,0.10577748715877533,-0.007148846983909607,-0.03697582334280014,0.00664249062538147,4578.13427734375,1930.59326171875,2647.541015625,4574.35009765625,1928.56884765625,2645.78125,0.0008265768410637975,0.0010485969251021743,0.0006646792753599584,0.08265768410637975,-0.36418597400188446,-0.6272100172936916,0.10577748715877533,0.2805817313492298,0.24468320608139038,0.24468320608139038,cumulative,beam,0.10577748715877533,0.0,heuristic_recall_pool
