node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
4562,1,0,1,0,0
5103,1,0,1,0,0
__buf_split_1511,1,0,1,0,0
__buf_split_1512,1,0,1,0,0
__buf_split_1716,1,0,1,0,0
__buf_split_1717,1,0,1,0,0
__buf_split_1726,1,0,1,0,0
__buf_split_1727,1,0,1,0,0
__buf_split_1728,1,0,1,0,0
__buf_split_379,1,0,1,0,0
