circuit	benchmark_id	budget	allowlist_nodes	plan_nodes	legal_plan_nodes	legal_ratio_pct	baseline_tc_pct	filtered_final_tc_pct	filtered_delta_tc_pp	unfiltered_final_tc_pct	change_vs_unfiltered_pp	deeptpi_final_tc_pct	gap_vs_deeptpi_pp	beats_deeptpi	plan_elapsed_sec	eval_elapsed_sec	plan_csv	eval_dir
b15_C	iscas99__b15_1	278	7918	278	278	100.0	81.764	94.9	13.136000000000013	90.656	4.244	93.2	1.7000000000000028	True	0.0	0.0	autoresearch/loop-260720-0945/typed_winner_round20_round10_epoch8_five/b15_C/plans/iscas99__b15_1.csv	autoresearch/loop-260720-0945/typed_winner_round20_round10_epoch8_five/b15_C/evals/final
b20_C	iscas99__b20	616	19175	616	616	100.0	90.757	94.5	3.7429999999999852	97.087	-2.5870000000000033	95.02	-0.519999999999996	False	503.11	14.04	autoresearch/loop-260720-0945/typed_winner_round20_round10_epoch8_five/b20_C/plans/iscas99__b20.csv	autoresearch/loop-260720-0945/typed_winner_round20_round10_epoch8_five/b20_C/evals/final
b21_C	iscas99__b21	628	19520	628	628	100.0	89.682	95.279	5.596999999999985	96.379	-1.1000000000000085	94.51	0.7689999999999912	True	559.11	14.41	autoresearch/loop-260720-0945/typed_winner_round20_round10_epoch8_five/b21_C/plans/iscas99__b21.csv	autoresearch/loop-260720-0945/typed_winner_round20_round10_epoch8_five/b21_C/evals/final
b22_C	iscas99__b22	915	28412	915	915	100.0	92.13	96.422	4.291999999999996	97.187	-0.7650000000000006	95.59	0.8319999999999936	True	1149.82	20.19	autoresearch/loop-260720-0945/typed_winner_round20_round10_epoch8_five/b22_C/plans/iscas99__b22.csv	autoresearch/loop-260720-0945/typed_winner_round20_round10_epoch8_five/b22_C/evals/final
b17_C	iscas99__b17	994	29334	994	994	100.0	85.623	91.299	5.676000000000004	89.869	1.4300000000000068	91.67	-0.3709999999999951	False	1316.99	74.85	autoresearch/loop-260720-0945/typed_winner_round20_round10_epoch8_five/b17_C/plans/iscas99__b17.csv	autoresearch/loop-260720-0945/typed_winner_round20_round10_epoch8_five/b17_C/evals/final
