benchmark_id	status	baseline_test_coverage	final_test_coverage	delta_test_coverage	baseline_fault_coverage	final_fault_coverage	delta_fault_coverage	pattern_count	effective_pattern_count	rows	plan_csv	eval_dir	elapsed_sec	error
iscas99__b17	ok	0.85623	0.90464	0.04840999999999995	0.85623	0.90464	0.04840999999999995	300000	2479	2	autoresearch/improve-260716-1344/round6_b17_fusions/favor_c48/plans/iscas99__b17.csv	autoresearch/improve-260716-1344/round6_b17_fusions/favor_c48/evaluation/evals/iscas99__b17	105.374	
