epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_brier_loss,train_hard_soft_f1_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_hard_weight,train_rollout_steps,train_steps,train_oracle_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_brier_loss,val_hard_soft_f1_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_hard_weight,val_rollout_steps,val_steps
1,2,2.5170360194444656,0.1691014940738678,0.1606315113529563,0.01191700592462439,0.7631700981296599,0.20342413463443518,0.22447936168313026,0.9382096520364285,0.03268860951077659,0.030088875600972186,1.1156139417280528,1.1156139417280528,0.0,1.8183589143676668,1.7470941103100777,2.0,1000.0,0.0,0.24277214692847338,0.07336145993031096,0.22681994322920218,0.011520025565914693,0.8501460860716179,0.20267579791834578,0.20200907299295068,0.9878525664098561,0.013670554048076156,0.014122293835967525,0.07272109391669801,0.07272109391669801,0.0,0.07960405007810274,1.8339706188999116,2.0,256.0
2,2,2.655698314256966,0.22407468659058213,0.21304291757941246,0.014908084702678025,0.7528259815312922,0.20564773251861335,0.1847255731150508,0.9290688365995884,0.05901208314090036,0.02852753682088081,1.1797422428561335,1.1797422428561335,0.0,1.907114785079813,1.743548422753811,2.0,1000.0,0.0,0.1807235644228058,0.07930128002772108,0.2881629072362557,0.007928021635052573,0.837283494300209,0.19879999294062145,0.17778412919142283,0.9866894222795963,0.018652850601938553,0.013938750853796478,0.032088060341242904,0.032088060341242904,0.0,0.07522269235539092,1.8339706188999116,2.0,256.0
3,2,2.1596288620233537,0.30543486922979357,0.21649706827104093,0.01599362383154221,0.7409294473938643,0.20693164544180034,0.16925359373912216,0.9295629015862942,0.060560394880594684,0.029731895977008094,0.9391251592150833,0.9391251592150833,0.0,1.5655906975904614,1.7494585135579108,2.0,1000.0,0.0,0.2037641900824383,0.06453667909954675,0.2763625398511067,0.009191280622872,0.8381403988460079,0.19969782992848195,0.20670740099740215,0.9872752021765336,0.020840581855736673,0.014038342003232174,0.041607127532041766,0.041607127532041766,0.0,0.09872883415482647,1.8339706188999116,2.0,256.0
4,2,2.202212779060006,0.25366113541647795,0.2150999314561486,0.01743872415320948,0.7346774870958179,0.21265346165746452,0.15265934483893215,0.9204818158745766,0.050560591046931225,0.02591057099287957,0.9726529096618447,0.9726529096618447,0.0,1.5989311786859288,1.7445492977499961,2.0,1000.0,0.0,0.232161076986813,0.1105286909150891,0.27861346205463633,0.012963824694452342,0.8323923595016822,0.19736137380823493,0.1793838331650477,0.9861884159035981,0.014344230885399156,0.014052027321355354,0.06083725741245871,0.06083725741245871,0.0,0.08529656970210509,1.8339706188999116,2.0,256.0
5,2,2.012243408344686,0.2348216479755938,0.21315306508541107,0.01716505684470758,0.7380828341133893,0.21096195195242762,0.1469729332700372,0.9221456788778305,0.04783429869590327,0.024895997062009543,0.8840273157777322,0.8840273157777322,0.0,1.4694465452421466,1.7507051134705542,2.0,1000.0,0.0,0.3159446729696356,0.09638607075612526,0.2716234237886965,0.007716817342952709,0.8313458935590461,0.19383787908009253,0.184121074504219,0.9856059544254094,0.015947526057061623,0.014002329310812911,0.09092975402946232,0.09092975402946232,0.0,0.17552772854737242,1.8339706188999116,2.0,256.0
6,2,1.9875411024950445,0.24314322900772095,0.21098564483970403,0.014428203561808914,0.726213413182646,0.20822444278374314,0.14407602346315979,0.9170279415547847,0.04562581289885566,0.028449478734599326,0.8643257007738491,0.8643257007738491,0.0,1.4568851221823012,1.7481966685652732,2.0,1000.0,0.0,0.2502565027534729,0.11513685405952856,0.27967662597075105,0.007343006147493725,0.8349686490837485,0.19925855527981184,0.18209773747366853,0.9859446068294346,0.0180286192917265,0.013853084279219274,0.05615637561029985,0.05615637561029985,0.0,0.13799107828521429,1.8339706188999116,2.0,256.0
7,2,2.096357978429645,0.23609741524979472,0.20992625806108117,0.01158415545662865,0.7258199273608625,0.20891440654732288,0.1393850226085633,0.9122993626594543,0.04229326988640241,0.025304536616184804,0.9293430884016296,0.9293430884016296,0.0,1.5400837893388803,1.7461816076040269,2.0,1000.0,0.0,0.3705148935696343,0.11487147781008389,0.2781960677821189,0.007373059162091522,0.8357345319818705,0.20087885434622876,0.16781476786127314,0.9857247084146366,0.015905998267044197,0.013826623361921975,0.08954162073775507,0.08954162073775507,0.0,0.29403936798596675,1.8339706188999116,2.0,256.0
8,2,1.923502431679517,0.23781096032634377,0.21576035241037608,0.012266257643466815,0.7243016434670426,0.21001376229152083,0.1391510257255286,0.9128321575522422,0.03898644814896397,0.0257508430175194,0.8354895422980375,0.8354895422980375,0.0,1.403651646254229,1.7525489282608033,2.0,1000.0,0.0,1.1129793553700438,0.1527080353407655,0.2894084963481873,0.007112163480996969,0.8236419106833637,0.1932591492368374,0.16085746572935022,0.9853669139556587,0.011931902508877101,0.014441299760960646,0.4849190779711421,0.4849190779711421,0.0,0.6358451117711272,1.8339706188999116,2.0,256.0
9,2,1.8450941060557962,0.2544786490052938,0.2160888202600181,0.010287891828920693,0.7158156134113669,0.20775620936229824,0.13830437829624861,0.9097985416948795,0.03911329868709436,0.024979369265495734,0.8005144011962713,0.8005144011962713,0.0,1.3591062449257798,1.7428590250611304,2.0,1000.0,0.0,0.2419140002457425,0.11811855398991611,0.28114693477982655,0.009874734734694357,0.8402140203397721,0.1970690691669006,0.15440324883093126,0.985593763878569,0.015349390034316457,0.013955188969916321,0.06386265667053195,0.06386265667053195,0.0,0.09397825584851849,1.8339706188999116,2.0,256.0
10,2,1.9612578479535878,0.2562536179125309,0.21658888651430608,0.010056314350804315,0.7199359645135701,0.2113594673583284,0.13556665635667742,0.908376226067543,0.03883761088096071,0.025052996555270057,0.8548174471432237,0.8548174471432237,0.0,1.4353553818799247,1.7465558887124062,2.0,1000.0,0.0,1.123733342421474,0.21548911096761003,0.2850108969141729,0.00755218620179221,0.8357696814928204,0.1973396378743928,0.16501582454657182,0.9861107529141009,0.013123939477736712,0.013828202852266713,0.43459500044960464,0.43459500044960464,0.0,0.7976878448258731,1.8339706188999116,2.0,256.0
