node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
__tpi_cp_0___aig_and_732,1,0,0,1,0
__tpi_cp_11___aig_not_19857,1,0,0,0,1
__tpi_cp_12_new_n10184,1,0,0,0,1
__tpi_cp_15___aig_and_19930,1,0,0,1,0
__tpi_cp_19___buf_split_469,1,0,0,0,1
__tpi_cp_1___aig_and_714,1,0,0,1,0
__tpi_cp_21_new_n1002,1,0,0,0,1
__tpi_cp_22_new_n672,1,0,0,1,0
__tpi_cp_23_new_n684,1,0,0,0,1
__tpi_cp_25_new_n716,1,0,0,0,1
__tpi_cp_27_new_n688,1,0,0,1,0
__tpi_cp_29_new_n696,1,0,0,1,0
__tpi_cp_2___aig_and_642,1,0,0,1,0
__tpi_cp_30_new_n704,1,0,0,1,0
__tpi_cp_33_new_n675,1,0,0,1,0
__tpi_cp_36_new_n667,1,0,0,1,0
__tpi_cp_3___aig_and_696,1,0,0,1,0
__tpi_cp_42___aig_not_679,1,0,0,0,1
__tpi_cp_44___aig_not_643,1,0,0,0,1
__tpi_cp_45___aig_not_661,1,0,0,0,1
__tpi_cp_46___aig_not_715,1,0,0,0,1
__tpi_cp_47___aig_not_697,1,0,0,0,1
__tpi_cp_48___aig_not_733,1,0,0,0,1
__tpi_cp_4___aig_and_678,1,0,0,1,0
__tpi_cp_50___aig_not_659,1,0,0,0,1
__tpi_cp_51___aig_not_641,1,0,0,0,1
__tpi_cp_52___aig_not_713,1,0,0,0,1
__tpi_cp_53___aig_not_677,1,0,0,0,1
__tpi_cp_54___aig_not_19931,1,0,0,0,1
__tpi_cp_57___aig_not_695,1,0,0,0,1
__tpi_cp_58___aig_not_731,1,0,0,0,1
__tpi_cp_5___aig_and_660,1,0,0,1,0
__tpi_cp_60___aig_not_19863,1,0,0,0,1
__tpi_cp_67___aig_not_727,1,0,0,0,1
__tpi_cp_68___aig_not_664,1,0,0,0,1
__tpi_cp_69___aig_not_682,1,0,0,0,1
__tpi_cp_70___aig_not_19925,1,0,0,0,1
__tpi_cp_72___aig_not_1386,1,0,0,0,1
__tpi_cp_73___aig_not_718,1,0,0,0,1
__tpi_cp_74___aig_not_19921,1,0,0,0,1
__tpi_cp_75___aig_not_700,1,0,0,0,1
__tpi_cp_76___aig_not_736,1,0,0,0,1
__tpi_cp_77___aig_not_19917,1,0,0,0,1
__tpi_cp_78___aig_and_19926,1,0,0,1,0
__tpi_cp_7___aig_not_19927,1,0,0,0,1
__tpi_cp_80___buf_split_517,1,0,0,0,1
__tpi_cp_82___buf_split_504,1,0,0,0,1
__tpi_cp_83___aig_not_19929,1,0,0,0,1
__tpi_cp_84___buf_split_530,1,0,0,0,1
__tpi_cp_86___aig_and_19918,1,0,0,1,0
__tpi_cp_88___aig_and_19922,1,0,0,1,0
__tpi_cp_89___aig_not_650,1,0,0,1,0
__tpi_cp_8___aig_not_19923,1,0,0,0,1
__tpi_cp_90___aig_not_19915,1,0,0,0,1
__tpi_cp_9___aig_not_19919,1,0,0,0,1
