[2026-07-06T10:42:06+08:00] start name=reward_rank_v4_ndcg_safe gpu=5 config=configs/planner_aligned_reward_rank_v4_ndcg_safe.json
[train] excluded_eval_benchmarks=b15_C,b17_C,b20_C,b21_C,b22_C,epfl__arithmetic__max__max,epfl__random_control__i2c__i2c,epfl__random_control__router__router,i2c,iscas89__s838,iscas99__b15_1,iscas99__b17,iscas99__b20,iscas99__b21,iscas99__b22,max,mem_ctrl,openabcd__mem_ctrl_orig removed_rows=0 remaining_rows=100000
[train] disabling pattern loss
[train] note: delta_test_coverage is retained as a weak objective; the main hard-fault target is hard_reduction
[train-progress] epoch=1 [#####-------------------] 200/900  22.2% loss=0.39207 jepa=0.29700 hard=0.96419 hard_red=0.03460 oracle=0.00000 rank=0.00000 value=0.00000 cand=0.00000 ndcg=0.00000 pairs=0.0
[train-progress] epoch=1 [######------------------] 225/900  25.0% loss=0.38472 jepa=0.27859 hard=0.94444 hard_red=0.03387 oracle=0.00000 rank=0.00000 value=0.00000 cand=0.00000 ndcg=0.00000 pairs=0.0
[train-progress] epoch=1 [######------------------] 250/900  27.8% loss=0.39598 jepa=0.26344 hard=0.94437 hard_red=0.03425 oracle=0.00000 rank=0.00000 value=0.00000 cand=0.00000 ndcg=0.00000 pairs=0.0
[train-progress] epoch=1 [#######-----------------] 275/900  30.6% loss=0.39065 jepa=0.25068 hard=0.94136 hard_red=0.03323 oracle=0.00000 rank=0.00000 value=0.00000 cand=0.00000 ndcg=0.00000 pairs=0.0
[train-progress] epoch=1 [########----------------] 300/900  33.3% loss=0.38954 jepa=0.23909 hard=0.94448 hard_red=0.03655 oracle=0.00000 rank=0.00000 value=0.00000 cand=0.00000 ndcg=0.00000 pairs=0.0
[train-progress] epoch=1 [########----------------] 325/900  36.1% loss=0.39313 jepa=0.22985 hard=0.94122 hard_red=0.03547 oracle=0.00000 rank=0.00000 value=0.00000 cand=0.00000 ndcg=0.00000 pairs=0.0
[train-progress] epoch=1 [#########---------------] 350/900  38.9% loss=0.37960 jepa=0.22264 hard=0.93777 hard_red=0.03455 oracle=0.00000 rank=0.00000 value=0.00000 cand=0.00000 ndcg=0.00000 pairs=0.0
[train-progress] epoch=1 [##########--------------] 375/900  41.7% loss=0.40152 jepa=0.21657 hard=0.92900 hard_red=0.03667 oracle=0.00000 rank=0.00000 value=0.00000 cand=0.00000 ndcg=0.00000 pairs=0.0
[train-progress] epoch=1 [##########--------------] 400/900  44.4% loss=0.39170 jepa=0.21044 hard=0.92103 hard_red=0.03653 oracle=0.00000 rank=0.00000 value=0.00000 cand=0.00000 ndcg=0.00000 pairs=0.0
[train-progress] epoch=1 [###########-------------] 425/900  47.2% loss=0.38242 jepa=0.20457 hard=0.91653 hard_red=0.03629 oracle=0.00000 rank=0.00000 value=0.00000 cand=0.00000 ndcg=0.00000 pairs=0.0
[train-progress] epoch=1 [############------------] 450/900  50.0% loss=0.37844 jepa=0.19933 hard=0.91631 hard_red=0.03542 oracle=0.00000 rank=0.00000 value=0.00000 cand=0.00000 ndcg=0.00000 pairs=0.0
[train-progress] epoch=1 [############------------] 475/900  52.8% loss=0.36858 jepa=0.19594 hard=0.91790 hard_red=0.03544 oracle=0.00000 rank=0.00000 value=0.00000 cand=0.00000 ndcg=0.00000 pairs=0.0
[train-progress] epoch=1 [#############-----------] 500/900  55.6% loss=0.37913 jepa=0.19311 hard=0.91844 hard_red=0.03601 oracle=0.00000 rank=0.00000 value=0.00000 cand=0.00000 ndcg=0.00000 pairs=0.0
[train-progress] epoch=1 [##############----------] 525/900  58.3% loss=0.36937 jepa=0.18940 hard=0.91694 hard_red=0.03454 oracle=0.00000 rank=0.00000 value=0.00000 cand=0.00000 ndcg=0.00000 pairs=0.0
[train-progress] epoch=1 [##############----------] 550/900  61.1% loss=0.36108 jepa=0.18594 hard=0.91275 hard_red=0.03359 oracle=0.00000 rank=0.00000 value=0.00000 cand=0.00000 ndcg=0.00000 pairs=0.0
[train-progress] epoch=1 [###############---------] 575/900  63.9% loss=0.35094 jepa=0.18261 hard=0.91472 hard_red=0.03248 oracle=0.00000 rank=0.00000 value=0.00000 cand=0.00000 ndcg=0.00000 pairs=0.0
[train-progress] epoch=1 [################--------] 600/900  66.7% loss=0.34396 jepa=0.17977 hard=0.91343 hard_red=0.03189 oracle=0.00000 rank=0.00000 value=0.00000 cand=0.00000 ndcg=0.00000 pairs=0.0
[train-progress] epoch=1 [################--------] 625/900  69.4% loss=0.34826 jepa=0.17756 hard=0.91493 hard_red=0.03285 oracle=0.00000 rank=0.00000 value=0.00000 cand=0.00000 ndcg=0.00000 pairs=0.0
[train-progress] epoch=1 [#################-------] 650/900  72.2% loss=0.34907 jepa=0.17594 hard=0.91539 hard_red=0.03362 oracle=0.00000 rank=0.00000 value=0.00000 cand=0.00000 ndcg=0.00000 pairs=0.0
[train-progress] epoch=1 [##################------] 675/900  75.0% loss=0.35072 jepa=0.17490 hard=0.91378 hard_red=0.03330 oracle=0.00000 rank=0.00000 value=0.00000 cand=0.00000 ndcg=0.00000 pairs=0.0
[train-progress] epoch=1 [##################------] 700/900  77.8% loss=0.35516 jepa=0.17315 hard=0.91231 hard_red=0.03381 oracle=0.00000 rank=0.00000 value=0.00000 cand=0.00000 ndcg=0.00000 pairs=0.0
[train-progress] epoch=1 [###################-----] 725/900  80.6% loss=0.34841 jepa=0.17124 hard=0.91216 hard_red=0.03296 oracle=0.00000 rank=0.00000 value=0.00000 cand=0.00000 ndcg=0.00000 pairs=0.0
[train-progress] epoch=1 [####################----] 750/900  83.3% loss=0.34485 jepa=0.16954 hard=0.91129 hard_red=0.03295 oracle=0.00000 rank=0.00000 value=0.00000 cand=0.00000 ndcg=0.00000 pairs=0.0
[train-progress] epoch=1 [####################----] 775/900  86.1% loss=0.34212 jepa=0.16829 hard=0.90977 hard_red=0.03308 oracle=0.00000 rank=0.00000 value=0.00000 cand=0.00000 ndcg=0.00000 pairs=0.0
[train-progress] epoch=1 [#####################---] 800/900  88.9% loss=0.34389 jepa=0.16709 hard=0.91064 hard_red=0.03550 oracle=0.00000 rank=0.00000 value=0.00000 cand=0.00000 ndcg=0.00000 pairs=0.0
[train-progress] epoch=1 [######################--] 825/900  91.7% loss=0.33882 jepa=0.16599 hard=0.90927 hard_red=0.03564 oracle=0.00000 rank=0.00000 value=0.00000 cand=0.00000 ndcg=0.00000 pairs=0.0
[train-progress] epoch=1 [######################--] 850/900  94.4% loss=0.34446 jepa=0.16502 hard=0.90676 hard_red=0.03605 oracle=0.00000 rank=0.00000 value=0.00000 cand=0.00000 ndcg=0.00000 pairs=0.0
[train-progress] epoch=1 [#######################-] 875/900  97.2% loss=0.33915 jepa=0.16386 hard=0.90634 hard_red=0.03530 oracle=0.00000 rank=0.00000 value=0.00000 cand=0.00000 ndcg=0.00000 pairs=0.0
[train-progress] epoch=1 [########################] 900/900 100.0% loss=0.33451 jepa=0.16261 hard=0.90749 hard_red=0.03496 oracle=0.00000 rank=0.00000 value=0.00000 cand=0.00000 ndcg=0.00000 pairs=0.0
[train] epoch=1 horizon=1 train_loss=0.334508 val_loss=0.272184 train_steps=900
[train-progress] epoch=2 [------------------------] 1/900   0.1% loss=0.14438 jepa=0.15705 hard=1.23011 hard_red=0.00509 oracle=0.80226 rank=0.71103 value=0.38691 cand=3.04070 ndcg=3.04469 pairs=304.0
[train-progress] epoch=2 [------------------------] 25/900   2.8% loss=0.22906 jepa=0.17268 hard=0.93592 hard_red=0.02700 oracle=0.80785 rank=0.68529 value=0.59362 cand=3.08004 ndcg=3.07745 pairs=303.3
[train-progress] epoch=2 [#-----------------------] 50/900   5.6% loss=0.22049 jepa=0.17686 hard=0.91174 hard_red=0.03536 oracle=0.78868 rank=0.63783 value=0.62049 cand=3.06241 ndcg=3.00955 pairs=303.6
[train-progress] epoch=2 [##----------------------] 75/900   8.3% loss=0.25291 jepa=0.19208 hard=0.89897 hard_red=0.03209 oracle=0.77217 rank=0.61569 value=0.62359 cand=3.01828 ndcg=2.94429 pairs=303.5
[train-progress] epoch=2 [##----------------------] 100/900  11.1% loss=0.36892 jepa=0.19932 hard=0.88417 hard_red=0.03804 oracle=0.76907 rank=0.60416 value=0.63246 cand=3.02107 ndcg=2.93483 pairs=308.8
[train-progress] epoch=2 [###---------------------] 125/900  13.9% loss=0.39989 jepa=0.21521 hard=0.89423 hard_red=0.03783 oracle=0.76500 rank=0.59405 value=0.63295 cand=3.01430 ndcg=2.92325 pairs=308.8
[train-progress] epoch=2 [####--------------------] 150/900  16.7% loss=0.41570 jepa=0.22074 hard=0.90854 hard_red=0.03927 oracle=0.75553 rank=0.58102 value=0.61709 cand=2.99047 ndcg=2.88739 pairs=307.4
[train-progress] epoch=2 [####--------------------] 175/900  19.4% loss=0.41583 jepa=0.22511 hard=0.89326 hard_red=0.03614 oracle=0.74715 rank=0.56127 value=0.61974 cand=2.98001 ndcg=2.85920 pairs=309.2
[train-progress] epoch=2 [#####-------------------] 200/900  22.2% loss=0.43919 jepa=0.23209 hard=0.88739 hard_red=0.03541 oracle=0.74001 rank=0.54905 value=0.61181 cand=2.96591 ndcg=2.83272 pairs=313.0
[train-progress] epoch=2 [######------------------] 225/900  25.0% loss=0.41590 jepa=0.23383 hard=0.89230 hard_red=0.03323 oracle=0.73271 rank=0.53716 value=0.61668 cand=2.94829 ndcg=2.80548 pairs=312.8
[train-progress] epoch=2 [######------------------] 250/900  27.8% loss=0.40648 jepa=0.24050 hard=0.89556 hard_red=0.03508 oracle=0.72536 rank=0.52362 value=0.61585 cand=2.93614 ndcg=2.77715 pairs=313.3
[train-progress] epoch=2 [#######-----------------] 275/900  30.6% loss=0.39201 jepa=0.24077 hard=0.90349 hard_red=0.03554 oracle=0.71910 rank=0.51237 value=0.60872 cand=2.92411 ndcg=2.75462 pairs=312.8
[train-progress] epoch=2 [########----------------] 300/900  33.3% loss=0.38327 jepa=0.24257 hard=0.90730 hard_red=0.03539 oracle=0.71113 rank=0.50010 value=0.60349 cand=2.90424 ndcg=2.72538 pairs=311.6
[train-progress] epoch=2 [########----------------] 325/900  36.1% loss=0.37311 jepa=0.24496 hard=0.90980 hard_red=0.03446 oracle=0.70563 rank=0.48884 value=0.60076 cand=2.89539 ndcg=2.70610 pairs=311.7
[train-progress] epoch=2 [#########---------------] 350/900  38.9% loss=0.38599 jepa=0.24604 hard=0.90190 hard_red=0.03412 oracle=0.70146 rank=0.48364 value=0.59878 cand=2.88470 ndcg=2.68905 pairs=311.3
[train-progress] epoch=2 [##########--------------] 375/900  41.7% loss=0.39363 jepa=0.25047 hard=0.89458 hard_red=0.03315 oracle=0.69724 rank=0.47493 value=0.60246 cand=2.87989 ndcg=2.67224 pairs=311.3
[train-progress] epoch=2 [##########--------------] 400/900  44.4% loss=0.38795 jepa=0.25234 hard=0.89508 hard_red=0.03245 oracle=0.69168 rank=0.46754 value=0.60909 cand=2.86373 ndcg=2.65036 pairs=312.3
[train-progress] epoch=2 [###########-------------] 425/900  47.2% loss=0.38403 jepa=0.25263 hard=0.89122 hard_red=0.03178 oracle=0.68576 rank=0.45860 value=0.61195 cand=2.84924 ndcg=2.62746 pairs=312.6
[train-progress] epoch=2 [############------------] 450/900  50.0% loss=0.38249 jepa=0.25464 hard=0.89166 hard_red=0.03257 oracle=0.68152 rank=0.45084 value=0.60999 cand=2.84108 ndcg=2.61204 pairs=312.8
[train-progress] epoch=2 [############------------] 475/900  52.8% loss=0.37999 jepa=0.25870 hard=0.89555 hard_red=0.03149 oracle=0.67729 rank=0.44410 value=0.60739 cand=2.83146 ndcg=2.59621 pairs=312.2
[train-progress] epoch=2 [#############-----------] 500/900  55.6% loss=0.38486 jepa=0.25912 hard=0.89604 hard_red=0.03268 oracle=0.67252 rank=0.43703 value=0.61152 cand=2.81874 ndcg=2.57803 pairs=312.8
[train-progress] epoch=2 [##############----------] 525/900  58.3% loss=0.37815 jepa=0.25963 hard=0.89347 hard_red=0.03201 oracle=0.66845 rank=0.43077 value=0.60774 cand=2.80883 ndcg=2.56308 pairs=311.5
[train-progress] epoch=2 [##############----------] 550/900  61.1% loss=0.38127 jepa=0.26051 hard=0.89668 hard_red=0.03308 oracle=0.66584 rank=0.42710 value=0.60225 cand=2.80295 ndcg=2.55298 pairs=310.8
[train-progress] epoch=2 [###############---------] 575/900  63.9% loss=0.38823 jepa=0.26199 hard=0.89629 hard_red=0.03342 oracle=0.66230 rank=0.42098 value=0.60220 cand=2.79542 ndcg=2.53988 pairs=311.6
[train-progress] epoch=2 [################--------] 600/900  66.7% loss=0.38742 jepa=0.26106 hard=0.89384 hard_red=0.03306 oracle=0.65791 rank=0.41401 value=0.60216 cand=2.78591 ndcg=2.52273 pairs=311.9
[train-progress] epoch=2 [################--------] 625/900  69.4% loss=0.40261 jepa=0.26306 hard=0.88443 hard_red=0.03251 oracle=0.65425 rank=0.40771 value=0.60386 cand=2.77799 ndcg=2.50904 pairs=311.7
[train-progress] epoch=2 [#################-------] 650/900  72.2% loss=0.40063 jepa=0.26262 hard=0.88206 hard_red=0.03203 oracle=0.65109 rank=0.40260 value=0.60432 cand=2.77057 ndcg=2.49720 pairs=312.3
[train-progress] epoch=2 [##################------] 675/900  75.0% loss=0.39332 jepa=0.26205 hard=0.88278 hard_red=0.03166 oracle=0.64807 rank=0.39711 value=0.60306 cand=2.76486 ndcg=2.48612 pairs=311.8
[train-progress] epoch=2 [##################------] 700/900  77.8% loss=0.38867 jepa=0.26117 hard=0.88434 hard_red=0.03221 oracle=0.64567 rank=0.39218 value=0.60543 cand=2.76022 ndcg=2.47783 pairs=311.6
[train-progress] epoch=2 [###################-----] 725/900  80.6% loss=0.39037 jepa=0.26224 hard=0.88052 hard_red=0.03237 oracle=0.64340 rank=0.38759 value=0.60564 cand=2.75643 ndcg=2.46975 pairs=311.2
[train-progress] epoch=2 [####################----] 750/900  83.3% loss=0.38841 jepa=0.26250 hard=0.88182 hard_red=0.03304 oracle=0.64097 rank=0.38285 value=0.60573 cand=2.75184 ndcg=2.46117 pairs=311.9
[train-progress] epoch=2 [####################----] 775/900  86.1% loss=0.39364 jepa=0.26439 hard=0.88015 hard_red=0.03355 oracle=0.63885 rank=0.37894 value=0.60401 cand=2.74812 ndcg=2.45340 pairs=311.7
[train-progress] epoch=2 [#####################---] 800/900  88.9% loss=0.38977 jepa=0.26373 hard=0.87755 hard_red=0.03366 oracle=0.63657 rank=0.37510 value=0.60705 cand=2.74303 ndcg=2.44459 pairs=312.0
[train-progress] epoch=2 [######################--] 825/900  91.7% loss=0.39015 jepa=0.26320 hard=0.87661 hard_red=0.03366 oracle=0.63368 rank=0.37063 value=0.60522 cand=2.73569 ndcg=2.43410 pairs=311.8
[train-progress] epoch=2 [######################--] 850/900  94.4% loss=0.39290 jepa=0.26373 hard=0.87541 hard_red=0.03379 oracle=0.63189 rank=0.36597 value=0.60456 cand=2.73536 ndcg=2.42754 pairs=311.7
[train-progress] epoch=2 [#######################-] 875/900  97.2% loss=0.39256 jepa=0.26302 hard=0.87489 hard_red=0.03365 oracle=0.62970 rank=0.36085 value=0.60193 cand=2.73379 ndcg=2.41968 pairs=311.7
[train-progress] epoch=2 [########################] 900/900 100.0% loss=0.39003 jepa=0.26179 hard=0.87730 hard_red=0.03330 oracle=0.62776 rank=0.35673 value=0.60112 cand=2.73135 ndcg=2.41258 pairs=311.4
[train] epoch=2 horizon=2 train_loss=0.390031 val_loss=0.303059 train_steps=900
[train-progress] epoch=3 [------------------------] 1/900   0.1% loss=1.16506 jepa=1.24697 hard=0.19140 hard_red=0.08798 oracle=1.29978 rank=0.20250 value=0.31751 cand=3.19057 ndcg=2.53981 pairs=253.0
[train-progress] epoch=3 [------------------------] 25/900   2.8% loss=0.26244 jepa=0.26877 hard=0.91379 hard_red=0.02985 oracle=1.14002 rank=0.21214 value=0.47310 cand=2.72094 ndcg=2.20479 pairs=310.6
[train-progress] epoch=3 [#-----------------------] 50/900   5.6% loss=0.44004 jepa=0.25662 hard=0.85605 hard_red=0.02884 oracle=1.12346 rank=0.20154 value=0.58069 cand=2.68309 ndcg=2.16986 pairs=311.2
[train-progress] epoch=3 [##----------------------] 75/900   8.3% loss=0.43197 jepa=0.26438 hard=0.89499 hard_red=0.03341 oracle=1.08382 rank=0.19557 value=0.59718 cand=2.58632 ndcg=2.08854 pairs=310.4
[train-progress] epoch=3 [##----------------------] 100/900  11.1% loss=0.56014 jepa=0.27564 hard=0.92031 hard_red=0.03384 oracle=1.08591 rank=0.20624 value=0.60923 cand=2.57602 ndcg=2.08583 pairs=309.8
[train-progress] epoch=3 [###---------------------] 125/900  13.9% loss=0.49957 jepa=0.27034 hard=0.92754 hard_red=0.03338 oracle=1.08539 rank=0.19988 value=0.61463 cand=2.58695 ndcg=2.08540 pairs=308.4
[train-progress] epoch=3 [####--------------------] 150/900  16.7% loss=0.46193 jepa=0.27513 hard=0.92927 hard_red=0.03042 oracle=1.09166 rank=0.20138 value=0.59926 cand=2.60035 ndcg=2.10026 pairs=307.0
[train-progress] epoch=3 [####--------------------] 175/900  19.4% loss=0.43964 jepa=0.26871 hard=0.92990 hard_red=0.02969 oracle=1.09441 rank=0.20256 value=0.59472 cand=2.60288 ndcg=2.10811 pairs=308.6
[train-progress] epoch=3 [#####-------------------] 200/900  22.2% loss=0.43941 jepa=0.27071 hard=0.91882 hard_red=0.03128 oracle=1.08883 rank=0.20240 value=0.60113 cand=2.59145 ndcg=2.09349 pairs=311.8
[train-progress] epoch=3 [######------------------] 225/900  25.0% loss=0.42634 jepa=0.27058 hard=0.92024 hard_red=0.03282 oracle=1.09135 rank=0.20002 value=0.60849 cand=2.60303 ndcg=2.09815 pairs=310.2
[train-progress] epoch=3 [######------------------] 250/900  27.8% loss=0.43274 jepa=0.26949 hard=0.92071 hard_red=0.03247 oracle=1.08571 rank=0.19645 value=0.60981 cand=2.59119 ndcg=2.08968 pairs=310.6
[train-progress] epoch=3 [#######-----------------] 275/900  30.6% loss=0.45969 jepa=0.27276 hard=0.91466 hard_red=0.03187 oracle=1.08297 rank=0.19372 value=0.61155 cand=2.58955 ndcg=2.08405 pairs=311.2
[train-progress] epoch=3 [########----------------] 300/900  33.3% loss=0.44481 jepa=0.27153 hard=0.92363 hard_red=0.03086 oracle=1.07887 rank=0.19009 value=0.61893 cand=2.58110 ndcg=2.07865 pairs=311.6
[train-progress] epoch=3 [########----------------] 325/900  36.1% loss=0.42660 jepa=0.26759 hard=0.92376 hard_red=0.02966 oracle=1.07520 rank=0.18665 value=0.61544 cand=2.57808 ndcg=2.07209 pairs=311.8
[train-progress] epoch=3 [#########---------------] 350/900  38.9% loss=0.41482 jepa=0.26433 hard=0.93011 hard_red=0.02946 oracle=1.07302 rank=0.18465 value=0.61308 cand=2.57543 ndcg=2.06875 pairs=311.9
[train-progress] epoch=3 [##########--------------] 375/900  41.7% loss=0.42401 jepa=0.26322 hard=0.92946 hard_red=0.02940 oracle=1.07138 rank=0.18158 value=0.60856 cand=2.57806 ndcg=2.06576 pairs=312.2
[train-progress] epoch=3 [##########--------------] 400/900  44.4% loss=0.42492 jepa=0.26423 hard=0.92975 hard_red=0.02933 oracle=1.06833 rank=0.17963 value=0.60854 cand=2.57427 ndcg=2.05941 pairs=312.4
[train-progress] epoch=3 [###########-------------] 425/900  47.2% loss=0.42568 jepa=0.26557 hard=0.92883 hard_red=0.03006 oracle=1.06591 rank=0.17808 value=0.60602 cand=2.57082 ndcg=2.05500 pairs=312.1
[train-progress] epoch=3 [############------------] 450/900  50.0% loss=0.43917 jepa=0.27212 hard=0.92937 hard_red=0.03163 oracle=1.06450 rank=0.17636 value=0.61031 cand=2.57035 ndcg=2.05192 pairs=312.4
[train-progress] epoch=3 [############------------] 475/900  52.8% loss=0.43768 jepa=0.27177 hard=0.92282 hard_red=0.03284 oracle=1.06472 rank=0.17481 value=0.61012 cand=2.57309 ndcg=2.05333 pairs=312.4
[train-progress] epoch=3 [#############-----------] 500/900  55.6% loss=0.43742 jepa=0.27295 hard=0.91829 hard_red=0.03199 oracle=1.06284 rank=0.17275 value=0.60896 cand=2.57134 ndcg=2.05053 pairs=311.4
[train-progress] epoch=3 [##############----------] 525/900  58.3% loss=0.43349 jepa=0.27245 hard=0.91678 hard_red=0.03186 oracle=1.06184 rank=0.17150 value=0.60925 cand=2.57049 ndcg=2.04912 pairs=311.4
[train-progress] epoch=3 [##############----------] 550/900  61.1% loss=0.42635 jepa=0.27202 hard=0.91335 hard_red=0.03138 oracle=1.06127 rank=0.17097 value=0.60946 cand=2.56923 ndcg=2.04857 pairs=311.5
[train-progress] epoch=3 [###############---------] 575/900  63.9% loss=0.41631 jepa=0.27041 hard=0.91344 hard_red=0.03079 oracle=1.05978 rank=0.16989 value=0.60670 cand=2.56682 ndcg=2.04639 pairs=311.6
[train-progress] epoch=3 [################--------] 600/900  66.7% loss=0.41076 jepa=0.26901 hard=0.91584 hard_red=0.03042 oracle=1.05853 rank=0.16883 value=0.60609 cand=2.56554 ndcg=2.04409 pairs=311.8
[train-progress] epoch=3 [################--------] 625/900  69.4% loss=0.40440 jepa=0.26848 hard=0.91249 hard_red=0.02993 oracle=1.05689 rank=0.16807 value=0.60460 cand=2.56313 ndcg=2.04067 pairs=312.6
[train-progress] epoch=3 [#################-------] 650/900  72.2% loss=0.39927 jepa=0.26871 hard=0.91033 hard_red=0.03039 oracle=1.05609 rank=0.16679 value=0.60408 cand=2.56437 ndcg=2.03866 pairs=312.9
[train-progress] epoch=3 [##################------] 675/900  75.0% loss=0.39700 jepa=0.26997 hard=0.90679 hard_red=0.03000 oracle=1.05678 rank=0.16574 value=0.60272 cand=2.56870 ndcg=2.04016 pairs=312.8
[train-progress] epoch=3 [##################------] 700/900  77.8% loss=0.39419 jepa=0.26923 hard=0.90203 hard_red=0.02928 oracle=1.05335 rank=0.16424 value=0.60082 cand=2.56386 ndcg=2.03255 pairs=312.8
[train-progress] epoch=3 [###################-----] 725/900  80.6% loss=0.39334 jepa=0.26883 hard=0.90162 hard_red=0.02904 oracle=1.05143 rank=0.16234 value=0.60337 cand=2.56179 ndcg=2.02909 pairs=312.8
[train-progress] epoch=3 [####################----] 750/900  83.3% loss=0.40466 jepa=0.27175 hard=0.89644 hard_red=0.02975 oracle=1.04977 rank=0.16081 value=0.60307 cand=2.56023 ndcg=2.02605 pairs=312.4
[train-progress] epoch=3 [####################----] 775/900  86.1% loss=0.40181 jepa=0.27164 hard=0.89562 hard_red=0.02948 oracle=1.04792 rank=0.15987 value=0.60287 cand=2.55663 ndcg=2.02275 pairs=312.5
[train-progress] epoch=3 [#####################---] 800/900  88.9% loss=0.40169 jepa=0.27318 hard=0.89662 hard_red=0.02951 oracle=1.04550 rank=0.15815 value=0.60164 cand=2.55413 ndcg=2.01777 pairs=312.3
[train-progress] epoch=3 [######################--] 825/900  91.7% loss=0.39987 jepa=0.27196 hard=0.89562 hard_red=0.02907 oracle=1.04440 rank=0.15718 value=0.60200 cand=2.55293 ndcg=2.01576 pairs=312.7
[train-progress] epoch=3 [######################--] 850/900  94.4% loss=0.39974 jepa=0.27119 hard=0.89731 hard_red=0.02961 oracle=1.04321 rank=0.15554 value=0.60140 cand=2.55279 ndcg=2.01381 pairs=312.3
[train-progress] epoch=3 [#######################-] 875/900  97.2% loss=0.39890 jepa=0.27284 hard=0.89647 hard_red=0.02966 oracle=1.04101 rank=0.15456 value=0.60097 cand=2.54888 ndcg=2.00941 pairs=312.5
[train-progress] epoch=3 [########################] 900/900 100.0% loss=0.39885 jepa=0.27293 hard=0.89663 hard_red=0.02970 oracle=1.03991 rank=0.15334 value=0.59979 cand=2.54827 ndcg=2.00755 pairs=312.7
[train] epoch=3 horizon=2 train_loss=0.398846 val_loss=0.317514 train_steps=900
[train-progress] epoch=4 [------------------------] 1/900   0.1% loss=0.22218 jepa=0.21530 hard=1.14954 hard_red=0.01178 oracle=1.17608 rank=0.10006 value=0.58565 cand=3.08790 ndcg=2.25065 pairs=345.0
[train-progress] epoch=4 [------------------------] 25/900   2.8% loss=0.23360 jepa=0.25501 hard=1.03996 hard_red=0.03574 oracle=1.03295 rank=0.10552 value=0.54650 cand=2.62946 ndcg=2.00416 pairs=302.8
[train-progress] epoch=4 [#-----------------------] 50/900   5.6% loss=0.21225 jepa=0.25956 hard=0.99206 hard_red=0.02836 oracle=1.01481 rank=0.11222 value=0.56917 cand=2.54596 ndcg=1.97831 pairs=298.3
[train-progress] epoch=4 [##----------------------] 75/900   8.3% loss=0.34658 jepa=0.27039 hard=0.90979 hard_red=0.02731 oracle=1.01314 rank=0.11637 value=0.54481 cand=2.54610 ndcg=1.96778 pairs=299.8
[train-progress] epoch=4 [##----------------------] 100/900  11.1% loss=0.33703 jepa=0.27099 hard=0.93236 hard_red=0.02809 oracle=1.00124 rank=0.11141 value=0.56459 cand=2.51604 ndcg=1.94739 pairs=303.2
