checkpoint	score_field	benchmark_id	state_id	prefix_step	candidate_count	selected_action	selected_type	best_action	best_type	top1_hit	type_hit	within_best_type_top1_hit	within_best_type_regret_pp	selected_delta_tc_pp	best_delta_tc_pp	top1_regret_pp	negative_top1	spearman	pairwise_accuracy	same_type_pairwise_accuracy
round7_incumbent	typed_marginal_pred	subckt_0010	prefix_0032	32	9	new_n16284_::observe	observe	new_n16284_::observe	observe	1	1	1	0.0	0.37000000000000366	0.37000000000000366	0.0	0	0.8751233289318945	0.9310344827586207	1.0
round7_incumbent	typed_return_pred	subckt_0010	prefix_0032	32	9	new_n16284_::observe	observe	new_n16284_::observe	observe	1	1	1	0.0	0.37000000000000366	0.37000000000000366	0.0	0	0.5545335945707054	0.7586206896551724	0.5
round7_incumbent	typed_sa_reduction_total_pred	subckt_0010	prefix_0032	32	9	__buf_split_53::observe	observe	new_n16284_::observe	observe	0	1	0	0.30599999999999516	0.0640000000000085	0.37000000000000366	0.30599999999999516	0	0.5458690071555382	0.6896551724137931	0.16666666666666666
round7_incumbent	typed_marginal_pred	subckt_0010	prefix_0048	48	9	__buf_split_10689::observe	observe	__buf_split_10689::observe	observe	1	1	1	0.0	0.06800000000000139	0.06800000000000139	0.0	0	0.9271108534228981	0.9655172413793104	1.0
round7_incumbent	typed_return_pred	subckt_0010	prefix_0048	48	9	__buf_split_10689::observe	observe	__buf_split_10689::observe	observe	1	1	1	0.0	0.06800000000000139	0.06800000000000139	0.0	0	0.7798128673650545	0.8620689655172413	0.5
round7_incumbent	typed_sa_reduction_total_pred	subckt_0010	prefix_0048	48	9	new_n14126_::observe	observe	__buf_split_10689::observe	observe	0	1	0	0.0	0.06800000000000139	0.06800000000000139	0.0	0	0.7884774547802218	0.8620689655172413	1.0
round7_incumbent	typed_marginal_pred	subckt_0010	prefix_0064	64	9	new_n21573_::observe	observe	new_n21573_::observe	observe	1	1	1	0.0	0.21200000000000108	0.21200000000000108	0.0	0	0.6330541649476573	0.8	0.5
round7_incumbent	typed_return_pred	subckt_0010	prefix_0064	64	9	new_n21573_::observe	observe	new_n21573_::observe	observe	1	1	1	0.0	0.21200000000000108	0.21200000000000108	0.0	0	0.8532469179729294	0.96	1.0
round7_incumbent	typed_sa_reduction_total_pred	subckt_0010	prefix_0064	64	9	new_n21573_::observe	observe	new_n21573_::observe	observe	1	1	1	0.0	0.21200000000000108	0.21200000000000108	0.0	0	0.6330541649476573	0.8	0.5
round7_incumbent	typed_marginal_pred	subckt_0010	prefix_0096	96	9	__buf_split_5043::observe	observe	__buf_split_5040::observe	observe	0	1	0	0.0	0.0700000000000145	0.0700000000000145	0.0	0	0.8491295666863927	0.896551724137931	0.6
round7_incumbent	typed_return_pred	subckt_0010	prefix_0096	96	9	new_n21576_::observe	observe	__buf_split_5040::observe	observe	0	1	0	0.0	0.0700000000000145	0.0700000000000145	0.0	0	0.7104961680437163	0.8275862068965517	0.6
round7_incumbent	typed_sa_reduction_total_pred	subckt_0010	prefix_0096	96	9	new_n21576_::observe	observe	__buf_split_5040::observe	observe	0	1	0	0.0	0.0700000000000145	0.0700000000000145	0.0	0	0.5631981819858727	0.7241379310344828	0.2
round7_incumbent	typed_marginal_pred	subckt_0010	prefix_0127	127	9	new_n14771_::observe	observe	new_n16284_::observe	observe	0	1	0	0.11200000000001209	0.17599999999998728	0.28799999999999937	0.11200000000001209	0	0.8946135105917713	0.9615384615384616	0.8
round7_incumbent	typed_return_pred	subckt_0010	prefix_0127	127	9	new_n16284_::observe	observe	new_n16284_::observe	observe	1	1	1	0.0	0.28799999999999937	0.28799999999999937	0.0	0	0.8946135105917713	0.9615384615384616	1.0
round7_incumbent	typed_sa_reduction_total_pred	subckt_0010	prefix_0127	127	9	__buf_split_5045::observe	observe	new_n16284_::observe	observe	0	1	0	0.22500000000000853	0.06299999999999084	0.28799999999999937	0.22500000000000853	0	0.8580986734247602	0.9230769230769231	0.6
round7_incumbent	typed_marginal_pred	subckt_0020	prefix_0032	32	9	__buf_split_7477::observe	observe	__aig_and_12691::observe	observe	0	1	0	0.0	0.01100000000000545	0.01100000000000545	0.0	0	0.7625264197918018	0.8518518518518519	0.6666666666666666
round7_incumbent	typed_return_pred	subckt_0020	prefix_0032	32	9	__buf_split_7477::observe	observe	__aig_and_12691::observe	observe	0	1	0	0.0	0.01100000000000545	0.01100000000000545	0.0	0	0.8511922825582904	0.9259259259259259	0.6666666666666666
round7_incumbent	typed_sa_reduction_total_pred	subckt_0020	prefix_0032	32	9	__aig_and_12691::observe	observe	__aig_and_12691::observe	observe	1	1	1	0.0	0.01100000000000545	0.01100000000000545	0.0	0	0.49652883149233606	0.6666666666666666	0.0
round7_incumbent	typed_marginal_pred	subckt_0020	prefix_0048	48	9	__aig_not_11839::observe	observe	__aig_and_12691::observe	observe	0	1	0	0.0	0.012999999999985246	0.012999999999985246	0.0	0	0.6955929539048853	0.8	0.75
round7_incumbent	typed_return_pred	subckt_0020	prefix_0048	48	9	__aig_not_11839::observe	observe	__aig_and_12691::observe	observe	0	1	0	0.0	0.012999999999985246	0.012999999999985246	0.0	0	0.9703951085339758	1.0	1.0
round7_incumbent	typed_sa_reduction_total_pred	subckt_0020	prefix_0048	48	9	__aig_not_11839::observe	observe	__aig_and_12691::observe	observe	0	1	0	0.0	0.012999999999985246	0.012999999999985246	0.0	0	0.5581918765903401	0.7	0.0
round7_incumbent	typed_marginal_pred	subckt_0020	prefix_0064	64	9	__buf_split_7465::observe	observe	__aig_and_12691::observe	observe	0	1	0	0.0	0.014000000000002899	0.014000000000002899	0.0	0	0.7267220926874316	0.8695652173913043	0.5
round7_incumbent	typed_return_pred	subckt_0020	prefix_0064	64	9	__buf_split_7465::observe	observe	__aig_and_12691::observe	observe	0	1	0	0.0	0.014000000000002899	0.014000000000002899	0.0	0	0.7639898923124281	0.9130434782608695	0.5
round7_incumbent	typed_sa_reduction_total_pred	subckt_0020	prefix_0064	64	9	__aig_not_12665::observe	observe	__aig_and_12691::observe	observe	0	1	0	0.0	0.014000000000002899	0.014000000000002899	0.0	0	0.6149186938124421	0.782608695652174	0.0
round7_incumbent	typed_marginal_pred	subckt_0020	prefix_0096	96	9	__aig_and_21816::observe	observe	__aig_and_11834::observe	observe	0	1	0	0.0	0.016999999999989246	0.016999999999989246	0.0	0	0.7981987297166114	0.92	1.0
round7_incumbent	typed_return_pred	subckt_0020	prefix_0096	96	9	__aig_and_21816::observe	observe	__aig_and_11834::observe	observe	0	1	0	0.0	0.016999999999989246	0.016999999999989246	0.0	0	0.46790960017870326	0.72	0.75
round7_incumbent	typed_sa_reduction_total_pred	subckt_0020	prefix_0096	96	9	__aig_and_21816::observe	observe	__aig_and_11834::observe	observe	0	1	0	0.0	0.016999999999989246	0.016999999999989246	0.0	0	0.6330541649476573	0.8	0.5
