line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
40,__tpi_not_test_en->__tpi_cp_4_R254_U87 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_4_R254_U87,__tpi_cp_4_R254_U87,1,undetected,__tpi_cp_4_R254_U87,__tpi_cp_4_R254_U87,__tpi_cp_4_R254_U87,sa1,1
41,__tpi_not_test_en->__tpi_cp_58_R254_U92 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_58_R254_U92,__tpi_cp_58_R254_U92,1,undetected,__tpi_cp_58_R254_U92,__tpi_cp_58_R254_U92,__tpi_cp_58_R254_U92,sa1,1
42,test_en->__tpi_cp_32___aig_and_602 /0 undetected,input_edge,test_en,__tpi_cp_32___aig_and_602,__tpi_cp_32___aig_and_602,0,undetected,__tpi_cp_32___aig_and_602,__tpi_cp_32___aig_and_602,__tpi_cp_32___aig_and_602,sa0,1
43,R254_U82 /1 undetected,output,,R254_U82,R254_U82,1,undetected,R254_U82,R254_U82,R254_U82,sa1,1
44,__buf_split_808 /1 undetected,output,,__buf_split_808,__buf_split_808,1,undetected,__buf_split_808,__buf_split_808,__buf_split_808,sa1,1
45,__buf_split_810 /1 undetected,output,,__buf_split_810,__buf_split_810,1,undetected,__buf_split_810,__buf_split_810,__buf_split_810,sa1,1
46,__tpi_not_test_en->__tpi_cp_28_R254_U77 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_28_R254_U77,__tpi_cp_28_R254_U77,1,undetected,__tpi_cp_28_R254_U77,__tpi_cp_28_R254_U77,__tpi_cp_28_R254_U77,sa1,1
47,test_en->__tpi_cp_47___aig_and_587 /0 undetected,input_edge,test_en,__tpi_cp_47___aig_and_587,__tpi_cp_47___aig_and_587,0,undetected,__tpi_cp_47___aig_and_587,__tpi_cp_47___aig_and_587,__tpi_cp_47___aig_and_587,sa0,1
48,R248_U23 /1 undetected,output,,R248_U23,R248_U23,1,undetected,R248_U23,R248_U23,R248_U23,sa1,1
49,__tpi_not_test_en->__tpi_cp_8_R254_U85 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_8_R254_U85,__tpi_cp_8_R254_U85,1,undetected,__tpi_cp_8_R254_U85,__tpi_cp_8_R254_U85,__tpi_cp_8_R254_U85,sa1,1
50,test_en->__tpi_cp_56___aig_and_595 /0 undetected,input_edge,test_en,__tpi_cp_56___aig_and_595,__tpi_cp_56___aig_and_595,0,undetected,__tpi_cp_56___aig_and_595,__tpi_cp_56___aig_and_595,__tpi_cp_56___aig_and_595,sa0,1
51,__buf_split_803 /1 undetected,output,,__buf_split_803,__buf_split_803,1,undetected,__buf_split_803,__buf_split_803,__buf_split_803,sa1,1
52,test_en->__tpi_cp_17___aig_and_517 /0 undetected,input_edge,test_en,__tpi_cp_17___aig_and_517,__tpi_cp_17___aig_and_517,0,undetected,__tpi_cp_17___aig_and_517,__tpi_cp_17___aig_and_517,__tpi_cp_17___aig_and_517,sa0,1
53,__tpi_not_test_en->__tpi_cp_65_ADD_88_U15 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_65_ADD_88_U15,__tpi_cp_65_ADD_88_U15,1,undetected,__tpi_cp_65_ADD_88_U15,__tpi_cp_65_ADD_88_U15,__tpi_cp_65_ADD_88_U15,sa1,1
