epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_brier_loss,train_hard_soft_f1_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_typed_marginal_loss,train_typed_return_loss,train_typed_sa_reduction_loss,train_hard_weight,train_rollout_steps,train_oracle_loss,train_oracle_rank_loss,train_oracle_value_loss,train_oracle_candidate_loss,train_oracle_ndcg_loss,train_oracle_conservative_loss,train_oracle_context_loss,train_oracle_pairs,train_oracle_groups,train_oracle_weight,train_steps,train_oracle_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_brier_loss,val_hard_soft_f1_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_typed_marginal_loss,val_typed_return_loss,val_typed_sa_reduction_loss,val_hard_weight,val_rollout_steps,val_steps
1,1,0.7797736707981676,0.24174811843782662,0.14788050301373004,0.010247183530591428,0.642881200555712,0.16270058897673154,0.2857814874872565,0.9208621768653393,0.08689964588731527,0.030831685363597643,0.5801985714353942,0.5801985714353942,0.0,0.806373142702341,0.8030334881110561,0.8028167914366499,0.03990929103172221,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,20.0,0.12355488250614144,0.18472655513323843,0.17115774209378287,0.010748954577138647,1.1821267353370786,0.1839469627593644,0.32492010784335434,0.9835373719688505,0.09185478731524199,0.008309269007941822,0.014138598924256323,0.014138598924256323,0.0,0.0263293543794903,0.04592941925552374,0.038478530657320764,0.01271329741389593,1.0,1.0,256.0
2,2,0.8231108702160418,0.28026766555383803,0.15342845825478435,0.01130948360718321,0.6504431432578712,0.16696296397676633,0.29248084699735044,0.9209777973592281,0.0877916637295857,0.02245949584489324,0.5257114407402455,0.5257114407402455,0.0,1.1193411774151742,0.6443494317386995,1.1611286766838536,0.02624466640892649,1.0,2.0,0.34632870405912397,0.27562884241342545,0.5220056560821831,2.749875485897064,0.0,0.0,0.20472156889736653,62.8,2.0,0.18999999999999997,400.0,20.0,0.17244654153182637,0.21137590819853358,0.16495310384198092,0.008684951329996693,1.215911567414878,0.19168599392287433,0.32870750641450286,0.9837407377781346,0.08479767207609257,0.008440911521361727,0.03096570361340706,0.03096570361340706,0.0,0.10068432230013502,0.09151994100535954,0.10507884503127744,0.009692270017602311,1.0,2.0,256.0
3,3,1.005581764581923,0.29845109750827153,0.14724923508862664,0.010469507961145912,0.7145658713517088,0.15960966655611028,0.2879312299316129,0.925625856568416,0.08441641784738751,0.03051780531552748,0.596705288606458,0.596705288606458,0.0,1.5878958688216407,0.6561817849030658,1.632101521621926,0.030527095325368965,1.0,3.0,0.5076759129762649,0.1792822176590562,0.23951071221381426,2.174592834711075,0.0,0.0,0.11584434527903795,67.55,2.0,0.37999999999999995,400.0,20.0,0.14583056859555654,0.22409261582652118,0.16799931067119656,0.009135407430221678,1.275988727284129,0.20389048372938617,0.32748156339706214,0.9840894257649777,0.0799798295774963,0.007244280684040181,0.016403196282158347,0.016403196282158347,0.0,0.07381261827239081,0.03430960118843284,0.08507777015804036,0.009339439652463534,1.0,3.0,256.0
4,4,1.0147638149815612,0.30424417116679253,0.15040819981135428,0.010050752469105646,0.6713395516527817,0.15034085669114006,0.2944521041866392,0.93251040648669,0.0815636823209934,0.024227611597218868,0.5932897610942005,0.5932897610942005,0.0,1.675317352272471,0.6244042424302495,1.7077691568806435,0.025945418276205032,1.0,4.0,0.5472489103674889,0.13139651347883047,0.4038877872750163,2.435789629817009,0.0,0.0,0.10626028086990118,69.9,2.0,0.37999999999999995,400.0,20.0,0.1468092309878557,0.2395526781619992,0.16176984434423503,0.008156459191923204,1.2491750440749456,0.1944769336259924,0.3251747000031173,0.9840012037311681,0.07886284359847195,0.007404245576811963,0.020573604282880537,0.020573604282880537,0.0,0.0845427396055376,0.026344603731921164,0.07532541509222423,0.010409486784780042,1.0,4.0,256.0
5,5,1.396559663772584,0.366154157415032,0.15059573393687598,0.011464769033482293,0.6986639181226489,0.1689330973136401,0.28814797133207315,0.9230252783596516,0.08614659382402907,0.02685993706775457,0.6467467042612547,0.6467467042612547,0.0,2.6555515309191837,0.7213889093733844,2.7086748752157677,0.02846881152004994,1.0,5.0,0.5442765980958939,0.12021871190518141,0.22222322691231966,2.5330182671546937,0.0,0.0,0.09948928421363235,61.95,2.0,0.37999999999999995,400.0,20.0,0.34435656492714756,0.2600972281303257,0.16574294874444612,0.008077770216186768,1.247678345057648,0.19854673945810652,0.3408192451810461,0.9841878827195615,0.0727644449681975,0.008892777522987672,0.05178411702057887,0.05178411702057887,0.0,0.45634237302172087,0.17109504597878594,0.5228715279725459,0.009534761734453133,1.0,5.0,256.0
