epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_brier_loss,train_hard_soft_f1_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_typed_marginal_loss,train_typed_return_loss,train_typed_sa_reduction_loss,train_hard_weight,train_rollout_steps,train_oracle_loss,train_oracle_rank_loss,train_oracle_value_loss,train_oracle_candidate_loss,train_oracle_ndcg_loss,train_oracle_conservative_loss,train_oracle_context_loss,train_oracle_sa_value_loss,train_oracle_pairs,train_oracle_groups,train_oracle_weight,train_steps,train_oracle_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_brier_loss,val_hard_soft_f1_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_typed_marginal_loss,val_typed_return_loss,val_typed_sa_reduction_loss,val_hard_weight,val_rollout_steps,val_steps
1,1,0.30931299511882426,0.348657469216146,0.12264317744656612,0.0088735501477985,0.09257720920600389,0.0,0.27913238735575424,1.0,0.04905518840410208,0.008599222793475891,0.7557492488275258,0.7557492488275258,0.0,1.3075456858058188,0.4289277692152705,1.039126511491639,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,1.5805773794651032,0.3598652720451355,0.1376826748251915,0.011072398908436299,0.11232351809740067,0.0,0.2901377737522125,1.0,0.036719751358032224,0.016585138672962785,2.1296920467168095,2.1296920467168095,0.0,3.9453713417053224,2.3991839706897737,2.821338582038879,0.0,1.0,1.0,5.0
2,2,0.456827961864244,0.38282190145630585,0.1229214466323978,0.008813175911966124,0.0940156651562766,0.0,0.2813118915808828,1.0,0.048228679862069454,0.03776843008295385,0.8533278891815204,0.8533278891815204,0.0,2.8062516892586196,0.6212504887938083,1.6815532035183451,0.0,1.0,2.0,0.2772337174729297,0.4743628674431851,0.4975564291602687,2.2199982028258476,0.0,0.0,0.4277625899565847,0.0,268.8421052631579,8.0,0.23333333333333334,19.0,19.0,1.9060855709016322,0.3917200922966003,0.13945113942027093,0.010886549763381482,0.11627722680568695,0.0,0.2972229540348053,1.0,0.03637657258659601,0.021298511256463825,2.1219330664287552,2.1219330664287552,0.0,6.67823655307293,2.7439929954707623,5.19379465021193,0.0,1.0,2.0,5.0
3,4,0.5787086239525754,0.44653282843922315,0.12290752914391066,0.008687001597871514,0.09797487559875376,0.0,0.2877858234079261,1.0,0.04814527362683102,0.03965735943912525,0.9044092269583225,0.9044092269583225,0.0,5.563685272926346,0.6352987075032089,3.9505877538559666,0.0,1.0,4.0,0.5129301124497464,0.4033906373538469,0.46796532524259465,2.254928181045934,0.0,0.0,0.37050659091849075,0.0,269.0,8.0,0.4666666666666667,19.0,19.0,2.2114056111313403,0.44884234964847564,0.1395923752337694,0.01070602920372039,0.11731444224715233,0.0,0.302061665058136,1.0,0.03657302036881447,0.05917046235263115,2.1387455568268705,2.1387455568268705,0.0,11.706853077188134,2.8455547488294544,10.081453901343048,0.0,1.0,4.0,5.0
4,8,0.8318328722548598,0.5182921985458386,0.12467650201563772,0.008719543993816171,0.1047423985835753,0.0,0.29371184816485957,1.0,0.04736914717298197,0.030486108407841092,1.0696830219299045,1.0696830219299045,0.0,9.713483307865246,0.7230996117829674,7.959461644509199,0.0,1.0,8.0,0.7581768820160314,0.406658189861398,0.4052453229301854,2.260745977100573,0.0,0.0,0.34309924040970047,0.0,275.7368421052632,8.0,0.6999999999999997,19.0,19.0,2.57252034926787,0.5245507955551147,0.1395210860297084,0.010792389034759254,0.11601433213800191,0.0,0.3038296166807413,1.0,0.03356794158462435,0.07355207440705272,2.0593107527012764,2.0593107527012764,0.0,18.99980644288007,2.8403962762560697,17.365650105410168,0.0,1.0,8.0,5.0
5,16,1.1418377268625926,0.5965873152997933,0.12834845794560878,0.008842378068948165,0.11916651646606624,0.0,0.30415686190520463,1.0,0.04471171397936383,0.028195834729397188,1.0125725433246628,1.0125725433246628,0.0,14.717612765105802,0.8034179613959957,13.19573842330369,0.0,1.0,16.0,0.7519438298125016,0.3912902544987829,0.44790704509145335,2.283671121848257,0.0,0.0,0.32696449050777837,0.0,286.57894736842104,8.0,0.6999999999999997,19.0,19.0,3.011220344848698,0.6055397823452949,0.14332839008420706,0.01152738487580791,0.11692018564790488,0.0,0.308274001814425,1.0,0.03484192902687937,0.051772591996086706,2.249286680141586,2.249286680141586,0.0,26.59778476883948,2.8566131287636383,25.9450477237282,0.0,1.0,16.0,5.0
6,32,2.082436739798954,0.6840231956325864,0.13418868784547636,0.008875239606775148,0.14316212573382808,0.0,0.31079611503274035,1.0,0.044405754793459845,0.020962297926248322,1.5233972739832065,1.5233972739832065,0.0,26.325974447364228,1.3328578305632872,25.6544398327868,0.0,1.0,32.0,0.7640621003351713,0.4112897609409533,0.5301038466001812,2.149650899987472,0.0,0.0,0.360396619690092,0.0,294.57894736842104,8.0,0.6999999999999997,19.0,19.0,4.631537398882211,0.6687033637426794,0.150950472895056,0.01226831017411314,0.1322333997581154,0.0,0.31624788222834466,1.0,0.039782197680324316,0.03174253619704359,3.060212880796075,3.060212880796075,0.0,51.537923094630244,3.4159410476335323,51.63945253347047,0.0,1.0,32.0,5.0
7,32,2.10912879398309,0.6722716991789639,0.13408798163168525,0.008822663481910959,0.14369232407280882,0.0,0.31287073209195543,1.0,0.04462878863743849,0.02104201493133255,1.4971929441627296,1.4971929441627296,0.0,26.324386869321067,1.3773262341236734,25.654660203282205,0.0,1.0,32.0,0.7835469841957092,0.4414021639447463,0.39247267575640427,2.219844391471461,0.0,0.0,0.37796832228961746,0.0,272.5263157894737,8.0,0.6999999999999997,19.0,19.0,4.655867428518832,0.6687033705413341,0.15095047196373343,0.012268310334184207,0.13223339705727993,0.0,0.3162478826008737,1.0,0.03978219808777794,0.03174253647171099,3.0602128724960265,3.0602128724960265,0.0,51.537923090904954,3.45724805672653,51.63036924428307,0.0,1.0,32.0,5.0
8,32,2.1200314082559903,0.6687778446235155,0.1348780461243893,0.00868228980719945,0.14525169922700643,0.0,0.31252463402128533,1.0,0.045212838121714366,0.020736840158247144,1.5839835593142881,1.5839835593142881,0.0,26.323344463267926,1.3949202198905555,25.66158446101994,0.0,1.0,32.0,0.7584358391008879,0.41347515112475347,0.38677975456965596,2.23413936715377,0.0,0.0,0.3498750070207997,0.0,289.63157894736844,8.0,0.6999999999999997,19.0,19.0,4.648529545404017,0.6687033637426794,0.15095047308132054,0.012268310197396205,0.1322333964984864,0.0,0.31624788148328664,1.0,0.039782196644227955,0.031742535644752934,3.060212893561379,3.060212893561379,0.0,51.5379230953753,3.44522222999949,51.62792112510651,0.0,1.0,32.0,5.0
9,32,2.0982549361793454,0.683076275757661,0.1345177127391492,0.00897454031311147,0.14899898117628732,0.0,0.3158519874375902,1.0,0.04390018866826339,0.020961193181753327,1.456400003485447,1.456400003485447,0.0,26.327166453227584,1.362192470534892,25.618787931951566,0.0,1.0,32.0,0.7796418823693928,0.41949826949521113,0.45169120556429815,2.2321997818193937,0.0,0.0,0.3878406850915206,0.0,262.7368421052632,8.0,0.6999999999999997,19.0,19.0,4.663445396535098,0.6687033619731665,0.1509504727087915,0.012268310177023522,0.1322333963122219,0.0,0.31624787943437693,1.0,0.03978219755226746,0.03174253626034442,3.0602128817525,3.0602128817525,0.0,51.537923094630244,3.470469111285638,51.623275795672086,0.0,1.0,32.0,5.0
10,32,2.108902091969963,0.6799997932424671,0.1345472686654447,0.008836141416778494,0.14673664302589665,0.0,0.31357882338527004,1.0,0.04416079944502072,0.02105453268948179,1.5271804697632245,1.5271804697632245,0.0,26.325198827855825,1.3812462922635076,25.603085155506594,0.0,1.0,32.0,0.7824188251244394,0.42454210551161514,0.43348104389090286,2.247349927299901,0.0,0.0,0.38447650482780055,0.0,271.2105263157895,8.0,0.6999999999999997,19.0,19.0,4.66830189479515,0.6687033699825407,0.15095047280192375,0.012268310305080377,0.13223339756950736,0.0,0.3162478829734027,1.0,0.039782196772284804,0.03174253601878263,3.060212864967957,3.060212864967957,0.0,51.537923097610474,3.47782230413286,51.63216737196781,0.0,1.0,32.0,5.0
