epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_brier_loss,train_hard_soft_f1_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_hard_weight,train_oracle_loss,train_oracle_rank_loss,train_oracle_pairs,train_oracle_groups,train_oracle_weight,train_steps,train_oracle_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_brier_loss,val_hard_soft_f1_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_hard_weight,val_steps
1,1,0.7458897809684276,0.10962698285281658,0.14498211511969566,0.0001361054521112237,1.236952453956008,0.2319080151375383,0.25512759763747456,0.887286927819252,0.12534112064354122,0.3296793896704912,1.5226522038723111,1.5226522038723111,0.0,1.5235087332079729,1.0,0.0,0.0,0.0,0.0,0.0,500.0,125.0,0.21882462105713785,0.06923839059891179,0.13090830971486866,5.289542609432374e-05,0.26811859317240305,0.14522614213638008,0.043755361781222746,0.7755532951559871,0.1860213828040287,0.41713988094124943,1.5623462426499373,1.5623462426499373,0.0,1.5384861721615206,1.0,256.0
2,1,0.5895491946935654,0.09405347436666489,0.1423176077455282,5.21187098675e-05,0.9573953241966665,0.1933627095390111,0.09896679672971367,0.8391210730075837,0.1726660325974226,0.38039235174655917,1.599151491971992,1.599151491971992,0.0,1.6328570586898608,1.0,0.017388935677707194,0.6955574142932892,569.936,4.0,0.024999999999999942,500.0,125.0,0.1928034005977679,0.06749981010216288,0.13710016891127452,2.2116483513912044e-05,0.22242487741459627,0.1423382482753368,0.02391839506526594,0.7042258561123163,0.29996396810747683,0.5290895832004026,1.4382352340362559,1.4382352340362559,0.0,1.546484872013707,1.0,256.0
3,1,0.4626251845806837,0.08858578132092952,0.14777975971996785,2.817554945067968e-05,0.7164610728416592,0.15521718265358503,0.05553122257441282,0.7900208144187927,0.21030392959713937,0.3643396812081337,1.26408424922515,1.26408424922515,0.0,1.2985880449908673,1.0,0.03148505993932486,0.6297011874914169,537.256,4.0,0.049999999999999885,500.0,125.0,0.17807432819972746,0.060684978670906276,0.12425100366817787,7.2918737004101786e-06,0.2074112989284913,0.13697770045837387,0.01575527219029027,0.6840756149031222,0.3018987443065271,0.47253496013581753,1.442621585316374,1.442621585316374,0.0,1.5246092097221222,1.0,256.0
4,1,0.4564513562917709,0.08754581445455552,0.14705828787386419,1.6504651196555643e-05,0.7061999667920172,0.139319020812507,0.048114010820165275,0.7900304191112518,0.20008243851363658,0.3464430416822433,1.237617118617839,1.237617118617839,0.0,1.291681153245036,1.0,0.028596318751573563,0.5719263651371003,554.28,4.0,0.049999999999999885,500.0,125.0,0.17726346090785228,0.05089946556836367,0.12494191026780754,6.998695571525104e-06,0.22511023064726032,0.14274963430216303,0.016409943311373354,0.6903390742372721,0.25026768597308546,0.45077465404756367,1.4433260501564291,1.4433260501564291,0.0,1.5167801170382518,1.0,256.0
