epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_brier_loss,train_hard_soft_f1_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_hard_weight,train_rollout_steps,train_oracle_loss,train_oracle_rank_loss,train_oracle_value_loss,train_oracle_candidate_loss,train_oracle_pairs,train_oracle_groups,train_oracle_weight,train_steps,train_oracle_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_brier_loss,val_hard_soft_f1_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_hard_weight,val_rollout_steps,val_steps
1,1,0.15028917154297233,0.26029914630576967,0.19093658147379755,0.014668011390895117,0.9410433646477759,0.22007645717822016,0.4445550870336592,0.9205591160058976,0.09970490823325236,0.03230688457092128,0.434090737879251,0.434090737879251,0.0,0.4448915129236595,1.0,1.0,1.7268619326502084,0.24623310009599664,0.553658483447507,2.7397942662239076,140.23875,8.0,1.0,800.0,800.0,0.20009958624723367,0.31349816790316254,0.1702277532313019,0.014909774814441334,0.5111121771624312,0.20884880109224468,0.3939987000776455,0.8872420960105956,0.11774981755297631,0.0343514763925441,0.7495736702220075,0.7495736702220075,0.0,0.7577313206392304,1.0,1.0,256.0
2,2,0.16672179129905998,0.2705888393335044,0.17174494430888443,0.013706864430569113,0.8791817096946761,0.2201276000123471,0.3607718834001571,0.9106560815125704,0.10591695795708801,0.029804371746394054,0.5435052851712219,0.5435052851712219,0.0,1.144515417158392,1.0,2.0,1.3811804512143135,0.06737124227365712,0.4520191247481853,2.4468107640743257,140.2025,8.0,1.0,800.0,800.0,0.21856955671682954,0.23783636136795394,0.20182123739505187,0.014607109644202865,0.5227426447672769,0.21292578757856973,0.3025183168356307,0.8799903551116586,0.08688641143817222,0.03530848539118381,0.9703661834585496,0.9703661834585496,0.0,2.121401649692274,1.0,2.0,256.0
3,2,0.15565436009783298,0.2510961196385324,0.17205568148288874,0.013288270083721727,0.856968233641237,0.2175518208486028,0.32160486368462443,0.9068482225760818,0.11408885430602822,0.02924150503848665,0.4999271686480127,0.4999271686480127,0.0,1.1174955638459425,1.0,2.0,1.2999791813641786,0.045793801983236335,0.3732656291127205,2.3590645077824592,143.2225,8.0,1.0,800.0,800.0,0.26843583449954167,0.28044927871087566,0.17133258204557933,0.013880426891773823,0.3918465141032357,0.19164896004076581,0.2161272661469411,0.8642251648707315,0.10569579184084432,0.03089088485995717,1.2728043124960746,1.2728043124960746,0.0,2.1022800976466742,1.0,2.0,256.0
4,3,0.17754362673188256,0.28293110763033225,0.16935531050898156,0.012902484346219973,0.8826361538469801,0.21750883975299107,0.319978460508088,0.9112152909735842,0.10691943675667673,0.026925897001230725,0.6044722103574555,0.6044722103574555,0.0,1.8504218587535284,1.0,3.0,1.2500487803667784,0.03613542265782598,0.30248947073705496,2.3068309196829797,139.4025,8.0,1.0,800.0,800.0,0.2521793543128297,0.2548981282355576,0.17232881870586422,0.012158075917492774,0.4598626513616183,0.2043050148155696,0.24353518928789236,0.8707680902443825,0.08021956285665507,0.03496678516947327,1.181057275374404,1.181057275374404,0.0,4.035993771914736,1.0,3.0,256.0
5,3,0.16988180647759382,0.28450842332094917,0.17044674011413016,0.012094150792884934,0.8548416900044948,0.2145096192029693,0.3235463028121742,0.9058696311712262,0.1037616440281272,0.025661386080950352,0.5577034662134122,0.5577034662134122,0.0,1.81092561021545,1.0,3.0,1.216743280030787,0.03103305583295878,0.27140497425571086,2.2628584550321102,139.665,8.0,1.0,800.0,800.0,0.24668968726473392,0.26451046341874934,0.1918543764428856,0.01586827425368633,0.4278511185936322,0.22376874488448573,0.1825285534529636,0.8440056047402318,0.07132550360014041,0.04823761929943753,1.1102616575398185,1.1102616575398185,0.0,4.066777863793358,1.0,3.0,256.0
6,4,0.17911461792886257,0.29432892236392943,0.16454511189484036,0.010127881328808144,0.839530827482231,0.21184125116349606,0.3405742840585299,0.9054825684055686,0.09387137855170295,0.026903238776472983,0.6057321864601669,0.6057321864601669,0.0,2.588654259607638,1.0,4.0,1.2074780378863215,0.027847463079087902,0.23635959499049933,2.2647173061221837,138.88875,8.0,1.0,800.0,800.0,0.29092233833216596,0.26755354572378565,0.15981039115285967,0.010428048602079798,0.447538246793556,0.2089123728001141,0.24810809427435743,0.867116934270598,0.07068374322989257,0.0395822283060161,1.4150040131714985,1.4150040131714985,0.0,6.356325267904577,1.0,4.0,256.0
7,4,0.182128309806576,0.303807934820652,0.16498103965073824,0.009888171794736991,0.8313863929384389,0.20928237881453243,0.344485045701731,0.9112104917317629,0.09188587386481231,0.025351114625779374,0.617184024010948,0.617184024010948,0.0,2.436895030079671,1.0,4.0,1.1819387306645512,0.02583604741288582,0.22164259168319403,2.2235483276844024,140.15,8.0,1.0,800.0,800.0,0.28706701466217055,0.3061870317469584,0.15307798137655482,0.01140282255346392,0.4674097376555437,0.23332605405448703,0.27742538013262674,0.8771913617965765,0.07347362681866798,0.03484229394290139,1.3442850619443187,1.3442850619443187,0.0,6.365783612196566,1.0,4.0,256.0
8,5,0.1947935479311272,0.3122890848107635,0.1584304119748995,0.008199220837326708,0.8133484793044624,0.20636474451847572,0.3547367714270954,0.9083091668039559,0.09066194177675067,0.02306844740127215,0.6973778414496793,0.6973778414496793,0.0,3.617730151814358,1.0,5.0,1.1786593300104142,0.025087784555507822,0.20600742450915277,2.22474012196064,139.49875,8.0,1.0,800.0,800.0,0.35913273166806897,0.34924937714822596,0.15828322637244124,0.008616282108050656,0.5944449113099839,0.2159959270153196,0.3134698530659079,0.890499486401677,0.07548223693593172,0.03512852577278523,1.7493526038832945,1.7493526038832945,0.0,8.857089379630926,1.0,5.0,256.0
9,5,0.1938551935227588,0.31426914216205487,0.16622619138006137,0.008063508162449584,0.8180680998731404,0.2025670181933965,0.3669994299225513,0.9152125358134517,0.08716793488955588,0.025003065142099105,0.6837534397882661,0.6837534397882661,0.0,4.055920443442563,1.0,5.0,1.1685191015154124,0.023674349334323778,0.19275930415838957,2.2125857811421157,139.87,8.0,1.0,800.0,800.0,0.31030218566302226,0.2942279542796314,0.1581472524499987,0.008693399396724994,0.5615733470767735,0.264262143295491,0.21545126871787956,0.866015951568261,0.06514936651365137,0.030407639391614786,1.5118183138981909,1.5118183138981909,0.0,8.839628976890147,1.0,5.0,256.0
10,5,0.18485022794827813,0.2980223555006087,0.16611947152297937,0.007209845826611852,0.8132972616720943,0.19496761415172653,0.36898263139277776,0.9168966940939418,0.08431458945362821,0.02614669390952405,0.6436754354446506,0.6436754354446506,0.0,3.5382710056938462,1.0,5.0,1.1620994391292334,0.022625051333161537,0.18666079099755734,2.20428445905447,140.99,8.0,1.0,800.0,800.0,0.3339001569664105,0.2866800331627019,0.15703072092728687,0.007022280451201365,0.4838244163314811,0.23692204904509712,0.24749386925250286,0.8717521326616404,0.07001522203936474,0.03718569155760183,1.675821215300229,1.675821215300229,0.0,8.830550230670774,1.0,5.0,256.0
