epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_hard_weight,train_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_hard_weight,val_steps
1,1,0.544088648095727,0.09581371533870697,0.017213095851242543,0.0001034353375507635,0.8311307102888823,0.21665030405297875,0.02696827790606767,0.02975132749178738,1.1165699280503436,1.1165699280503436,0.0,0.017556077824076057,1.0,500.0,0.7377148026134819,0.0641003035416361,0.0063866401396808214,3.100678851097882e-05,1.3131405599415302,0.13578543761832407,0.017679257951385807,0.016000218498675167,0.03755399174322438,0.03755399174322438,0.0,0.03900148899265332,1.0,256.0
2,1,0.4182244428247213,0.08721727308630943,0.006599539179354906,6.031992389762308e-05,0.6176477872990072,0.18082872589863835,0.018167821787763386,0.02324753277760465,1.3141311685812078,1.3141311685812078,0.0,0.034507516354264224,1.0,500.0,0.8567173616029322,0.08237492927582934,0.0045093358003214234,2.898937700734905e-05,1.5176470996811986,0.13509753052676388,0.010417951103590894,0.01632159389282606,0.0473440897862929,0.0473440897862929,0.0,0.019312822005304042,1.0,256.0
3,1,0.3469838076531887,0.08658890346437692,0.005106203834991902,2.589934231946245e-05,0.48000880030356347,0.14199564869831374,0.011968576281447894,0.02474581216716797,1.1309749739834998,1.1309749739834998,0.0,0.050850899556287917,1.0,500.0,0.7519601986277848,0.08193897127057426,0.005380461063396069,1.1831965515796128e-05,1.314120261464268,0.051997858990944223,0.011358322779415175,0.015143097157761076,0.04994921006164077,0.04994921006164077,0.0,0.022975989733822644,1.0,256.0
4,1,0.306391528531909,0.08552881392836571,0.004411953968461603,1.5838128385439632e-05,0.403133816793561,0.13006140266297733,0.010287493883515708,0.02430897398221532,1.4330104539131767,1.4330104539131767,0.0,0.06536435943662582,1.0,500.0,0.7530669278930873,0.07916121568996459,0.004111262806873128,7.285633147446902e-06,1.3240907681174576,0.04380529731497518,0.01390012463889434,0.014196687991898216,0.043341107393359835,0.043341107393359835,0.0,0.042762052253237925,1.0,256.0
