variant	feature	weight
linear	derived_hard_reduction_hybrid_pred__minus_group_mean	0.029252856969833374
linear	candidate_rank__rank_pct_group	-0.028467323631048203
linear	benchmark_id=subckt_0021	-0.028274258598685265
linear	benchmark_id=subckt_0243	0.028181757777929306
linear	reward_pred__minus_group_mean	-0.02816687524318695
linear	benchmark_id=subckt_0072	-0.028137603774666786
linear	benchmark_id=subckt_0196	0.02753346413373947
linear	derived_hard_count_post_total_pred__z_group	0.026897691190242767
linear	benchmark_id=subckt_0221	-0.025581851601600647
linear	benchmark_id=subckt_0121	0.025535782799124718
linear	hybrid_pred__rank_pct_group	-0.022417275235056877
linear	derived_hard_count_post_total_pred__rank_pct_group	0.022247418761253357
linear	hard_reduction_sa0_pred__z_group	0.022162072360515594
linear	benchmark_id=subckt_0223	0.021535037085413933
linear	bounded_residual_hybrid_pred__minus_group_mean	0.021174266934394836
linear	hard_reduction_sa0_pred	-0.02015288546681404
linear	benchmark_id=subckt_0188	-0.020118316635489464
linear	derived_hard_count_post_total_pred	-0.019923750311136246
linear	benchmark_id=subckt_0241	-0.01987883634865284
linear	hard_reduction_sa1_pred__rank_pct_group	-0.01984819397330284
linear	benchmark_id=subckt_0307	-0.01953187584877014
linear	benchmark_id=subckt_0309	-0.019118379801511765
linear	benchmark_id=subckt_0384	-0.0189924705773592
linear	benchmark_id=subckt_0197	-0.018301352858543396
linear	benchmark_id=subckt_0038	0.01799486018717289
linear	type=control1	0.016986846923828125
linear	candidate_strategy=__UNK__	-0.01674690656363964
linear	benchmark_id=subckt_0126	0.01636434718966484
linear	benchmark_id=subckt_0103	0.016220446676015854
linear	hybrid_pred	-0.015719134360551834
linear	return_pred__rank_pct_group	-0.01504856999963522
linear	derived_hard_count_pre_total_pred__rank_pct_group	0.013790127821266651
linear	benchmark_id=subckt_0107	0.013711386360228062
linear	benchmark_id=subckt_0289	-0.013547900132834911
linear	benchmark_id=__UNK__	0.013203446753323078
linear	benchmark_id=subckt_0255	-0.013137340545654297
linear	derived_hard_reduction_sa1_pred__z_group	0.012713267467916012
linear	benchmark_id=subckt_0020	-0.011733822524547577
linear	benchmark_id=subckt_0292	-0.011296664364635944
linear	benchmark_id=subckt_0327	0.011061936616897583
linear	derived_hard_count_pre_total_pred__minus_group_mean	0.01077438984066248
linear	benchmark_id=subckt_0261	-0.010210529901087284
linear	benchmark_id=subckt_0165	0.009773616679012775
linear	benchmark_id=subckt_0215	-0.009455904364585876
linear	fc_pred__minus_group_mean	0.009157950058579445
linear	benchmark_id=subckt_0173	-0.009142414666712284
linear	hard_reduction_total_pred__z_group	-0.008962691761553288
linear	benchmark_id=subckt_0295	0.008736873976886272
linear	derived_hard_reduction_total_pred__rank_pct_group	-0.00835371296852827
linear	derived_hard_reduction_total_pred__z_group	-0.008118503727018833
linear	benchmark_id=subckt_0258	-0.007193622644990683
linear	benchmark_id=subckt_0297	-0.0069314539432525635
linear	benchmark_id=subckt_0189	-0.006796670146286488
linear	derived_hard_reduction_sa1_pred	-0.0055382512509822845
linear	return_pred__z_group	-0.005525214597582817
linear	benchmark_id=subckt_0010	0.005467281676828861
linear	benchmark_id=subckt_0063	0.004878813400864601
linear	hard_reduction_sa0_pred__rank_pct_group	-0.0048485505394637585
linear	derived_hard_reduction_hybrid_pred__rank_pct_group	-0.004723882302641869
linear	benchmark_id=subckt_0279	-0.004555876366794109
linear	bounded_residual_hybrid_pred__rank_pct_group	-0.003537815995514393
linear	candidate_strategy=cached_random	0.0033828113228082657
linear	derived_hard_count_post_total_pred__minus_group_mean	-0.0033420193940401077
linear	benchmark_id=subckt_0018	-0.0032826734241098166
linear	benchmark_id=subckt_0313	-0.0030506718903779984
linear	derived_hard_reduction_sa0_pred__z_group	0.002556747756898403
linear	benchmark_id=subckt_0116	0.0025371969677507877
linear	benchmark_id=subckt_0347	-0.002458810806274414
linear	benchmark_id=subckt_0011	-0.0024064024910330772
linear	type=observe	-0.0017810314893722534
linear	benchmark_id=subckt_0231	-0.0016743148444220424
linear	derived_hard_reduction_total_pred__minus_group_mean	0.001389775425195694
linear	benchmark_id=subckt_0128	0.0008973485673777759
linear	benchmark_id=subckt_0041	-0.0005767450202256441
linear	benchmark_id=subckt_0315	8.85484623722732e-05
