benchmark_id,sequence_id,step,seed,random_patterns,candidate_count,inserted_count,candidate_id,net,type,insertion_sequence,source_bench_sha256,inserted_bench_sha256,total_faults,detected_faults,test_coverage,fault_coverage,pattern_count,effective_pattern_count,baseline_test_coverage,baseline_fault_coverage,baseline_pattern_count,baseline_effective_pattern_count,delta_test_coverage,delta_fault_coverage,delta_pattern_count,delta_effective_pattern_count,fault_list_path,fault_csv_path,hard_fault_summary_path,hard_fault_count,undetected_fault_count,fault_status_counts,work_dir,status,error,source_plan_csv,pred_score,pred_fc,pred_pattern,elapsed_sec,source_sequence_id,source_label_csv
subckt_0375,onpolicy:subckt_0375,1,2026,100000,218,1,35,__buf_split_384,CP1,"[{""candidate_id"": 35, ""net"": ""__buf_split_384"", ""score"": null, ""type"": ""CP1""}]",22ebfadcc738dfa7c7ad85131f6de9b37b960746a8f50dea9bc3d42254af5c0a,e15ae75504a7169258678abe3fa52722f1b2188b1e2e580268ce06b113e24b27,464,458,0.9870699999999999,0.9870699999999999,100000,40,0.96104,0.96104,100000,38,0.026029999999999887,0.026029999999999887,0,2,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0001/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0001/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0001/hard_fault_summary.json,6,6,"{""undetected"": 6}",autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0001,ok,,,,,,0.40218019485473633,onpolicy:subckt_0375,autoresearch/loop-260720-0945/model_training_round4/onpolicy_source_labels.csv
subckt_0375,onpolicy:subckt_0375,2,2026,100000,218,2,145,new_n30440_,OP,"[{""candidate_id"": 35, ""net"": ""__buf_split_384"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 145, ""net"": ""new_n30440_"", ""score"": null, ""type"": ""OP""}]",22ebfadcc738dfa7c7ad85131f6de9b37b960746a8f50dea9bc3d42254af5c0a,01fa25df70c90c2ebe406e8d86ad3e2ffa9dadd07e7e6c6b87edfa479fa4324c,468,467,0.99786,0.99786,100000,40,0.96104,0.96104,100000,38,0.036819999999999964,0.036819999999999964,0,2,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0002/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0002/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0002/hard_fault_summary.json,1,1,"{""undetected"": 1}",autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0002,ok,,,,,,0.37191319465637207,onpolicy:subckt_0375,autoresearch/loop-260720-0945/model_training_round4/onpolicy_source_labels.csv
subckt_0375,onpolicy:subckt_0375,3,2026,100000,218,3,24,__buf_split_375,CP1,"[{""candidate_id"": 35, ""net"": ""__buf_split_384"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 145, ""net"": ""new_n30440_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 24, ""net"": ""__buf_split_375"", ""score"": null, ""type"": ""CP1""}]",22ebfadcc738dfa7c7ad85131f6de9b37b960746a8f50dea9bc3d42254af5c0a,a97b7162910b97653da60061dfce33aa3e4b31b7a70bdb99f534627e261b9921,472,472,1.0,1.0,100000,42,0.96104,0.96104,100000,38,0.038959999999999995,0.038959999999999995,0,4,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0003/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0003/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0003/hard_fault_summary.json,0,0,{},autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0003,ok,,,,,,0.4187757968902588,onpolicy:subckt_0375,autoresearch/loop-260720-0945/model_training_round4/onpolicy_source_labels.csv
subckt_0375,onpolicy:subckt_0375,4,2026,100000,218,4,159,__buf_split_26100,OP,"[{""candidate_id"": 35, ""net"": ""__buf_split_384"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 145, ""net"": ""new_n30440_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 24, ""net"": ""__buf_split_375"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 159, ""net"": ""__buf_split_26100"", ""score"": null, ""type"": ""OP""}]",22ebfadcc738dfa7c7ad85131f6de9b37b960746a8f50dea9bc3d42254af5c0a,ca6f7d20214e374261c07902091862a27a0024e395b1bcd60671ed19d2a08bf2,476,476,1.0,1.0,100000,42,0.96104,0.96104,100000,38,0.038959999999999995,0.038959999999999995,0,4,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0004/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0004/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0004/hard_fault_summary.json,0,0,{},autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0004,ok,,,,,,0.3570058345794678,onpolicy:subckt_0375,autoresearch/loop-260720-0945/model_training_round4/onpolicy_source_labels.csv
subckt_0375,onpolicy:subckt_0375,5,2026,100000,218,5,131,__buf_split_25700,CP1,"[{""candidate_id"": 35, ""net"": ""__buf_split_384"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 145, ""net"": ""new_n30440_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 24, ""net"": ""__buf_split_375"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 159, ""net"": ""__buf_split_26100"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 131, ""net"": ""__buf_split_25700"", ""score"": null, ""type"": ""CP1""}]",22ebfadcc738dfa7c7ad85131f6de9b37b960746a8f50dea9bc3d42254af5c0a,83582c1889c0208b34cf80991e5bb2984370546a75f9ae656a8abdbfad2c0cde,478,477,0.99791,0.99791,100000,42,0.96104,0.96104,100000,38,0.03686999999999996,0.03686999999999996,0,4,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0005/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0005/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0005/hard_fault_summary.json,1,1,"{""undetected"": 1}",autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0005,ok,,,,,,0.40601539611816406,onpolicy:subckt_0375,autoresearch/loop-260720-0945/model_training_round4/onpolicy_source_labels.csv
subckt_0375,onpolicy:subckt_0375,6,2026,100000,218,6,61,__buf_split_24710,CP0,"[{""candidate_id"": 35, ""net"": ""__buf_split_384"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 145, ""net"": ""new_n30440_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 24, ""net"": ""__buf_split_375"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 159, ""net"": ""__buf_split_26100"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 131, ""net"": ""__buf_split_25700"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 61, ""net"": ""__buf_split_24710"", ""score"": null, ""type"": ""CP0""}]",22ebfadcc738dfa7c7ad85131f6de9b37b960746a8f50dea9bc3d42254af5c0a,19d8d0135e93e15ebad4e63451554e465ccc42ba2825ce58966443e17b80d341,480,479,0.99792,0.99792,100000,42,0.96104,0.96104,100000,38,0.036880000000000024,0.036880000000000024,0,4,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0006/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0006/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0006/hard_fault_summary.json,1,1,"{""undetected"": 1}",autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0006,ok,,,,,,0.37800025939941406,onpolicy:subckt_0375,autoresearch/loop-260720-0945/model_training_round4/onpolicy_source_labels.csv
subckt_0375,onpolicy:subckt_0375,7,2026,100000,218,7,196,__buf_split_28249,CP0,"[{""candidate_id"": 35, ""net"": ""__buf_split_384"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 145, ""net"": ""new_n30440_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 24, ""net"": ""__buf_split_375"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 159, ""net"": ""__buf_split_26100"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 131, ""net"": ""__buf_split_25700"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 61, ""net"": ""__buf_split_24710"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 196, ""net"": ""__buf_split_28249"", ""score"": null, ""type"": ""CP0""}]",22ebfadcc738dfa7c7ad85131f6de9b37b960746a8f50dea9bc3d42254af5c0a,4db271efacfd8f4b8a6f001095d9cccddb381f094d3d4e158442d5c0ebccfa87,484,483,0.9979300000000001,0.9979300000000001,100000,42,0.96104,0.96104,100000,38,0.03689000000000009,0.03689000000000009,0,4,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0007/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0007/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0007/hard_fault_summary.json,1,1,"{""undetected"": 1}",autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0007,ok,,,,,,0.4308929443359375,onpolicy:subckt_0375,autoresearch/loop-260720-0945/model_training_round4/onpolicy_source_labels.csv
subckt_0375,onpolicy:subckt_0375,8,2026,100000,218,8,193,__buf_split_27191,CP1,"[{""candidate_id"": 35, ""net"": ""__buf_split_384"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 145, ""net"": ""new_n30440_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 24, ""net"": ""__buf_split_375"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 159, ""net"": ""__buf_split_26100"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 131, ""net"": ""__buf_split_25700"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 61, ""net"": ""__buf_split_24710"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 196, ""net"": ""__buf_split_28249"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 193, ""net"": ""__buf_split_27191"", ""score"": null, ""type"": ""CP1""}]",22ebfadcc738dfa7c7ad85131f6de9b37b960746a8f50dea9bc3d42254af5c0a,a2ca3003e518fddf87d89f522b30b8ca933fd1926f0c7c09c1ab8255c9902d78,486,485,0.9979399999999999,0.9979399999999999,100000,42,0.96104,0.96104,100000,38,0.03689999999999993,0.03689999999999993,0,4,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0008/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0008/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0008/hard_fault_summary.json,1,1,"{""undetected"": 1}",autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0008,ok,,,,,,0.3968174457550049,onpolicy:subckt_0375,autoresearch/loop-260720-0945/model_training_round4/onpolicy_source_labels.csv
subckt_0375,onpolicy:subckt_0375,9,2026,100000,218,9,39,__buf_split_23848,CP0,"[{""candidate_id"": 35, ""net"": ""__buf_split_384"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 145, ""net"": ""new_n30440_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 24, ""net"": ""__buf_split_375"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 159, ""net"": ""__buf_split_26100"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 131, ""net"": ""__buf_split_25700"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 61, ""net"": ""__buf_split_24710"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 196, ""net"": ""__buf_split_28249"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 193, ""net"": ""__buf_split_27191"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 39, ""net"": ""__buf_split_23848"", ""score"": null, ""type"": ""CP0""}]",22ebfadcc738dfa7c7ad85131f6de9b37b960746a8f50dea9bc3d42254af5c0a,ed588c3f80b5e42e55abf6b732e137ae7e50b5bd6f6d92ccd1b7ff95038159df,488,487,0.99795,0.99795,100000,41,0.96104,0.96104,100000,38,0.03691,0.03691,0,3,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0009/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0009/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0009/hard_fault_summary.json,1,1,"{""undetected"": 1}",autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0009,ok,,,,,,0.47894287109375,onpolicy:subckt_0375,autoresearch/loop-260720-0945/model_training_round4/onpolicy_source_labels.csv
subckt_0375,onpolicy:subckt_0375,10,2026,100000,218,10,202,new_n33302_,CP1,"[{""candidate_id"": 35, ""net"": ""__buf_split_384"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 145, ""net"": ""new_n30440_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 24, ""net"": ""__buf_split_375"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 159, ""net"": ""__buf_split_26100"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 131, ""net"": ""__buf_split_25700"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 61, ""net"": ""__buf_split_24710"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 196, ""net"": ""__buf_split_28249"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 193, ""net"": ""__buf_split_27191"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 39, ""net"": ""__buf_split_23848"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 202, ""net"": ""new_n33302_"", ""score"": null, ""type"": ""CP1""}]",22ebfadcc738dfa7c7ad85131f6de9b37b960746a8f50dea9bc3d42254af5c0a,12139e95a62f54adace820a72253fcc366785c0659f745a1ecb2948d54daa3d8,490,489,0.9979600000000001,0.9979600000000001,100000,42,0.96104,0.96104,100000,38,0.036920000000000064,0.036920000000000064,0,4,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0010/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0010/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0010/hard_fault_summary.json,1,1,"{""undetected"": 1}",autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0375/onpolicy_subckt_0375/step_0010,ok,,,,,,0.45325660705566406,onpolicy:subckt_0375,autoresearch/loop-260720-0945/model_training_round4/onpolicy_source_labels.csv
