epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_brier_loss,train_hard_soft_f1_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_hard_weight,train_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_brier_loss,val_hard_soft_f1_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_hard_weight,val_steps
1,1,0.7663264608681202,0.12185629074275493,0.018562643878161908,0.00013952612563298316,1.1293858305066824,0.21941031324095092,0.2635124371126294,0.9038609758615493,0.026569654231891036,0.02713090248642402,0.9681109403457755,0.9681109403457755,0.0,0.0047977093912513116,1.0,500.0,0.3867478617466986,0.08979672446730547,0.0110334300006798,8.034117905708626e-05,0.435583129292354,0.19588441189262085,0.07491276733344421,0.8489174712449312,0.014880030717904447,0.04239141137983893,1.8505450221434572,1.8505450221434572,0.0,0.0003216468752312851,1.0,256.0
2,1,0.6131120851635933,0.09917126494646072,0.00741437959112227,9.107649256475269e-05,0.8874387974776328,0.17448111917846837,0.09469365933537484,0.8643672169446945,0.01572727727657184,0.02610429902575379,1.1238023166580746,1.1238023166580746,0.0,0.0068252946937574065,1.0,500.0,0.2766179357422516,0.06973074559937231,0.003777842816816701,4.7912068666278174e-05,0.2842594809480943,0.18582938585313968,0.026948677295877133,0.7229968889150769,0.01156047163385665,0.036636585944506805,1.7217925239585057,1.7217925239585057,0.0,0.027939119306438442,1.0,256.0
3,1,0.5187048595845699,0.10047993418574333,0.006271220125257969,4.989238852431299e-05,0.7051614293064922,0.16165028073381107,0.05065782703831792,0.7892619498968124,0.01317012638784945,0.0276418071365988,1.1319374063252636,1.1319374063252636,0.0,0.006776262701114421,1.0,500.0,0.26610628538765013,0.0527795677917311,0.0027515467363627977,3.7475850845680725e-05,0.30196240660734475,0.18495881278795423,0.01569172429117316,0.6500576282851398,0.01017228257660463,0.04187562553033786,1.8314038635021461,1.8314038635021461,0.0,0.0016621986673945044,1.0,256.0
4,1,0.45193382385373115,0.09326416137814522,0.005441669094376266,2.390929974899336e-05,0.6000657595070079,0.13470602384611266,0.030706847844179718,0.7149363969564437,0.010565097684506327,0.023912164778664646,1.1430128732118439,1.1430128732118439,0.0,0.008211858385864374,1.0,500.0,0.2690429541398771,0.050125972731621005,0.002990464013237215,2.5587323747799928e-05,0.33798160387959797,0.17388567162015534,0.010501910390757985,0.48873320617713034,0.009994143425501534,0.03619972578326269,1.7434628913246684,1.7434628913246684,0.0,0.0032098013553032156,1.0,256.0
