step,node,type,q_pred,q_pred_context,score_pred,reward_pred,reward_pred_context,fc_pred,pattern_pred,return_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy
16,N9512,control1,1.0116472244262695,1.3687770821154117,1.0116472244262695,0.7209485769271851,0.7835126587003469,0.007209485769271851,0.4123860001564026,0.020157525315880775,0.020157525315880775,0.612799082994461,0.054679255932569504,0.16273117065429688,0.033814817667007446,106576.203125,44776.64453125,61799.5625,106091.6171875,44512.81640625,61578.80078125,0.004546849522739649,0.005892092362046242,0.003572221379727125,0.4546849522739649,6.209031695500016,1.4909612411260604,5.653202118817717,1.4498238795995713,1.3687770821154117,23.135895041562616,23.135895041562616,greedy,1.3687770821154117,0.0,hard_fault_cluster
17,N12039,control0,1.1206879615783691,1.5377691760659218,1.1206879615783691,0.8757754564285278,1.4570894526690243,0.008757754564285278,0.39822402596473694,0.01673148013651371,0.01673148013651371,1.5258062199503184,0.06158546358346939,0.1799519658088684,0.03995158150792122,105441.4140625,43999.7734375,61441.640625,105415.453125,43992.640625,61422.8125,0.0002462119737174362,0.0001621102128410712,0.0003064391785301268,0.02462119737174362,7.051053294911981,1.9812943598628043,6.3816730924881995,1.9770380160212517,1.5377691760659218,32.499717003758995,32.499717003758995,greedy,1.5377691760659218,0.0,hard_fault_cluster
18,N12791,control0,0.6368889808654785,2.0288586676120755,0.6368889808654785,0.5684830546379089,1.7229896312952042,0.00568483054637909,0.04849165678024292,-0.005816059187054634,-0.005816059187054634,1.4309468245506285,0.047436803579330444,0.14403066039085388,0.02106238156557083,103762.1328125,43270.61328125,60491.51953125,103501.421875,43113.953125,60387.46484375,0.002512582577764988,0.003620474599301815,0.0017201532609760761,0.2512582577764988,5.306347353383899,1.3232507255673407,4.884347106795758,1.282233670055866,2.0288586676120755,38.34344106744975,38.34344106744975,greedy,2.0288586676120755,0.0,hard_fault_cluster
19,N12824,control0,0.6637771129608154,1.8542882025241851,0.6637771129608154,0.5916813015937805,1.4385694962739943,0.005916813015937805,0.05426338315010071,-0.004069073125720024,-0.004069073125720024,1.4685284280776978,0.049049969762563705,0.14737430214881897,0.022593434900045395,104084.5390625,43481.9765625,60602.5625,103761.9765625,43270.515625,60491.4609375,0.0030990433879196644,0.004863185808062553,0.0018332815961912274,0.30990433879196644,5.492609204724431,1.2179754292964935,5.051900033373386,1.186167231798172,1.8542882025241851,36.314582399837676,36.314582399837676,greedy,1.8542882025241851,0.0,hard_fault_cluster
20,N12782,control0,0.588599443435669,2.1847824931144717,0.588599443435669,0.5140198469161987,1.7498443126678467,0.005140198469161987,0.03759419918060303,-0.010535286739468575,-0.010535286739468575,1.1832701897621154,0.04363623633980751,0.13248781859874725,0.017452992498874664,103272.1640625,42961.89453125,60310.26953125,103085.5,42814.93359375,60270.5625,0.0018074964173138142,0.0034207275602966547,0.0006583792855963111,0.18074964173138142,4.867108194157481,1.524320974946022,4.489494774024934,1.3386568576097488,2.1847824931144717,42.688178333453834,42.688178333453834,greedy,2.1847824931144717,0.0,hard_fault_cluster
21,N12866,control0,0.616428017616272,2.159954772889614,0.616428017616272,0.5401343703269958,1.757234777510166,0.005401343703269958,0.043831974267959595,-0.007577382028102875,-0.007577382028102875,1.4457985645532607,0.04552273079752922,0.1384967416524887,0.019209861755371094,103501.8046875,43114.25,60387.5546875,103272.625,42962.2421875,60310.38671875,0.002214257838204503,0.0035256976261734962,0.0012778786476701498,0.2214257838204503,5.084830068051815,1.3131791046261787,4.685412326827645,1.2686584284901619,2.159954772889614,40.503395840339365,40.503395840339365,greedy,2.159954772889614,0.0,hard_fault_cluster
22,N12863,control0,0.5662092566490173,2.292206938564777,0.5662092566490173,0.5010609030723572,1.8456242457032204,0.005010609030723572,0.032065749168395996,-0.013453230261802673,-0.013453230261802673,1.1577080142498015,0.042801469564437866,0.12921099364757538,0.01670803129673004,103085.7421875,42815.171875,60270.5703125,102950.59375,42684.140625,60266.453125,0.0013110294239595532,0.0030603930354118347,6.831173959653825e-05,0.13110294239595532,4.767754629254341,1.7888218343257904,4.402048874646425,1.6602889642119407,2.292206938564777,44.98038527201861,44.98038527201861,greedy,2.292206938564777,0.0,hard_fault_cluster
23,N2849,control0,1.58150053024292,2.1294547647237776,1.58150053024292,0.8375066518783569,1.9273174852132795,0.008375066518783569,0.41320908069610596,0.02262275107204914,0.02262275107204914,-0.0006300401687622248,0.059470824897289276,0.1755383014678955,0.04952919855713844,107712.640625,45285.04296875,62427.59375,107224.890625,44955.9296875,62268.9609375,0.00452825240790844,0.007267593406140804,0.0025410689413547516,0.45282524079084396,6.807211892679334,1.9554549396038055,6.162114840466529,2.08975915312767,2.1294547647237776,11.464748122543096,11.464748122543096,greedy,2.1294547647237776,0.0,hard_fault_cluster
24,N12830,control0,0.7948420643806458,2.4408878311514854,0.7948420643806458,0.4241185784339905,1.8672244210541247,0.004241185784339904,0.033726781606674194,0.015077946707606316,0.015077946707606316,1.0731949818134308,0.036882027983665466,0.13102655112743378,0.012953251600265503,102920.65625,42336.1484375,60584.50390625,103032.78125,42292.140625,60740.640625,-0.001089431461878121,0.0010394854471087456,-0.0025771725922822952,-0.10894314618781209,4.127399323508143,2.6173628246784206,3.798001929651946,2.662904802560806,2.4408878311514854,55.19171462636441,55.19171462636441,greedy,2.4408878311514854,0.0,hard_fault_cluster
25,N12809,control0,0.7656347155570984,2.568064823746681,0.7656347155570984,0.4446553587913513,1.9684417992830276,0.004446553587913513,0.03644084930419922,0.005316710099577904,0.005316710099577904,2.148730238378048,0.03934423252940178,0.13317884504795074,0.01469958946108818,102777.15625,42502.5859375,60274.56640625,102820.3046875,42402.14453125,60418.16015625,-0.0004198251699563116,0.0023631833028048277,-0.00238232733681798,-0.04198251699563116,4.384395321831107,1.7576547142863275,4.04691627016291,1.7247357842326165,2.568064823746681,50.197932198457416,50.197932198457416,greedy,2.568064823746681,0.0,hard_fault_cluster
26,N12806,control0,0.6806303262710571,2.649482102692127,0.6806303262710571,0.4665136933326721,1.569355462491512,0.004665136933326721,0.03421562910079956,-0.006328975781798363,-0.006328975781798363,1.8937314483523369,0.041000738739967346,0.13153575360774994,0.015405327081680298,102950.546875,42684.1484375,60266.3984375,102777.140625,42502.5859375,60274.55078125,0.0016843645134940743,0.004253628198057413,-0.00013527179544325918,0.16843645134940743,4.560258591547608,1.4718295401334762,4.215120053384453,1.5301745599508285,2.649482102692127,47.629867374710734,47.629867374710734,greedy,2.649482102692127,0.0,hard_fault_cluster
27,N11923,control0,0.551665186882019,1.9069255352020262,0.551665186882019,0.5546208620071411,1.9264841467142104,0.005546208620071411,0.04269269108772278,-0.018796797841787338,-0.018796797841787338,0.7304941564798354,0.047685038298368454,0.150791198015213,0.021347828209400177,102475.75,42259.01171875,60216.734375,103002.734375,42454.1953125,60548.54296875,-0.005142527632415295,-0.00461874483153224,-0.005510238930583,-0.5142527632415295,5.304327894002199,1.649463783502579,4.902459845878184,1.6302739727497102,1.9069255352020262,58.54836832340807,58.54836832340807,greedy,1.9069255352020262,0.0,hard_fault_cluster
28,N12836,control0,0.815802812576294,2.552894596755505,0.815802812576294,0.43680816888809204,1.9944572170078754,0.00436808168888092,0.036137521266937256,0.014393651857972145,0.014393651857972145,1.4541161835193632,0.03867911547422409,0.13448567688465118,0.01462484523653984,102820.3125,42402.125,60418.1875,102920.65625,42336.15625,60584.5,-0.0009759136592037976,0.0015557887963950634,-0.0027526894118636847,-0.09759136592037976,4.319113368168473,2.5707145273685454,3.980712002608925,2.5949417412281037,2.552894596755505,52.75082679521292,52.75082679521292,greedy,2.552894596755505,0.0,hard_fault_cluster
29,N12803,control0,0.8179972767829895,1.983813688158989,0.8179972767829895,0.4023071527481079,1.601768604516983,0.004023071527481079,0.03234618902206421,0.019124651327729225,0.019124651327729225,1.107281566262245,0.03470957279205322,0.12892252206802368,0.011148117482662201,103032.8671875,42292.203125,60740.6640625,103130.21875,42259.01171875,60871.2109375,-0.0009448592900298536,0.0007848114473745227,-0.0021492501255124807,-0.09448592900298536,3.8923890832811594,2.1833437478542326,3.5763152302242815,2.121584919691086,1.983813688158989,57.1755283145234,57.1755283145234,greedy,1.983813688158989,0.0,hard_fault_cluster
30,N12812,control0,0.8544836044311523,2.2834935054183005,0.8544836044311523,0.3631082773208618,2.3682180315256116,0.003631082773208618,0.02977237105369568,0.022046485915780067,0.022046485915780067,1.1493128928542138,0.029505573213100433,0.12253174185752869,0.006565529853105545,103417.25,42284.69140625,61132.55859375,103567.9609375,42302.8671875,61265.09375,-0.0014573094667866826,-0.0004298430576454848,-0.0021679962519556284,-0.14573094667866826,3.335712084546685,2.3927979665994648,3.046846012119204,2.426674266457558,2.2834935054183005,63.90507132243365,63.90507132243365,greedy,2.2834935054183005,0.0,hard_fault_cluster
31,N12821,control0,0.7823936939239502,2.3889353116601706,0.7823936939239502,0.3549002408981323,3.581521032005549,0.003549002408981323,0.025960564613342285,0.017835238948464394,0.017835238948464394,1.144981356859207,0.026404771953821182,0.112299844622612,0.003616977483034134,103567.859375,42302.7890625,61265.0703125,103802.375,42400.6171875,61401.75390625,-0.0022643667180091143,-0.0023125691805034876,-0.002231020014733076,-0.22643667180091143,3.013212675228715,2.008204483985901,2.7336610653437674,2.0563786745071413,2.3889353116601706,66.29400663409382,66.29400663409382,greedy,2.3889353116601706,0.0,hard_fault_cluster
32,N12797,control0,0.8317469358444214,2.199040524661541,0.8317469358444214,0.38669419288635254,2.085048906505108,0.003866941928863525,0.03249645233154297,0.018535466864705086,0.018535466864705086,1.0103006505966186,0.03248109668493271,0.12615318596363068,0.0092434361577034,103130.21875,42258.9765625,60871.23828125,103270.859375,42265.375,61005.48828125,-0.0013637188822031021,-0.00015141013136599213,-0.002205475000664592,-0.1363718882203102,3.6533393282443285,3.0259583151340483,3.3494170834310353,3.388588682413101,2.199040524661541,59.37456883918494,59.37456883918494,greedy,2.199040524661541,0.0,hard_fault_cluster
33,N12794,control0,0.8587815165519714,2.24700897783041,0.8587815165519714,0.37676048278808594,2.3170653328299524,0.0037676048278808593,0.03181445598602295,0.021251903846859932,0.021251903846859932,1.0287849056720733,0.03135884553194046,0.12583228945732117,0.00831388309597969,103270.953125,42265.40234375,61005.55078125,103417.296875,42284.703125,61132.58984375,-0.0014170852955430746,-0.0004566567367874086,-0.0020824181847274303,-0.14170852955430746,3.533896939828992,2.348872486948967,3.2353876498527825,2.361356775164604,2.24700897783041,61.62157781701535,61.62157781701535,greedy,2.24700897783041,0.0,hard_fault_cluster
34,N6892,control0,0.8060644865036011,2.548406222462654,0.8060644865036011,0.3569815754890442,3.040307243168354,0.003569815754890442,0.027255088090896606,0.011579057201743126,0.011579057201743126,1.3640046629309652,0.02551717683672905,0.10892482101917267,0.002308931201696396,103802.90625,42401.2890625,61401.62109375,103995.234375,42462.0546875,61533.18359375,-0.0018528202781453729,-0.001433108001947403,-0.002142655197530985,-0.1852820278145373,2.9202783163636923,2.7258903735876086,2.643857841845602,2.6880002015829088,2.548406222462654,68.84241285655648,68.84241285655648,greedy,2.548406222462654,0.0,hard_fault_cluster
35,N6868,control0,0.7582114338874817,2.1160647377371786,0.7582114338874817,0.3478649854660034,1.5624835820496081,0.003478649854660034,0.03826889395713806,-0.024212926626205444,-0.024212926626205444,1.071011266708374,0.019606921821832657,0.09480024874210358,-0.0010741055011749268,104214.4453125,42493.8828125,61720.5625,104431.71875,42513.6015625,61918.12109375,-0.0020848687272518873,-0.0004640373808797449,-0.003200855338945985,-0.20848687272518873,2.2843442410230637,1.7969086456298828,2.041605196893215,1.73259131193161,2.1160647377371786,73.23792914632708,73.23792914632708,greedy,2.1160647377371786,0.0,hard_fault_cluster
36,N12167,control0,0.5276936888694763,1.5114430613815784,0.5276936888694763,0.3271033763885498,0.7888288703933357,0.003271033763885498,0.01611950993537903,-0.028849920257925987,-0.028849920257925987,1.25200663741678,0.0157318077981472,0.074555903673172,-0.0009758025407791138,104742.046875,42742.3515625,61999.69921875,105355.109375,42877.71875,62477.390625,-0.005853069480508566,-0.003167050424963236,-0.007704737596213818,-0.5853069480508566,1.871434235945344,0.12027999084442853,1.647744143847376,0.0812025449797511,1.5114430613815784,76.43863730985672,76.43863730985672,greedy,1.5114430613815784,0.0,hard_fault_cluster
37,N2219,control1,1.5957682132720947,2.589382652193308,1.5957682132720947,0.7163989543914795,2.012236486747861,0.007163989543914795,0.3101165294647217,0.03632712364196777,0.03632712364196777,1.1208170064538716,0.07537909597158432,0.18683533370494843,0.05175629258155823,105212.25,42459.421875,62752.82421875,108084.578125,45592.5703125,62492.0078125,-0.02730032056570053,-0.07379159331321716,0.004156249575316906,-2.730032056570053,8.29063567519188,2.0872321031987666,7.726091116666794,1.9365936659276486,2.589382652193308,2.589382652193308,2.589382652193308,greedy,2.589382652193308,0.0,hard_fault_cluster
38,N2731,control0,2.1199684143066406,5.421413831412792,2.1199684143066406,0.754888653755188,3.538452275842428,0.00754888653755188,0.34333908557891846,0.03286393731832504,0.03286393731832504,1.108263030797243,0.08427821099758148,0.1913015991449356,0.05903182551264763,105202.203125,42442.375,62759.828125,108553.625,46001.3203125,62552.30859375,-0.0318569540977478,-0.0838535875082016,0.003306566271930933,-3.1856954097747803,9.215573690831661,2.836542420461774,8.624759247526526,2.652632646635175,5.421413831412792,5.421413831412792,5.421413831412792,greedy,5.421413831412792,0.0,hard_fault_cluster
39,N14033,control1,1.6646028757095337,2.5013501971960066,1.6646028757095337,0.7475789785385132,1.967887496948242,0.007475789785385132,0.3489775061607361,0.023006068542599678,0.023006068542599678,-0.91235593020916,0.0669962465763092,0.17578864097595215,0.05170595645904541,108084.140625,45592.25,62491.89453125,108300.765625,45846.3203125,62454.4453125,-0.002004225505515933,-0.005572664551436901,0.0005992652149870992,-0.2004225505515933,7.470209704712033,3.0903765666484833,6.892270919401199,3.276269530057907,2.5013501971960066,5.0907328493893145,5.0907328493893145,greedy,2.5013501971960066,0.0,hard_fault_cluster
40,N7916,observe,0.8653378486633301,1.9475104421377183,0.8653378486633301,0.29319554567337036,1.5128119543194771,0.002931955456733704,-0.05954042077064514,0.06375442445278168,0.06375442445278168,0.7059186932444572,0.022124454379081726,0.04582861065864563,0.00038680434226989746,103740.328125,41992.109375,61748.21484375,104132.03125,42328.140625,61803.89453125,-0.0037758038379251957,-0.008002247661352158,-0.0009017214179039001,-0.37758038379251957,2.5693954080343246,5.758014529347419,2.3016829304397106,3.843851774334907,1.9475104421377183,103.5062149086967,103.5062149086967,greedy,1.9475104421377183,0.0,hard_fault_cluster
41,N7643,control0,0.4206549823284149,1.3930649563670159,0.4206549823284149,0.29911136627197266,1.234526453912258,0.0029911136627197264,-0.029310226440429688,-0.03408079594373703,-0.03408079594373703,0.7687557232379914,0.01942693442106247,0.04743055999279022,0.004507068544626236,104663.390625,42548.0390625,62115.3515625,105230.078125,42713.359375,62516.71875,-0.00541438115760684,-0.0038854978047311306,-0.00646164221689105,-0.541438115760684,2.2077240124344826,-1.710630455315113,2.008951084688306,-1.5178430464863777,1.3930649563670159,82.43542527291925,82.43542527291925,greedy,1.3930649563670159,0.0,hard_fault_cluster
42,N7645,control0,0.42273423075675964,1.747273211926222,0.42273423075675964,0.30191588401794434,1.5483879394829272,0.0030191588401794435,-0.018387556076049805,-0.0326862633228302,-0.0326862633228302,0.9174904063344,0.020020578056573868,0.048614151775836945,0.005080237984657288,103419.9375,41995.1796875,61424.7578125,104663.1484375,42547.921875,62115.2265625,-0.012020998634397984,-0.0131620392203331,-0.011240886524319649,-1.2020998634397984,2.271287426352501,-0.4089429022371769,2.0693652108311653,-0.40006771102547645,1.747273211926222,81.04236031655223,81.04236031655223,greedy,1.747273211926222,0.0,hard_fault_cluster
43,N6988,control0,0.6705895662307739,3.5121523689478638,0.6705895662307739,0.27896058559417725,0.6082433041930198,0.0027896058559417724,-0.019728928804397583,-0.024757487699389458,-0.024757487699389458,2.6869224147871136,0.021251171827316284,0.06679779291152954,0.0013055689632892609,104614.328125,42405.3671875,62208.9609375,104465.578125,42291.21875,62174.359375,0.0014218894066289067,0.0026918393559753895,0.0005562150618061423,0.14218894066289067,2.379320280626416,1.4615937533974648,2.1886679572053254,1.4615937533974648,3.5121523689478638,88.76577279657127,88.76577279657127,greedy,3.5121523689478638,0.0,hard_fault_cluster
44,N4557,control0,0.6881057024002075,1.986679985374212,0.6881057024002075,0.2786029577255249,0.22827624067664148,0.002786029577255249,-0.016446828842163086,-0.019381307065486908,-0.019381307065486908,1.3731174495071172,0.020404428243637085,0.07009731233119965,-0.00021688640117645264,104466.2421875,42291.2109375,62175.03125,104300.5,42162.2734375,62138.2265625,0.0015865621389821172,0.003048801328986883,0.0005919528775848448,0.15865621389821172,2.2996644750237465,1.7336687077581883,2.105248237028718,1.409424566179514,1.986679985374212,90.75245278194548,90.75245278194548,greedy,1.986679985374212,0.0,hard_fault_cluster
45,N13662,control0,1.59586763381958,2.2959445379674435,1.59586763381958,0.88603276014328,2.4573504202067853,0.0088603276014328,0.4164661765098572,0.02419220842421055,0.02419220842421055,0.25808751404285424,0.0573892705142498,0.17368987202644348,0.048548080027103424,107231.90625,44965.015625,62266.890625,106781.3125,44689.71875,62091.59375,0.004202049225568771,0.006122468039393425,0.002815250074490905,0.42020492255687714,6.649152019992471,2.086121935248375,5.966483293566853,1.8445273226499557,2.2959445379674435,13.76069266051054,13.76069266051054,greedy,2.2959445379674435,0.0,hard_fault_cluster
