benchmark_id,sequence_id,step,seed,random_patterns,candidate_count,inserted_count,candidate_id,net,type,insertion_sequence,source_bench_sha256,inserted_bench_sha256,total_faults,detected_faults,test_coverage,fault_coverage,pattern_count,effective_pattern_count,baseline_test_coverage,baseline_fault_coverage,baseline_pattern_count,baseline_effective_pattern_count,delta_test_coverage,delta_fault_coverage,delta_pattern_count,delta_effective_pattern_count,fault_list_path,fault_csv_path,hard_fault_summary_path,hard_fault_count,undetected_fault_count,fault_status_counts,work_dir,status,error,source_plan_csv,pred_score,pred_fc,pred_pattern,elapsed_sec,source_sequence_id,source_label_csv
subckt_0010,onpolicy:subckt_0010,1,2026,100000,476,1,397,new_n21545_,CP0,"[{""candidate_id"": 397, ""net"": ""new_n21545_"", ""score"": null, ""type"": ""CP0""}]",3016ab0637dc8749dd65d71352e6d38e644369b99bb4f0fe9142568f6d677d70,96a1a3713d4efd3f6eae61e8f955927f0200bedcccc3ec3d6a62fb0711771bde,572,472,0.82517,0.82517,100000,124,0.81754,0.81754,100000,130,0.007629999999999915,0.007629999999999915,0,-6,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0001/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0001/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0001/hard_fault_summary.json,100,100,"{""undetected"": 100}",autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0001,ok,,,,,,0.49284863471984863,onpolicy:subckt_0010,autoresearch/loop-260720-0945/model_training_round4/onpolicy_source_labels.csv
subckt_0010,onpolicy:subckt_0010,2,2026,100000,476,2,320,new_n16252_,CP1,"[{""candidate_id"": 397, ""net"": ""new_n21545_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 320, ""net"": ""new_n16252_"", ""score"": null, ""type"": ""CP1""}]",3016ab0637dc8749dd65d71352e6d38e644369b99bb4f0fe9142568f6d677d70,19fc6ef067456ef4d8df3a6b674e6eaa99ca9cb1407c85695706c716bf00eceb,576,509,0.8836799999999999,0.8836799999999999,100000,138,0.81754,0.81754,100000,130,0.06613999999999987,0.06613999999999987,0,8,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0002/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0002/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0002/hard_fault_summary.json,67,67,"{""undetected"": 67}",autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0002,ok,,,,,,0.44218873977661133,onpolicy:subckt_0010,autoresearch/loop-260720-0945/model_training_round4/onpolicy_source_labels.csv
subckt_0010,onpolicy:subckt_0010,3,2026,100000,476,3,428,new_n21571_,CP0,"[{""candidate_id"": 397, ""net"": ""new_n21545_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 320, ""net"": ""new_n16252_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 428, ""net"": ""new_n21571_"", ""score"": null, ""type"": ""CP0""}]",3016ab0637dc8749dd65d71352e6d38e644369b99bb4f0fe9142568f6d677d70,0a73c182e135db58275285fd1a2fc3b7ca76dc07b4c0668883a9a822e10022b7,580,511,0.88103,0.88103,100000,138,0.81754,0.81754,100000,130,0.06348999999999994,0.06348999999999994,0,8,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0003/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0003/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0003/hard_fault_summary.json,69,69,"{""undetected"": 69}",autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0003,ok,,,,,,0.4399573802947998,onpolicy:subckt_0010,autoresearch/loop-260720-0945/model_training_round4/onpolicy_source_labels.csv
subckt_0010,onpolicy:subckt_0010,4,2026,100000,476,4,273,new_n16212_,CP0,"[{""candidate_id"": 397, ""net"": ""new_n21545_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 320, ""net"": ""new_n16252_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 428, ""net"": ""new_n21571_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 273, ""net"": ""new_n16212_"", ""score"": null, ""type"": ""CP0""}]",3016ab0637dc8749dd65d71352e6d38e644369b99bb4f0fe9142568f6d677d70,18f7c659c70ee8ae76386568757c9b7256c652f8e849ce49d66f50837ae7aabe,582,497,0.85395,0.85395,100000,138,0.81754,0.81754,100000,130,0.03640999999999994,0.03640999999999994,0,8,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0004/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0004/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0004/hard_fault_summary.json,85,85,"{""undetected"": 85}",autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0004,ok,,,,,,0.4857957363128662,onpolicy:subckt_0010,autoresearch/loop-260720-0945/model_training_round4/onpolicy_source_labels.csv
subckt_0010,onpolicy:subckt_0010,5,2026,100000,476,5,76,new_n14130_,OP,"[{""candidate_id"": 397, ""net"": ""new_n21545_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 320, ""net"": ""new_n16252_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 428, ""net"": ""new_n21571_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 273, ""net"": ""new_n16212_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 76, ""net"": ""new_n14130_"", ""score"": null, ""type"": ""OP""}]",3016ab0637dc8749dd65d71352e6d38e644369b99bb4f0fe9142568f6d677d70,ea3aee1ead55d5e6516169a55db0eafa7227880ed8d1d1f98e563dfb7cb502d7,586,501,0.8549500000000001,0.8549500000000001,100000,133,0.81754,0.81754,100000,130,0.037410000000000054,0.037410000000000054,0,3,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0005/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0005/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0005/hard_fault_summary.json,85,85,"{""undetected"": 85}",autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0005,ok,,,,,,0.5725898742675781,onpolicy:subckt_0010,autoresearch/loop-260720-0945/model_training_round4/onpolicy_source_labels.csv
subckt_0010,onpolicy:subckt_0010,6,2026,100000,476,6,346,new_n16272_,CP0,"[{""candidate_id"": 397, ""net"": ""new_n21545_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 320, ""net"": ""new_n16252_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 428, ""net"": ""new_n21571_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 273, ""net"": ""new_n16212_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 76, ""net"": ""new_n14130_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 346, ""net"": ""new_n16272_"", ""score"": null, ""type"": ""CP0""}]",3016ab0637dc8749dd65d71352e6d38e644369b99bb4f0fe9142568f6d677d70,e1db726b14cf7896cee6a7804635d98ee49a82bef485e9e5af92fb399f79e804,588,501,0.8520399999999999,0.8520399999999999,100000,132,0.81754,0.81754,100000,130,0.034499999999999864,0.034499999999999864,0,2,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0006/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0006/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0006/hard_fault_summary.json,87,87,"{""undetected"": 87}",autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0006,ok,,,,,,0.7580118179321289,onpolicy:subckt_0010,autoresearch/loop-260720-0945/model_training_round4/onpolicy_source_labels.csv
subckt_0010,onpolicy:subckt_0010,7,2026,100000,476,7,455,new_n21592_,CP0,"[{""candidate_id"": 397, ""net"": ""new_n21545_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 320, ""net"": ""new_n16252_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 428, ""net"": ""new_n21571_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 273, ""net"": ""new_n16212_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 76, ""net"": ""new_n14130_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 346, ""net"": ""new_n16272_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 455, ""net"": ""new_n21592_"", ""score"": null, ""type"": ""CP0""}]",3016ab0637dc8749dd65d71352e6d38e644369b99bb4f0fe9142568f6d677d70,6fc2c4395b07c796eaae41c794a64b6fb16faa6464d2916d595fd85c401d8f9e,590,502,0.8508499999999999,0.8508499999999999,100000,132,0.81754,0.81754,100000,130,0.03330999999999984,0.03330999999999984,0,2,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0007/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0007/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0007/hard_fault_summary.json,88,88,"{""undetected"": 88}",autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0007,ok,,,,,,0.5975792407989502,onpolicy:subckt_0010,autoresearch/loop-260720-0945/model_training_round4/onpolicy_source_labels.csv
subckt_0010,onpolicy:subckt_0010,8,2026,100000,476,8,16,new_n13596_,CP0,"[{""candidate_id"": 397, ""net"": ""new_n21545_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 320, ""net"": ""new_n16252_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 428, ""net"": ""new_n21571_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 273, ""net"": ""new_n16212_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 76, ""net"": ""new_n14130_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 346, ""net"": ""new_n16272_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 455, ""net"": ""new_n21592_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 16, ""net"": ""new_n13596_"", ""score"": null, ""type"": ""CP0""}]",3016ab0637dc8749dd65d71352e6d38e644369b99bb4f0fe9142568f6d677d70,a33357515bd1aa862b6b8d556099e96f900d3b91f61c6109da89b683ce932eb3,592,504,0.85135,0.85135,100000,133,0.81754,0.81754,100000,130,0.03381000000000001,0.03381000000000001,0,3,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0008/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0008/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0008/hard_fault_summary.json,88,88,"{""undetected"": 88}",autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0008,ok,,,,,,0.4475102424621582,onpolicy:subckt_0010,autoresearch/loop-260720-0945/model_training_round4/onpolicy_source_labels.csv
subckt_0010,onpolicy:subckt_0010,9,2026,100000,476,9,28,new_n13603_,CP1,"[{""candidate_id"": 397, ""net"": ""new_n21545_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 320, ""net"": ""new_n16252_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 428, ""net"": ""new_n21571_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 273, ""net"": ""new_n16212_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 76, ""net"": ""new_n14130_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 346, ""net"": ""new_n16272_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 455, ""net"": ""new_n21592_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 16, ""net"": ""new_n13596_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 28, ""net"": ""new_n13603_"", ""score"": null, ""type"": ""CP1""}]",3016ab0637dc8749dd65d71352e6d38e644369b99bb4f0fe9142568f6d677d70,83b78e7b6791cb2ac5b6348c8b20f089ab89195ffce693aed598e68401951e6b,594,504,0.84848,0.84848,100000,134,0.81754,0.81754,100000,130,0.030939999999999968,0.030939999999999968,0,4,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0009/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0009/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0009/hard_fault_summary.json,90,90,"{""undetected"": 90}",autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0009,ok,,,,,,0.3526453971862793,onpolicy:subckt_0010,autoresearch/loop-260720-0945/model_training_round4/onpolicy_source_labels.csv
subckt_0010,onpolicy:subckt_0010,10,2026,100000,476,10,92,new_n14151_,CP0,"[{""candidate_id"": 397, ""net"": ""new_n21545_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 320, ""net"": ""new_n16252_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 428, ""net"": ""new_n21571_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 273, ""net"": ""new_n16212_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 76, ""net"": ""new_n14130_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 346, ""net"": ""new_n16272_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 455, ""net"": ""new_n21592_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 16, ""net"": ""new_n13596_"", ""score"": null, ""type"": ""CP0""}, {""candidate_id"": 28, ""net"": ""new_n13603_"", ""score"": null, ""type"": ""CP1""}, {""candidate_id"": 92, ""net"": ""new_n14151_"", ""score"": null, ""type"": ""CP0""}]",3016ab0637dc8749dd65d71352e6d38e644369b99bb4f0fe9142568f6d677d70,ec0bd544c77f931024f647aa4251e366b8281cfb0dbf2f0b1ef466feb274d1bc,596,506,0.84899,0.84899,100000,135,0.81754,0.81754,100000,130,0.03144999999999998,0.03144999999999998,0,5,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0010/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0010/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0010/hard_fault_summary.json,90,90,"{""undetected"": 90}",autoresearch/loop-260720-0945/model_training_round4/onpolicy_real_labels/sequences/subckt_0010/onpolicy_subckt_0010/step_0010,ok,,,,,,0.4525794982910156,onpolicy:subckt_0010,autoresearch/loop-260720-0945/model_training_round4/onpolicy_source_labels.csv
