checkpoint_name	benchmark_id	state_id	candidate_strategy	candidate_rank	node	type	action_key	status	oracle_delta_tc	oracle_delta_fault_coverage	oracle_delta_pattern_count	oracle_test_coverage	oracle_fault_coverage	oracle_hard_fault_count	oracle_undetected_fault_count	oracle_error	eval_dir	reward_pred	fc_pred	guarded_reward	return_pred	hard_reduction_total_pred	hybrid_pred	bounded_residual_hybrid_pred	derived_hard_reduction_total_pred	derived_hard_reduction_hybrid_pred	score_pred	pattern_pred	hard_reduction_sa0_pred	hard_reduction_sa1_pred	derived_hard_reduction_sa0_pred	derived_hard_reduction_sa1_pred	derived_hard_count_pre_total_pred	derived_hard_count_post_total_pred
incumbent	b15_C	initial	cached_hard_cone	1	__buf_split_1	control0	__buf_split_1::control0	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_1__control0	0.2648738622665405	0.0026487386226654052	0.2239551693201065	0.2239551693201065	-0.06434641778469086	-5.945812746882439	-6.312434520572424	0.08932945132255554	8.932945132255554	0.2648738622665405	0.3065981864929199	-0.12485502660274506	-0.016846852377057076	0.2818981111049652	0.04311763867735863	16170.095703125	14725.6298828125
incumbent	b15_C	initial	cached_hard_cone	2	__buf_split_1	control1	__buf_split_1::control1	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_1__control1	0.2781575322151184	0.002781575322151184	0.2337772101163864	0.2337772101163864	-0.057385507971048355	-5.226616054773331	-5.610567111521959	0.06067745015025139	6.067745015025139	0.2781575322151184	0.3089321255683899	-0.12495674192905426	-0.015015663579106331	0.23963691294193268	0.01773150824010372	16170.095703125	15188.935546875
incumbent	b15_C	initial	cached_hard_cone	3	__buf_split_1	observe	__buf_split_1::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_1__observe	0.24225471913814545	0.0024225471913814547	0.20539207756519318	0.20539207756519318	-0.06980307400226593	-6.532660603523254	-6.868395701050758	0.06364649534225464	6.364649534225464	0.24225471913814545	0.30715036392211914	-0.12431548535823822	-0.019221028313040733	0.27637219429016113	0.012597473338246346	16170.095703125	15140.92578125
incumbent	b15_C	initial	cached_hard_cone	4	N16715	control0	N16715::control0	ok	0.030550000000000077	0.030550000000000077	0	0.84819	0.84819	3525	3525		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16715__control0	0.24328018724918365	0.0024328018724918367	0.21200107038021088	0.21200107038021088	-0.0694417953491211	-6.488898277282715	-6.830359220504761	0.08266454935073853	8.266454935073853	0.24328018724918365	0.30527377128601074	-0.12313222885131836	-0.019473785534501076	0.2995040714740753	0.030606620013713837	16168.650390625	14832.076171875
incumbent	b15_C	initial	cached_hard_cone	5	N16715	control1	N16715::control1	ok	0.030550000000000077	0.030550000000000077	0	0.84819	0.84819	3525	3525		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16715__control1	0.25845175981521606	0.0025845175981521608	0.2219485640525818	0.2219485640525818	-0.0628051608800888	-5.800115764141083	-6.160416007041931	0.0617862343788147	6.17862343788147	0.25845175981521606	0.3056510090827942	-0.12354980409145355	-0.017735609784722328	0.2633322775363922	0.013399908319115639	16168.650390625	15169.650390625
incumbent	b15_C	initial	cached_hard_cone	6	N16715	observe	N16715::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16715__observe	0.23834867775440216	0.0023834867775440216	0.20624825358390808	0.20624825358390808	-0.06915713846683502	-6.471116915345192	-6.804564613848925	0.059448327869176865	5.9448327869176865	0.23834867775440216	0.30702632665634155	-0.12397336959838867	-0.01948227919638157	0.2958042323589325	0.0027049679774791002	16168.650390625	15207.451171875
incumbent	b15_C	initial	cached_hard_cone	7	__buf_split_3	control0	__buf_split_3::control0	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_3__control0	0.2648738622665405	0.0026487386226654052	0.22395512461662292	0.22395512461662292	-0.06434641778469086	-5.945812791585922	-6.312434531748295	0.08932968974113464	8.932968974113464	0.2648738622665405	0.3065981864929199	-0.12485502660274506	-0.01684684492647648	0.28189921379089355	0.0431177094578743	16170.0966796875	14725.626953125
incumbent	b15_C	initial	cached_hard_cone	8	__buf_split_3	control1	__buf_split_3::control1	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_3__control1	0.27815747261047363	0.0027815747261047364	0.23377719521522522	0.23377719521522522	-0.057385507971048355	-5.226616129279137	-5.610567130148411	0.06067768856883049	6.067768856883049	0.27815747261047363	0.30893218517303467	-0.12495672702789307	-0.015015659853816032	0.23963817954063416	0.017731506377458572	16170.0966796875	15188.9326171875
incumbent	b15_C	initial	cached_hard_cone	9	__buf_split_3	observe	__buf_split_3::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_3__observe	0.24225465953350067	0.002422546595335007	0.2053920030593872	0.2053920030593872	-0.06980307400226593	-6.532660737633705	-6.868395734578371	0.06364685297012329	6.364685297012329	0.24225465953350067	0.30715036392211914	-0.12431548535823822	-0.019221028313040733	0.27637356519699097	0.01259762141853571	16170.0966796875	15140.9208984375
incumbent	b15_C	initial	cached_hard_cone	10	N16717	control0	N16717::control0	ok	0.030550000000000077	0.030550000000000077	0	0.84819	0.84819	3525	3525		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16717__control0	0.24339188635349274	0.0024339188635349274	0.21170412003993988	0.21170412003993988	-0.06945711374282837	-6.490615367889404	-6.831937372684479	0.08232004940509796	8.232004940509796	0.24339188635349274	0.3052205443382263	-0.1231745183467865	-0.019513415172696114	0.2983400523662567	0.030459418892860413	16168.671875	14837.666015625
