step,node,type,score_pred,reward_pred,fc_pred,pattern_pred,return_pred,guarded_reward,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,bounded_residual_hybrid_pred,diversity_penalty
1,__aig_and_3459,observe,0.3763664960861206,0.3763664960861206,0.003763664960861206,0.560955822467804,0.3858419358730316,0.3763664960861206,0.15377062559127808,-0.18401457369327545,0.14225612580776215,196.18417358398438,85.02730560302734,111.1568603515625,174.05596923828125,63.62865447998047,110.42731475830078,0.11279301345348358,0.25166797637939453,0.006563208065927029,11.279301345348358,16.13927099108696,15.567614667117596,0.0
