epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_brier_loss,train_hard_soft_f1_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_hard_weight,train_rollout_steps,train_steps,train_oracle_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_brier_loss,val_hard_soft_f1_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_hard_weight,val_rollout_steps,val_steps
1,1,0.2994359411811456,0.10195079449564219,0.18766840861178935,0.00016423504639533347,0.9525435250625014,0.21568444848060608,0.4571090047247708,0.9239592099934817,0.06604788062628358,0.039895775305021745,0.6770148956977112,0.6770148956977112,0.0,0.93676614817683,1.0,1.0,800.0,0.0,0.2130183541594306,0.06741779802541714,0.26900585572002456,2.78501580268653e-05,0.8188166916370392,0.2128655385458842,0.3854932300746441,0.9339896223973483,0.07512872497318313,0.013737522461170215,0.4975726375927354,0.4975726375927354,0.0,0.5914806332866647,1.0,1.0,256.0
2,2,0.33035461844876407,0.12802474483847617,0.2312979212589562,4.000145314932979e-05,0.8600056104036048,0.21899055117275565,0.3433656973671168,0.9061669025942684,0.08106264799600467,0.03341986233633179,0.778968810426724,0.778968810426724,0.0,1.4128087720666969,1.0,2.0,800.0,0.0,0.28178168749582255,0.1100786155438982,0.28690790000837296,2.2488095190453805e-05,0.8751218421966769,0.21292123181046918,0.35473355680005625,0.9356834882637486,0.06107411548146047,0.015736214729969333,0.6737726774969417,0.6737726774969417,0.0,1.156533372720105,1.0,2.0,256.0
3,2,0.2757710626279004,0.13743673877324908,0.23276546811684967,1.7039484889096456e-05,0.8358942257380113,0.2155328593647573,0.28891584774944934,0.9040647070482373,0.08304256727220491,0.029685553568110094,0.5988077708056774,0.5988077708056774,0.0,1.1933985184550864,1.0,2.0,800.0,0.0,0.26637059720087564,0.09359133584075607,0.290044559398666,6.538311025039434e-06,0.8055214149644598,0.1881353374774335,0.3060773004544899,0.9343523439019918,0.06390567819471471,0.01744021447234445,0.6419191397330106,0.6419191397330106,0.0,1.1527187231308176,1.0,2.0,256.0
4,3,0.40010617936806175,0.16841611666604878,0.23202618171771366,7.789838719626612e-06,0.7612464446589968,0.21113894966780195,0.28232150937741,0.8923042515416932,0.07855510049344346,0.027419632132440076,0.9954233255110835,0.9954233255110835,0.0,2.49548078950845,1.0,3.0,800.0,0.0,0.2925539064308397,0.12501443659615086,0.27618376918447524,4.759610168510635e-06,0.8105236242602895,0.20358614532597138,0.3024822999335203,0.934414012823254,0.06334335778471238,0.017217000777546818,0.6977924022911185,0.6977924022911185,0.0,1.8448410601105818,1.0,3.0,256.0
5,3,0.3699708628654475,0.17011460420365143,0.2269290667430808,4.922008982030465e-06,0.7303949494070067,0.203593949092501,0.2734115718087805,0.8894666740049929,0.08060483919844649,0.026899362233903545,0.897667677553609,0.897667677553609,0.0,2.3756652859960368,1.0,3.0,800.0,0.0,0.31747220752004063,0.12617820428567939,0.2728806900947045,5.2354816405160874e-06,0.8621211674374839,0.22345841440255762,0.3353714502300134,0.9326073051585502,0.0892289260082179,0.016398117587347848,0.7765008038375797,0.7765008038375797,0.0,1.8317649640713118,1.0,3.0,256.0
6,4,0.4328790967585519,0.18609732599928974,0.22660583122400568,2.9889761950663284e-06,0.7493468628032133,0.2012956967096943,0.28694949579657986,0.9033561302162707,0.07275201962998835,0.027451432280961682,1.0877328550517094,1.0877328550517094,0.0,3.5478577545719814,1.0,4.0,800.0,0.0,0.3447643225554202,0.13638935522612883,0.26636847606278025,1.09529326097757e-06,0.9382651938940398,0.2175687523340457,0.3009737700340338,0.9359889976913109,0.06065992431831546,0.018704465792335867,0.8441550391198631,0.8441550391198631,0.0,2.6299915428423635,1.0,4.0,256.0
7,4,0.3378184454794973,0.17185338566079736,0.2178229701681994,1.5291077772872086e-06,0.7464062979409937,0.19248927680262568,0.28866826195735484,0.9094526059366763,0.0722126283380203,0.029929906817083882,0.7794157972805522,0.7794157972805522,0.0,2.8302802398123945,1.0,4.0,800.0,0.0,0.3174728524827515,0.14319175379932858,0.2587619457190158,9.616957606373155e-07,0.9149718478147406,0.24416406695445403,0.3475654835929163,0.933337002643384,0.0572353853021923,0.02006811913501494,0.7456169649379696,0.7456169649379696,0.0,2.6421500660199015,1.0,4.0,256.0
8,5,0.3595479660201817,0.19517751578614104,0.21494582904875265,1.6802274454050816e-06,0.7182309583304458,0.18766509590079658,0.3135124845150859,0.9103901456445449,0.0716742689176462,0.028358799623293875,0.8349755872603827,0.8349755872603827,0.0,3.864899476996359,1.0,5.0,800.0,0.0,0.33227229148906195,0.14121104124351408,0.26919524701079345,4.0708607699224656e-07,0.8455714230425654,0.20844451660086635,0.31952158412896076,0.935524122230709,0.052861133439000674,0.020161031947876037,0.8035795145930952,0.8035795145930952,0.0,3.5404842807632773,1.0,5.0,256.0
9,5,0.350278731103987,0.1925458626933396,0.21589030680619195,5.471318755319026e-07,0.6918945646230129,0.18301030741382518,0.2961078865379097,0.909427694991231,0.06970136267179634,0.029142002854103594,0.8075481145117621,0.8075481145117621,0.0,3.6525964460653793,1.0,5.0,800.0,0.0,0.36083478919172174,0.15819579681847248,0.24639464459614824,1.769659746075903e-07,0.8753412645775822,0.19880963005562075,0.31260300066787744,0.9373100501019513,0.06069813738140511,0.01985941405947642,0.8794703524469514,0.8794703524469514,0.0,3.536499106216535,1.0,5.0,256.0
10,5,0.3230140180531891,0.19126906942389918,0.20751106268353767,3.5819401467485096e-07,0.724896567023359,0.18447481070033211,0.30861569277569667,0.9112754626125098,0.06628641615551907,0.02752304441475517,0.7183583251469366,0.7183583251469366,0.0,3.521346788054999,1.0,5.0,800.0,0.0,0.31922921729274095,0.19211788924294537,0.24637098672101262,3.365741216954096e-07,0.8558448663447051,0.23913295772654236,0.33598074710462217,0.9348786627873789,0.061678456640220244,0.020418827643811702,0.7075884089504109,0.7075884089504109,0.0,3.556150779813955,1.0,5.0,256.0
11,5,0.3905898636402557,0.21023065437749047,0.20543341164849696,2.4150801524847097e-07,0.7016564368410032,0.1835501279918028,0.3183187333904208,0.9121095428466793,0.06288263865723275,0.028443085762894026,0.9247990064816592,0.9247990064816592,0.0,4.149404317476811,1.0,5.0,800.0,0.0,0.3792660609586167,0.19167647470021626,0.25245420383289485,1.0294664211374369e-07,0.9211759221507236,0.22005368778591222,0.3686782777775077,0.9371641602367161,0.04778419056383425,0.020213577808826245,0.9020222693155454,0.9020222693155454,0.0,3.586165094171655,1.0,5.0,256.0
12,5,0.3966836459562184,0.19906174021214265,0.20740425333566967,2.160858065085594e-07,0.7088766777943821,0.18731278849124197,0.3059989112354817,0.9057144261151551,0.06155204512714399,0.027201862498841843,0.958667861267258,0.958667861267258,0.0,4.4349787277574855,1.0,5.0,800.0,0.0,0.3688395924080396,0.15912226732471038,0.23613993491744617,7.020805090351967e-08,0.8942199300974601,0.19250634979343878,0.37947737148497274,0.9368698731530457,0.05166385436459677,0.02017547574891374,0.9026159013497673,0.9026159013497673,0.0,3.5610305995207576,1.0,5.0,256.0
