checkpoint	score_field	benchmark_id	state_id	prefix_step	candidate_count	selected_action	selected_type	best_action	best_type	top1_hit	type_hit	selected_delta_tc_pp	best_delta_tc_pp	top1_regret_pp	negative_top1	spearman	pairwise_accuracy
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0197	prefix_0012	12	9	__aig_and_37585::observe	observe	__aig_and_95::control1	control1	0	0	0.006999999999990347	0.23799999999999377	0.23100000000000342	0	0.07798128673650545	0.5172413793103449
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0197	prefix_0016	16	9	__buf_split_22154::observe	observe	__aig_and_95::control1	control1	0	0	0.008000000000008	0.23499999999999632	0.22699999999998832	0	0.7780335836645752	0.8387096774193549
cone_rank_best_final_horizon	typed_return_pred	subckt_0197	prefix_0016	16	9	__buf_split_22265::observe	observe	__aig_and_95::control1	control1	0	0	0.008000000000008	0.23499999999999632	0.22699999999998832	0	-0.025649458802128853	0.5161290322580645
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0197	prefix_0016	16	9	__aig_and_37585::observe	observe	__aig_and_95::control1	control1	0	0	0.008000000000008	0.23499999999999632	0.22699999999998832	0	0.4787898976397386	0.6774193548387096
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0197	prefix_0024	24	9	__aig_and_37585::observe	observe	__aig_and_37585::observe	observe	1	1	0.008999999999992347	0.008999999999992347	0.0	0	0.8798335881615017	0.9333333333333333
cone_rank_best_final_horizon	typed_return_pred	subckt_0197	prefix_0024	24	9	__buf_split_22265::observe	observe	__aig_and_37585::observe	observe	0	1	0.008999999999992347	0.008999999999992347	0.0	0	0.845330310194384	0.9
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0197	prefix_0024	24	9	__aig_and_37585::observe	observe	__aig_and_37585::observe	observe	1	1	0.008999999999992347	0.008999999999992347	0.0	0	0.6728139203587954	0.8
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0197	prefix_0031	31	9	__aig_and_34498::observe	observe	__aig_and_37585::observe	observe	0	1	0.009999999999998899	0.009999999999998899	0.0	0	0.5968834402710811	0.7692307692307693
cone_rank_best_final_horizon	typed_return_pred	subckt_0197	prefix_0031	31	9	__buf_split_22134::observe	observe	__aig_and_37585::observe	observe	0	1	0.009999999999998899	0.009999999999998899	0.0	0	0.7037879370360508	0.8461538461538461
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0197	prefix_0031	31	9	__aig_and_37585::observe	observe	__aig_and_37585::observe	observe	1	1	0.009999999999998899	0.009999999999998899	0.0	0	0.9354143466934853	1.0
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0228	prefix_0001	1	9	new_n31610_::control1	control1	new_n31920_::control1	control1	0	1	-0.2610000000000112	0.008999999999992347	0.27000000000000357	1	-0.13762047064079508	0.44
cone_rank_best_final_horizon	typed_return_pred	subckt_0228	prefix_0001	1	9	new_n31918_::observe	observe	new_n31920_::control1	control1	0	0	0.005999999999994898	0.008999999999992347	0.002999999999997449	0	0.6605782590758164	0.8
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0228	prefix_0001	1	9	new_n33932_::observe	observe	new_n31920_::control1	control1	0	0	0.002999999999997449	0.008999999999992347	0.005999999999994898	0	-0.027524094128159014	0.48
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0228	prefix_0002	2	9	new_n31918_::observe	observe	new_n31916_::observe	observe	0	1	0.008000000000008	0.008000000000008	0.0	0	0.6207522318391883	0.8333333333333334
cone_rank_best_final_horizon	typed_return_pred	subckt_0228	prefix_0002	2	9	new_n31918_::observe	observe	new_n31916_::observe	observe	0	1	0.008000000000008	0.008000000000008	0.0	0	0.7668115805072325	0.9166666666666666
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0228	prefix_0002	2	9	__buf_split_26292::observe	observe	new_n31916_::observe	observe	0	1	0.008000000000008	0.008000000000008	0.0	0	0.511207720338155	0.75
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0228	prefix_0004	4	9	new_n33904_::control1	control1	new_n33901_::control0	control0	0	0	0.004000000000015103	0.007999999999996898	0.003999999999981796	0	0.0	0.5
cone_rank_best_final_horizon	typed_return_pred	subckt_0228	prefix_0004	4	9	new_n31918_::observe	observe	new_n33901_::control0	control0	0	0	0.007999999999996898	0.007999999999996898	0.0	0	0.5477225575051661	0.8333333333333334
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0228	prefix_0004	4	9	new_n33952_::observe	observe	new_n33901_::control0	control0	0	0	0.007999999999996898	0.007999999999996898	0.0	0	0.8215838362577491	1.0
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0228	prefix_0008	8	9	new_n32948_::control1	control1	new_n31916_::observe	observe	0	0	0.004999999999999449	0.009999999999998899	0.004999999999999449	0	-0.16770509831248423	0.43478260869565216
cone_rank_best_final_horizon	typed_return_pred	subckt_0228	prefix_0008	8	9	new_n31918_::observe	observe	new_n31916_::observe	observe	0	1	0.009999999999998899	0.009999999999998899	0.0	0	0.7267220926874316	0.8695652173913043
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0228	prefix_0008	8	9	new_n31916_::observe	observe	new_n31916_::observe	observe	1	1	0.009999999999998899	0.009999999999998899	0.0	0	0.8385254915624211	0.9565217391304348
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0228	prefix_0012	12	9	__buf_split_25479::observe	observe	new_n33496_::observe	observe	0	1	0.00900000000000345	0.00900000000000345	0.0	0	0.7302967433402214	0.9444444444444444
cone_rank_best_final_horizon	typed_return_pred	subckt_0228	prefix_0012	12	9	__buf_split_25479::observe	observe	new_n33496_::observe	observe	0	1	0.00900000000000345	0.00900000000000345	0.0	0	0.8215838362577491	1.0
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0228	prefix_0012	12	9	__buf_split_25479::observe	observe	new_n33496_::observe	observe	0	1	0.00900000000000345	0.00900000000000345	0.0	0	0.8215838362577491	1.0
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0228	prefix_0016	16	9	new_n33502_::control1	control1	new_n31914_::observe	observe	0	0	0.0	0.24600000000000177	0.24600000000000177	0	0.2535678135837175	0.6206896551724138
cone_rank_best_final_horizon	typed_return_pred	subckt_0228	prefix_0016	16	9	__buf_split_24658::observe	observe	new_n31914_::observe	observe	0	1	0.00900000000000345	0.24600000000000177	0.23699999999999832	0	0.4896481917478683	0.6551724137931034
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0228	prefix_0016	16	9	new_n31914_::observe	observe	new_n31914_::observe	observe	1	1	0.24600000000000177	0.24600000000000177	0.0	0	0.5945728042652686	0.7586206896551724
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0228	prefix_0024	24	9	new_n33496_::observe	observe	new_n31914_::observe	observe	0	1	0.0200000000000089	0.2540000000000098	0.23400000000000087	0	0.8763560920082657	0.9230769230769231
cone_rank_best_final_horizon	typed_return_pred	subckt_0228	prefix_0024	24	9	new_n31914_::observe	observe	new_n31914_::observe	observe	1	1	0.2540000000000098	0.2540000000000098	0.0	0	0.2556038601690775	0.6153846153846154
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0228	prefix_0024	24	9	new_n31914_::observe	observe	new_n31914_::observe	observe	1	1	0.2540000000000098	0.2540000000000098	0.0	0	0.8033264176742436	0.9230769230769231
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0228	prefix_0031	31	9	new_n33496_::observe	observe	new_n31914_::observe	observe	0	1	0.021999999999988695	0.24899999999999922	0.22700000000001053	0	0.6326866504525117	0.7741935483870968
cone_rank_best_final_horizon	typed_return_pred	subckt_0228	prefix_0031	31	9	__buf_split_26292::observe	observe	new_n31914_::observe	observe	0	1	0.021999999999988695	0.24899999999999922	0.22700000000001053	0	0.7438343052617368	0.8064516129032258
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0228	prefix_0031	31	9	new_n31914_::observe	observe	new_n31914_::observe	observe	1	1	0.24899999999999922	0.24899999999999922	0.0	0	0.46169025843831935	0.6451612903225806
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0243	prefix_0001	1	9	__buf_split_539::control1	control1	U402::control0	control0	0	0	0.041999999999997595	0.08299999999999974	0.041000000000002146	0	0.34641016151377546	0.7
cone_rank_best_final_horizon	typed_return_pred	subckt_0243	prefix_0001	1	9	__buf_split_539::control1	control1	U402::control0	control0	0	0	0.041999999999997595	0.08299999999999974	0.041000000000002146	0	0.17320508075688773	0.6
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0243	prefix_0001	1	9	__aig_and_402::observe	observe	U402::control0	control0	0	0	0.08299999999999974	0.08299999999999974	0.0	0	0.8660254037844386	1.0
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0243	prefix_0002	2	9	R248_U71::observe	observe	U402::control0	control0	0	0	0.08200000000000429	0.12199999999999989	0.039999999999995595	0	-0.05976143046671969	0.5
cone_rank_best_final_horizon	typed_return_pred	subckt_0243	prefix_0002	2	9	__aig_and_402::observe	observe	U402::control0	control0	0	0	0.08200000000000429	0.12199999999999989	0.039999999999995595	0	-0.14940357616679922	0.4
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0243	prefix_0002	2	9	R248_U71::observe	observe	U402::control0	control0	0	0	0.08200000000000429	0.12199999999999989	0.039999999999995595	0	0.38844929803367795	0.7
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0243	prefix_0004	4	9	__aig_and_402::observe	observe	R248_U69::control0	control0	0	0	0.07700000000000484	0.4590000000000094	0.38200000000000456	0	-0.3651483716701107	0.26666666666666666
cone_rank_best_final_horizon	typed_return_pred	subckt_0243	prefix_0004	4	9	__aig_and_400::observe	observe	R248_U69::control0	control0	0	0	0.07700000000000484	0.4590000000000094	0.38200000000000456	0	-0.06846531968814576	0.4666666666666667
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0243	prefix_0004	4	9	__aig_and_402::observe	observe	R248_U69::control0	control0	0	0	0.07700000000000484	0.4590000000000094	0.38200000000000456	0	0.09128709291752768	0.5333333333333333
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0243	prefix_0008	8	9	__aig_and_405::observe	observe	U351::control1	control1	0	0	0.06300000000000194	0.7830000000000004	0.7199999999999984	0	0.3660403082262619	0.625
cone_rank_best_final_horizon	typed_return_pred	subckt_0243	prefix_0008	8	9	__aig_and_396::observe	observe	U351::control1	control1	0	0	0.06300000000000194	0.7830000000000004	0.7199999999999984	0	-0.06810052246069989	0.46875
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0243	prefix_0008	8	9	R248_U41::observe	observe	U351::control1	control1	0	0	0.031999999999998696	0.7830000000000004	0.7510000000000017	0	-0.07661308776828737	0.4375
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0243	prefix_0012	12	9	__aig_and_413::observe	observe	U346::control1	control1	0	0	0.03300000000000525	0.7130000000000081	0.6800000000000028	0	0.872081599272381	0.9032258064516129
cone_rank_best_final_horizon	typed_return_pred	subckt_0243	prefix_0012	12	9	__aig_and_396::observe	observe	U346::control1	control1	0	0	0.03300000000000525	0.7130000000000081	0.6800000000000028	0	-0.17099639201419237	0.45161290322580644
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0243	prefix_0012	12	9	__buf_split_536::observe	observe	U346::control1	control1	0	0	0.03300000000000525	0.7130000000000081	0.6800000000000028	0	0.28214404682341737	0.6129032258064516
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0243	prefix_0016	16	9	__aig_and_384::observe	observe	__aig_and_396::observe	observe	0	1	0.029999999999996696	0.029999999999996696	0.0	0	0.8970852271450606	0.9333333333333333
cone_rank_best_final_horizon	typed_return_pred	subckt_0243	prefix_0016	16	9	__aig_and_396::observe	observe	__aig_and_396::observe	observe	1	1	0.029999999999996696	0.029999999999996696	0.0	0	0.2760262237369417	0.6
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0243	prefix_0016	16	9	__aig_and_402::observe	observe	__aig_and_396::observe	observe	0	1	0.029999999999996696	0.029999999999996696	0.0	0	0.5520524474738834	0.7333333333333333
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0243	prefix_0024	24	9	__aig_and_396::observe	observe	__aig_and_396::observe	observe	1	1	0.06099999999998884	0.06099999999998884	0.0	0	0.4526019054848144	0.7
cone_rank_best_final_horizon	typed_return_pred	subckt_0243	prefix_0024	24	9	R248_U68::observe	observe	__aig_and_396::observe	observe	0	1	0.06099999999998884	0.06099999999998884	0.0	0	0.6527912098338668	0.7666666666666667
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0243	prefix_0024	24	9	__buf_split_536::observe	observe	__aig_and_396::observe	observe	0	1	0.06099999999998884	0.06099999999998884	0.0	0	0.5396407334626633	0.7
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0243	prefix_0031	31	9	__aig_and_396::observe	observe	R248_U51::observe	observe	0	1	0.07899999999999574	0.37000000000000366	0.2910000000000079	0	0.5421104980065684	0.6896551724137931
cone_rank_best_final_horizon	typed_return_pred	subckt_0243	prefix_0031	31	9	__aig_and_396::observe	observe	R248_U51::observe	observe	0	1	0.07899999999999574	0.37000000000000366	0.2910000000000079	0	0.7956783115902859	0.8620689655172413
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0243	prefix_0031	31	9	R248_U51::observe	observe	R248_U51::observe	observe	1	1	0.37000000000000366	0.37000000000000366	0.0	0	0.6907536990728856	0.8275862068965517
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0260	prefix_0001	1	9	I1.3::control1	control1	__buf_split_176::control1	control1	0	1	0.6929999999999992	0.6929999999999992	0.0	0	0.0	0.5
cone_rank_best_final_horizon	typed_return_pred	subckt_0260	prefix_0001	1	9	I1.3::control1	control1	__buf_split_176::control1	control1	0	1	0.6929999999999992	0.6929999999999992	0.0	0	0.0	0.5
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0260	prefix_0001	1	9	__buf_split_74::observe	observe	__buf_split_176::control1	control1	0	0	0.034999999999996145	0.6929999999999992	0.658000000000003	0	-0.6062177826491071	0.15
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0260	prefix_0002	2	9	__buf_split_179::observe	observe	__buf_split_180::observe	observe	0	1	0.017000000000000348	0.017000000000000348	0.0	0	0.8837879163470618	0.9310344827586207
cone_rank_best_final_horizon	typed_return_pred	subckt_0260	prefix_0002	2	9	__buf_split_74::observe	observe	__buf_split_180::observe	observe	0	1	0.017000000000000348	0.017000000000000348	0.0	0	0.7884774547802218	0.8620689655172413
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0260	prefix_0002	2	9	__buf_split_74::observe	observe	__buf_split_180::observe	observe	0	1	0.017000000000000348	0.017000000000000348	0.0	0	0.8837879163470618	0.9310344827586207
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0260	prefix_0004	4	9	__buf_split_74::observe	observe	__buf_split_180::observe	observe	0	1	0.06300000000000194	0.06300000000000194	0.0	0	0.6955929539048853	0.8
cone_rank_best_final_horizon	typed_return_pred	subckt_0260	prefix_0004	4	9	__buf_split_179::observe	observe	__buf_split_180::observe	observe	0	1	0.06300000000000194	0.06300000000000194	0.0	0	0.7986437618907942	0.8666666666666667
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0260	prefix_0004	4	9	__buf_split_180::observe	observe	__buf_split_180::observe	observe	1	1	0.06300000000000194	0.06300000000000194	0.0	0	0.8329940312194306	0.9
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0260	prefix_0008	8	9	I770.3::observe	observe	__aig_and_358::observe	observe	0	1	0.2630000000000021	2.588999999999997	2.3259999999999947	0	0.7764335147641445	0.8181818181818182
cone_rank_best_final_horizon	typed_return_pred	subckt_0260	prefix_0008	8	9	__aig_and_123::observe	observe	__aig_and_358::observe	observe	0	1	0.2630000000000021	2.588999999999997	2.3259999999999947	0	0.4894906940904389	0.696969696969697
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0260	prefix_0008	8	9	__aig_and_123::observe	observe	__aig_and_358::observe	observe	0	1	0.2630000000000021	2.588999999999997	2.3259999999999947	0	0.5907646307988055	0.696969696969697
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0260	prefix_0012	12	9	I701::observe	observe	__aig_and_123::observe	observe	0	1	0.3409999999999913	0.3409999999999913	0.0	0	0.6585086435527127	0.7931034482758621
cone_rank_best_final_horizon	typed_return_pred	subckt_0260	prefix_0012	12	9	I701::observe	observe	__aig_and_123::observe	observe	0	1	0.3409999999999913	0.3409999999999913	0.0	0	0.6325148813072109	0.7586206896551724
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0260	prefix_0012	12	9	__aig_and_123::observe	observe	__aig_and_123::observe	observe	1	1	0.3409999999999913	0.3409999999999913	0.0	0	0.7884774547802218	0.8620689655172413
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0260	prefix_0016	16	9	I701::observe	observe	__aig_and_123::observe	observe	0	1	0.4049999999999998	0.4049999999999998	0.0	0	0.8944271909999159	1.0
cone_rank_best_final_horizon	typed_return_pred	subckt_0260	prefix_0016	16	9	I701::observe	observe	__aig_and_123::observe	observe	0	1	0.4049999999999998	0.4049999999999998	0.0	0	0.8944271909999159	1.0
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0260	prefix_0016	16	9	__aig_and_123::observe	observe	__aig_and_123::observe	observe	1	1	0.4049999999999998	0.4049999999999998	0.0	0	0.5962847939999439	0.782608695652174
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0260	prefix_0024	24	9	I701::observe	observe	__aig_and_123::observe	observe	0	1	0.39199999999999235	0.39199999999999235	0.0	0	0.6592443967173135	0.8076923076923077
cone_rank_best_final_horizon	typed_return_pred	subckt_0260	prefix_0024	24	9	I701::observe	observe	__aig_and_123::observe	observe	0	1	0.39199999999999235	0.39199999999999235	0.0	0	0.7216053531635458	0.8461538461538461
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0260	prefix_0024	24	9	__aig_and_123::observe	observe	__aig_and_123::observe	observe	1	1	0.39199999999999235	0.39199999999999235	0.0	0	0.8196011418647681	0.9230769230769231
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0260	prefix_0031	31	9	I701::observe	observe	__aig_and_123::observe	observe	0	1	0.41999999999999815	0.41999999999999815	0.0	0	0.6498440561375455	0.7931034482758621
cone_rank_best_final_horizon	typed_return_pred	subckt_0260	prefix_0031	31	9	I701::observe	observe	__aig_and_123::observe	observe	0	1	0.41999999999999815	0.41999999999999815	0.0	0	0.7278253428740509	0.8275862068965517
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0260	prefix_0031	31	9	__aig_and_123::observe	observe	__aig_and_123::observe	observe	1	1	0.41999999999999815	0.41999999999999815	0.0	0	0.6845024057982145	0.7931034482758621
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0266	prefix_0001	1	9	new_n15298::observe	observe	__aig_and_31978::observe	observe	0	1	1.5429999999999944	1.5429999999999944	0.0	0	0.9233805168766387	0.9354838709677419
cone_rank_best_final_horizon	typed_return_pred	subckt_0266	prefix_0001	1	9	__aig_and_62556::control0	control0	__aig_and_31978::observe	observe	0	0	-0.5770000000000164	1.5429999999999944	2.1200000000000108	1	-0.7181848464596079	0.1935483870967742
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0266	prefix_0001	1	9	__buf_split_21393::observe	observe	__aig_and_31978::observe	observe	0	1	-0.09700000000000264	1.5429999999999944	1.639999999999997	1	0.27359422722270776	0.6129032258064516
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0266	prefix_0002	2	9	__buf_split_39849::observe	observe	__aig_and_61916::control1	control1	0	0	0.12900000000000134	0.8240000000000025	0.6950000000000012	0	0.7576183123752862	0.8125
cone_rank_best_final_horizon	typed_return_pred	subckt_0266	prefix_0002	2	9	__buf_split_39849::observe	observe	__aig_and_61916::control1	control1	0	0	0.12900000000000134	0.8240000000000025	0.6950000000000012	0	-0.7746434429904613	0.15625
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0266	prefix_0002	2	9	__aig_not_32891::observe	observe	__aig_and_61916::control1	control1	0	0	-0.21999999999999797	0.8240000000000025	1.0440000000000005	1	0.06810052246069989	0.53125
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0266	prefix_0004	4	9	__aig_and_61915::control1	control1	__aig_and_61915::control1	control1	1	1	0.5850000000000133	0.5850000000000133	0.0	0	0.7235680511449363	0.78125
cone_rank_best_final_horizon	typed_return_pred	subckt_0266	prefix_0004	4	9	__aig_not_62927::control0	control0	__aig_and_61915::control1	control1	0	0	-0.6879999999999886	0.5850000000000133	1.273000000000002	1	-0.6554675286842364	0.21875
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0266	prefix_0004	4	9	__aig_and_61945::observe	observe	__aig_and_61915::control1	control1	0	0	0.4750000000000143	0.5850000000000133	0.10999999999999899	0	0.02553769592276246	0.53125
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0266	prefix_0008	8	9	new_n28906::control1	control1	__aig_and_31967::control1	control1	0	1	0.9220000000000006	1.034999999999997	0.11299999999999644	0	0.21859294274458405	0.5862068965517241
cone_rank_best_final_horizon	typed_return_pred	subckt_0266	prefix_0008	8	9	__aig_not_62966::control0	control0	__aig_and_31967::control1	control1	0	0	0.012999999999996348	1.034999999999997	1.0220000000000007	0	-0.04371858854891681	0.5172413793103449
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0266	prefix_0008	8	9	__aig_and_32115::observe	observe	__aig_and_31967::control1	control1	0	0	0.012999999999996348	1.034999999999997	1.0220000000000007	0	-0.20110550732501734	0.3793103448275862
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0266	prefix_0012	12	9	__aig_not_61944::observe	observe	new_n28906::control1	control1	0	0	-0.21200000000000108	0.9050000000000002	1.1170000000000013	1	-0.1460593486680443	0.46153846153846156
cone_rank_best_final_horizon	typed_return_pred	subckt_0266	prefix_0012	12	9	__aig_and_34071::control0	control0	new_n28906::control1	control1	0	0	0.0060000000000060005	0.9050000000000002	0.8989999999999942	0	0.10954451150103321	0.5384615384615384
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0266	prefix_0012	12	9	new_n15732::observe	observe	new_n28906::control1	control1	0	0	0.0060000000000060005	0.9050000000000002	0.8989999999999942	0	0.054772255750516606	0.5
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0266	prefix_0016	16	9	__aig_not_61934::observe	observe	new_n28906::control1	control1	0	0	-0.20899999999999253	0.8929999999999993	1.1019999999999919	1	-0.08703882797784893	0.5
cone_rank_best_final_horizon	typed_return_pred	subckt_0266	prefix_0016	16	9	new_n29618::control0	control0	new_n28906::control1	control1	0	0	-0.10400000000000409	0.8929999999999993	0.9970000000000034	1	0.04351941398892446	0.5
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0266	prefix_0016	16	9	new_n15732::observe	observe	new_n28906::control1	control1	0	0	0.005999999999994898	0.8929999999999993	0.8870000000000045	0	-0.06092717958449424	0.5
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0266	prefix_0024	24	9	__buf_split_39872::observe	observe	new_n28906::control1	control1	0	0	0.013999999999991797	0.6610000000000005	0.6470000000000087	0	0.034050261230349946	0.53125
cone_rank_best_final_horizon	typed_return_pred	subckt_0266	prefix_0024	24	9	__buf_split_39872::observe	observe	new_n28906::control1	control1	0	0	0.013999999999991797	0.6610000000000005	0.6470000000000087	0	-0.5873670062235365	0.28125
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0266	prefix_0024	24	9	__buf_split_39872::observe	observe	new_n28906::control1	control1	0	0	0.013999999999991797	0.6610000000000005	0.6470000000000087	0	0.45116596130213676	0.6875
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0266	prefix_0031	31	9	new_n15733::observe	observe	new_n28906::control1	control1	0	0	0.016999999999989246	0.651999999999997	0.6350000000000078	0	-0.27852424952911653	0.43333333333333335
cone_rank_best_final_horizon	typed_return_pred	subckt_0266	prefix_0031	31	9	__aig_not_34073::control0	control0	new_n28906::control1	control1	0	0	-0.31400000000001427	0.651999999999997	0.9660000000000113	1	-0.8181649829917799	0.13333333333333333
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0266	prefix_0031	31	9	new_n15733::observe	observe	new_n28906::control1	control1	0	0	0.016999999999989246	0.651999999999997	0.6350000000000078	0	0.27852424952911653	0.6
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0279	prefix_0001	1	9	new_n47867_::control1	control1	new_n47867_::control1	control1	1	1	4.632999999999998	4.632999999999998	0.0	0	0.8067511745433772	0.8235294117647058
cone_rank_best_final_horizon	typed_return_pred	subckt_0279	prefix_0001	1	9	new_n48578_::observe	observe	new_n47867_::control1	control1	0	0	0.12099999999999334	4.632999999999998	4.512000000000005	0	0.7899438584070568	0.8235294117647058
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0279	prefix_0001	1	9	__buf_split_14093::observe	observe	new_n47867_::control1	control1	0	0	0.24199999999999777	4.632999999999998	4.391	0	0.16807316136320358	0.5882352941176471
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0279	prefix_0002	2	9	new_n47891_::control1	control1	new_n47867_::control1	control1	0	1	1.2310000000000043	4.338000000000008	3.1070000000000038	0	0.5594023904871686	0.7272727272727273
cone_rank_best_final_horizon	typed_return_pred	subckt_0279	prefix_0002	2	9	new_n47891_::control1	control1	new_n47867_::control1	control1	0	1	1.2310000000000043	4.338000000000008	3.1070000000000038	0	0.2712254014483242	0.6363636363636364
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0279	prefix_0002	2	9	__buf_split_14093::observe	observe	new_n47867_::control1	control1	0	0	0.24199999999999777	4.338000000000008	4.096000000000011	0	-0.18646746349572288	0.42424242424242425
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0279	prefix_0004	4	9	new_n48632_::observe	observe	new_n48587_::observe	observe	0	1	0.5230000000000068	0.5230000000000068	0.0	0	0.4959522736447164	0.6896551724137931
cone_rank_best_final_horizon	typed_return_pred	subckt_0279	prefix_0004	4	9	__buf_split_13993::control1	control1	new_n48587_::observe	observe	0	0	-0.15899999999999803	0.5230000000000068	0.6820000000000048	1	0.1827192587112113	0.5862068965517241
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0279	prefix_0004	4	9	new_n48632_::observe	observe	new_n48587_::observe	observe	0	1	0.5230000000000068	0.5230000000000068	0.0	0	0.8751233289318945	0.9310344827586207
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0279	prefix_0008	8	9	new_n48641_::observe	observe	new_n48587_::observe	observe	0	1	0.5149999999999988	0.5149999999999988	0.0	0	0.6155870112510925	0.7419354838709677
cone_rank_best_final_horizon	typed_return_pred	subckt_0279	prefix_0008	8	9	ys__n16246::control1	control1	new_n48587_::observe	observe	0	0	0.11999999999999789	0.5149999999999988	0.3950000000000009	0	0.5129891760425771	0.7096774193548387
cone_rank_best_final_horizon	typed_sa_reduction_total_pred	subckt_0279	prefix_0008	8	9	new_n48590_::observe	observe	new_n48587_::observe	observe	0	1	0.5149999999999988	0.5149999999999988	0.0	0	0.7951332228659944	0.8387096774193549
cone_rank_best_final_horizon	typed_marginal_pred	subckt_0279	prefix_0012	12	9	new_n48665_::observe	observe	new_n48587_::observe	observe	0	1	0.5089999999999928	0.5089999999999928	0.0	0	0.6955929539048853	0.8
