benchmark_id	status	baseline_test_coverage	final_test_coverage	delta_test_coverage	baseline_fault_coverage	final_fault_coverage	delta_fault_coverage	pattern_count	effective_pattern_count	rows	plan_csv	eval_dir	elapsed_sec	error
iscas99__b17	ok	0.85623	0.90253	0.04630000000000001	0.85623	0.90253	0.04630000000000001	300000	2509	2	autoresearch/improve-260716-1344/round8_b17_type_ablation/all_control1_to_observe/plans/iscas99__b17.csv	autoresearch/improve-260716-1344/round8_b17_type_ablation/all_control1_to_observe/evaluation/evals/iscas99__b17	123.249	
