checkpoint_name	benchmark_id	state_id	candidate_strategy	score_field	candidate_count	spearman	kendall_tau	pearson	topk	topk_real_gain_by_pred	topk_hit_rate	top1_real_delta_tc	top1_regret	sign_accuracy	negative_top1	calibration_slope	calibration_intercept
incumbent	b15_C	initial	cached_hard_cone	q_pred	48	-0.5714765049317747	-0.47117794486215536	-0.5323267507606115	5	0.03054200000000007	0.0	0.030550000000000077	3.999999999992898e-05	1.0	0	-1.1441986938814	0.4856148324904909
incumbent	b15_C	initial	cached_hard_cone	score_pred	48	-0.5714765049317747	-0.47117794486215536	-0.5323267507606115	5	0.03054200000000007	0.0	0.030550000000000077	3.999999999992898e-05	1.0	0	-1.1441986938814	0.4856148324904909
incumbent	b15_C	initial	cached_hard_cone	hybrid_pred	48	0.692711244934804	0.6327543424317618	0.6337010525569623	5	0.030590000000000006	0.0	0.030590000000000006	0.0	0.0	0	0.019209830409918395	0.13716335195412907
incumbent	b15_C	initial	cached_hard_cone	derived_hard_reduction_hybrid_pred	48	0.3585710371093547	0.3300124533001245	0.47444208662031095	5	0.030590000000000006	0.0	0.030590000000000006	0.0	1.0	0	0.005763345248725774	-0.01962781734541003
incumbent	b15_C	initial	cached_stride	q_pred	48	-0.3000163627059802	-0.2754285714285714	-0.26255825686030276	5	0.012360000000000038	0.0	3.0000000000085514e-05	0.03263000000000005	1.0	0	-0.1891575974090472	0.09344429563678738
incumbent	b15_C	initial	cached_stride	score_pred	48	-0.3000163627059802	-0.2754285714285714	-0.26255825686030276	5	0.012360000000000038	0.0	3.0000000000085514e-05	0.03263000000000005	1.0	0	-0.1891575974090472	0.09344429563678738
incumbent	b15_C	initial	cached_stride	hybrid_pred	48	0.3391069969541686	0.32342857142857145	0.2418462056824165	5	0.01836600000000004	0.0	0.030590000000000006	0.0020700000000001273	0.020833333333333332	0	0.0016406640595363197	0.028383972987782724
incumbent	b15_C	initial	cached_stride	derived_hard_reduction_hybrid_pred	48	0.08907444959311439	0.08342857142857144	0.09447354061004108	5	0.02447800000000002	0.0	0.030590000000000006	0.0020700000000001273	0.9375	0	0.0004358682017068989	0.01900196978837386
incumbent	b15_C	initial	hard_fault_recall_union	q_pred	48	-0.20716970862899753	-0.1566265060240964	-0.22352958533587752	5	0.02869800000000009	1.0	0.06855000000000011	0.0	1.0	0	-0.189681624102353	0.10128109666977449
incumbent	b15_C	initial	hard_fault_recall_union	score_pred	48	-0.20716970862899753	-0.1566265060240964	-0.22352958533587752	5	0.02869800000000009	1.0	0.06855000000000011	0.0	1.0	0	-0.189681624102353	0.10128109666977449
incumbent	b15_C	initial	hard_fault_recall_union	hybrid_pred	48	0.3436781678137563	0.2710843373493976	0.22466095860456492	5	0.03057800000000006	0.0	0.03064000000000011	0.03791	0.041666666666666664	0	0.0015679782111634973	0.03459043855847724
incumbent	b15_C	initial	hard_fault_recall_union	derived_hard_reduction_hybrid_pred	48	0.3070471990337359	0.23493975903614459	0.14781407767385824	5	0.030630000000000067	0.0	0.030510000000000037	0.038040000000000074	1.0	0	0.000758786848221803	0.021505726576074982
incumbent	i2c_aig	initial	cached_hard_cone	q_pred	48	0.30675610434691725	0.28312412831241285	0.17306955259357404	5	-0.00552400000000004	1.0	-0.027800000000000047	0.027859999999999996	0.3333333333333333	1	0.10191485338073608	-0.05817385748870528
incumbent	i2c_aig	initial	cached_hard_cone	score_pred	48	0.30675610434691725	0.28312412831241285	0.17306955259357404	5	-0.00552400000000004	1.0	-0.027800000000000047	0.027859999999999996	0.3333333333333333	1	0.10191485338073608	-0.05817385748870528
incumbent	i2c_aig	initial	cached_hard_cone	hybrid_pred	48	0.5757251600837132	0.5369595536959554	0.23550916927371818	5	4.199999999996429e-05	0.0	5.999999999994898e-05	0.0	0.3541666666666667	0	0.0010717751732864699	-0.025562719084092834
incumbent	i2c_aig	initial	cached_hard_cone	derived_hard_reduction_hybrid_pred	48	-0.2418360350412906	-0.2301255230125523	-0.19218574718320358	5	-0.027862000000000053	0.0	-0.027800000000000047	0.027859999999999996	0.6666666666666666	1	-0.0013301902196524128	-0.035359486814220575
incumbent	i2c_aig	initial	cached_stride	q_pred	48	0.06124766566891989	0.05134474327628362	0.12061353293381666	5	-0.014098000000000032	1.0	-0.02842	0.030950000000000033	0.3333333333333333	1	0.05917757503151029	-0.04031539726571963
incumbent	i2c_aig	initial	cached_stride	score_pred	48	0.06124766566891989	0.05134474327628362	0.12061353293381666	5	-0.014098000000000032	1.0	-0.02842	0.030950000000000033	0.3333333333333333	1	0.05917757503151029	-0.04031539726571963
