epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_hard_weight,train_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_hard_weight,val_steps
1,1,2.042717218399048,0.37764234840869904,0.12087028101086617,0.0011931920307688415,2.280603766441345,0.033275349996984005,0.009063282865099609,1.8085704445838928,1.8085704445838928,0.0,0.015514420345425606,1.0,2.0,2.346433565020561,0.3690832909196615,0.17559203039854765,0.0007148684708226938,2.6753521263599396,0.012432722316589206,0.030700113689817954,0.1970040163723752,0.1970040163723752,0.0,0.021161985117942095,1.0,16.0
