line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
30,__tpi_not_test_en->__tpi_cp_21___aig_not_455 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_21___aig_not_455,__tpi_cp_21___aig_not_455,1,undetected,__tpi_cp_21___aig_not_455,__tpi_cp_21___aig_not_455,__tpi_cp_21___aig_not_455,sa1,1
31,test_en->__tpi_cp_93___aig_and_454 /0 undetected,input_edge,test_en,__tpi_cp_93___aig_and_454,__tpi_cp_93___aig_and_454,0,undetected,__tpi_cp_93___aig_and_454,__tpi_cp_93___aig_and_454,__tpi_cp_93___aig_and_454,sa0,1
32,test_en->__tpi_cp_1___buf_split_428 /0 undetected,input_edge,test_en,__tpi_cp_1___buf_split_428,__tpi_cp_1___buf_split_428,0,undetected,__tpi_cp_1___buf_split_428,__tpi_cp_1___buf_split_428,__tpi_cp_1___buf_split_428,sa0,1
33,test_en->__tpi_cp_36___aig_and_348 /0 undetected,input_edge,test_en,__tpi_cp_36___aig_and_348,__tpi_cp_36___aig_and_348,0,undetected,__tpi_cp_36___aig_and_348,__tpi_cp_36___aig_and_348,__tpi_cp_36___aig_and_348,sa0,1
34,__tpi_not_test_en->__tpi_cp_40_R229_U110 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_40_R229_U110,__tpi_cp_40_R229_U110,1,undetected,__tpi_cp_40_R229_U110,__tpi_cp_40_R229_U110,__tpi_cp_40_R229_U110,sa1,1
35,test_en->__tpi_cp_71_R229_U9 /0 undetected,input_edge,test_en,__tpi_cp_71_R229_U9,__tpi_cp_71_R229_U9,0,undetected,__tpi_cp_71_R229_U9,__tpi_cp_71_R229_U9,__tpi_cp_71_R229_U9,sa0,1
36,test_en->__tpi_cp_33___aig_and_299 /0 undetected,input_edge,test_en,__tpi_cp_33___aig_and_299,__tpi_cp_33___aig_and_299,0,undetected,__tpi_cp_33___aig_and_299,__tpi_cp_33___aig_and_299,__tpi_cp_33___aig_and_299,sa0,1
37,__tpi_not_test_en->__tpi_cp_35_R229_U5 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_35_R229_U5,__tpi_cp_35_R229_U5,1,undetected,__tpi_cp_35_R229_U5,__tpi_cp_35_R229_U5,__tpi_cp_35_R229_U5,sa1,1
38,__tpi_not_test_en->__tpi_cp_20_R229_U45 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_20_R229_U45,__tpi_cp_20_R229_U45,1,undetected,__tpi_cp_20_R229_U45,__tpi_cp_20_R229_U45,__tpi_cp_20_R229_U45,sa1,1
39,__tpi_not_test_en->__tpi_cp_16___aig_and_365 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_16___aig_and_365,__tpi_cp_16___aig_and_365,1,undetected,__tpi_cp_16___aig_and_365,__tpi_cp_16___aig_and_365,__tpi_cp_16___aig_and_365,sa1,1
40,__tpi_not_test_en->__tpi_cp_73_R248_U45 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_73_R248_U45,__tpi_cp_73_R248_U45,1,undetected,__tpi_cp_73_R248_U45,__tpi_cp_73_R248_U45,__tpi_cp_73_R248_U45,sa1,1
41,__tpi_not_test_en->__tpi_cp_50_R248_U9 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_50_R248_U9,__tpi_cp_50_R248_U9,1,undetected,__tpi_cp_50_R248_U9,__tpi_cp_50_R248_U9,__tpi_cp_50_R248_U9,sa1,1
42,R248_U49 /1 undetected,output,,R248_U49,R248_U49,1,undetected,R248_U49,R248_U49,R248_U49,sa1,1
43,__buf_split_526 /1 undetected,output,,__buf_split_526,__buf_split_526,1,undetected,__buf_split_526,__buf_split_526,__buf_split_526,sa1,1
44,test_en->__tpi_cp_15___buf_split_525 /0 undetected,input_edge,test_en,__tpi_cp_15___buf_split_525,__tpi_cp_15___buf_split_525,0,undetected,__tpi_cp_15___buf_split_525,__tpi_cp_15___buf_split_525,__tpi_cp_15___buf_split_525,sa0,1
45,__buf_split_525 /0 undetected,output,,__buf_split_525,__buf_split_525,0,undetected,__buf_split_525,__buf_split_525,__buf_split_525,sa0,1
46,__tpi_not_test_en->__tpi_cp_74_R254_U41 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_74_R254_U41,__tpi_cp_74_R254_U41,1,undetected,__tpi_cp_74_R254_U41,__tpi_cp_74_R254_U41,__tpi_cp_74_R254_U41,sa1,1
47,__tpi_not_test_en->__tpi_cp_25_R254_U42 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_25_R254_U42,__tpi_cp_25_R254_U42,1,undetected,__tpi_cp_25_R254_U42,__tpi_cp_25_R254_U42,__tpi_cp_25_R254_U42,sa1,1
48,__tpi_not_test_en->__tpi_cp_12___buf_split_311 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_12___buf_split_311,__tpi_cp_12___buf_split_311,1,undetected,__tpi_cp_12___buf_split_311,__tpi_cp_12___buf_split_311,__tpi_cp_12___buf_split_311,sa1,1
49,__tpi_not_test_en->__tpi_cp_39_R229_U76 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_39_R229_U76,__tpi_cp_39_R229_U76,1,undetected,__tpi_cp_39_R229_U76,__tpi_cp_39_R229_U76,__tpi_cp_39_R229_U76,sa1,1
50,__tpi_not_test_en->__tpi_cp_90_R229_U19 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_90_R229_U19,__tpi_cp_90_R229_U19,1,undetected,__tpi_cp_90_R229_U19,__tpi_cp_90_R229_U19,__tpi_cp_90_R229_U19,sa1,1
51,R248_U101 /1 undetected,output,,R248_U101,R248_U101,1,undetected,R248_U101,R248_U101,R248_U101,sa1,1
52,test_en->__tpi_cp_30_GT_87_U7 /0 undetected,input_edge,test_en,__tpi_cp_30_GT_87_U7,__tpi_cp_30_GT_87_U7,0,undetected,__tpi_cp_30_GT_87_U7,__tpi_cp_30_GT_87_U7,__tpi_cp_30_GT_87_U7,sa0,1
53,__tpi_not_test_en->__tpi_cp_79___aig_not_466 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_79___aig_not_466,__tpi_cp_79___aig_not_466,1,undetected,__tpi_cp_79___aig_not_466,__tpi_cp_79___aig_not_466,__tpi_cp_79___aig_not_466,sa1,1
54,__tpi_not_test_en->__tpi_cp_69_R229_U81 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_69_R229_U81,__tpi_cp_69_R229_U81,1,undetected,__tpi_cp_69_R229_U81,__tpi_cp_69_R229_U81,__tpi_cp_69_R229_U81,sa1,1
55,R229_U82 /1 undetected,output,,R229_U82,R229_U82,1,undetected,R229_U82,R229_U82,R229_U82,sa1,1
56,__tpi_not_test_en->__tpi_cp_14_U559 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_14_U559,__tpi_cp_14_U559,1,undetected,__tpi_cp_14_U559,__tpi_cp_14_U559,__tpi_cp_14_U559,sa1,1
57,test_en->__tpi_cp_42_U390 /0 undetected,input_edge,test_en,__tpi_cp_42_U390,__tpi_cp_42_U390,0,undetected,__tpi_cp_42_U390,__tpi_cp_42_U390,__tpi_cp_42_U390,sa0,1
58,test_en->__tpi_cp_91___aig_and_242 /0 undetected,input_edge,test_en,__tpi_cp_91___aig_and_242,__tpi_cp_91___aig_and_242,0,undetected,__tpi_cp_91___aig_and_242,__tpi_cp_91___aig_and_242,__tpi_cp_91___aig_and_242,sa0,1
59,__tpi_not_test_en->__tpi_cp_4_R254_U87 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_4_R254_U87,__tpi_cp_4_R254_U87,1,undetected,__tpi_cp_4_R254_U87,__tpi_cp_4_R254_U87,__tpi_cp_4_R254_U87,sa1,1
60,__tpi_not_test_en->__tpi_cp_81_R254_U82 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_81_R254_U82,__tpi_cp_81_R254_U82,1,undetected,__tpi_cp_81_R254_U82,__tpi_cp_81_R254_U82,__tpi_cp_81_R254_U82,sa1,1
61,__tpi_cp_81_R254_U82 /1 undetected,output,,__tpi_cp_81_R254_U82,__tpi_cp_81_R254_U82,1,undetected,__tpi_cp_81_R254_U82,__tpi_cp_81_R254_U82,__tpi_cp_81_R254_U82,sa1,1
62,R254_U82 /1 undetected,output,,R254_U82,R254_U82,1,undetected,R254_U82,R254_U82,R254_U82,sa1,1
63,__buf_split_808 /1 undetected,output,,__buf_split_808,__buf_split_808,1,undetected,__buf_split_808,__buf_split_808,__buf_split_808,sa1,1
64,__buf_split_810 /1 undetected,output,,__buf_split_810,__buf_split_810,1,undetected,__buf_split_810,__buf_split_810,__buf_split_810,sa1,1
65,__tpi_not_test_en->__tpi_cp_58_R254_U92 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_58_R254_U92,__tpi_cp_58_R254_U92,1,undetected,__tpi_cp_58_R254_U92,__tpi_cp_58_R254_U92,__tpi_cp_58_R254_U92,sa1,1
66,test_en->__tpi_cp_32___aig_and_602 /0 undetected,input_edge,test_en,__tpi_cp_32___aig_and_602,__tpi_cp_32___aig_and_602,0,undetected,__tpi_cp_32___aig_and_602,__tpi_cp_32___aig_and_602,__tpi_cp_32___aig_and_602,sa0,1
67,__tpi_not_test_en->__tpi_cp_28_R254_U77 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_28_R254_U77,__tpi_cp_28_R254_U77,1,undetected,__tpi_cp_28_R254_U77,__tpi_cp_28_R254_U77,__tpi_cp_28_R254_U77,sa1,1
68,test_en->__tpi_cp_47___aig_and_587 /0 undetected,input_edge,test_en,__tpi_cp_47___aig_and_587,__tpi_cp_47___aig_and_587,0,undetected,__tpi_cp_47___aig_and_587,__tpi_cp_47___aig_and_587,__tpi_cp_47___aig_and_587,sa0,1
69,R248_U23 /1 undetected,output,,R248_U23,R248_U23,1,undetected,R248_U23,R248_U23,R248_U23,sa1,1
70,__tpi_not_test_en->__tpi_cp_8_R254_U85 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_8_R254_U85,__tpi_cp_8_R254_U85,1,undetected,__tpi_cp_8_R254_U85,__tpi_cp_8_R254_U85,__tpi_cp_8_R254_U85,sa1,1
71,test_en->__tpi_cp_56___aig_and_595 /0 undetected,input_edge,test_en,__tpi_cp_56___aig_and_595,__tpi_cp_56___aig_and_595,0,undetected,__tpi_cp_56___aig_and_595,__tpi_cp_56___aig_and_595,__tpi_cp_56___aig_and_595,sa0,1
72,test_en->__tpi_cp_24___aig_and_557 /0 undetected,input_edge,test_en,__tpi_cp_24___aig_and_557,__tpi_cp_24___aig_and_557,0,undetected,__tpi_cp_24___aig_and_557,__tpi_cp_24___aig_and_557,__tpi_cp_24___aig_and_557,sa0,1
73,__buf_split_803 /1 undetected,output,,__buf_split_803,__buf_split_803,1,undetected,__buf_split_803,__buf_split_803,__buf_split_803,sa1,1
74,R254_U81 /1 undetected,output,,R254_U81,R254_U81,1,undetected,R254_U81,R254_U81,R254_U81,sa1,1
75,__buf_split_805 /1 undetected,output,,__buf_split_805,__buf_split_805,1,undetected,__buf_split_805,__buf_split_805,__buf_split_805,sa1,1
76,__tpi_not_test_en->__tpi_cp_89_U548 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_89_U548,__tpi_cp_89_U548,1,undetected,__tpi_cp_89_U548,__tpi_cp_89_U548,__tpi_cp_89_U548,sa1,1
77,test_en->__tpi_cp_17___aig_and_517 /0 undetected,input_edge,test_en,__tpi_cp_17___aig_and_517,__tpi_cp_17___aig_and_517,0,undetected,__tpi_cp_17___aig_and_517,__tpi_cp_17___aig_and_517,__tpi_cp_17___aig_and_517,sa0,1
78,__tpi_not_test_en->__tpi_cp_78___buf_split_700 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_78___buf_split_700,__tpi_cp_78___buf_split_700,1,undetected,__tpi_cp_78___buf_split_700,__tpi_cp_78___buf_split_700,__tpi_cp_78___buf_split_700,sa1,1
79,__tpi_not_test_en->__tpi_cp_65_ADD_88_U15 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_65_ADD_88_U15,__tpi_cp_65_ADD_88_U15,1,undetected,__tpi_cp_65_ADD_88_U15,__tpi_cp_65_ADD_88_U15,__tpi_cp_65_ADD_88_U15,sa1,1
