benchmark_id,sequence_id,step,seed,random_patterns,candidate_count,inserted_count,candidate_id,net,type,insertion_sequence,source_bench_sha256,inserted_bench_sha256,total_faults,detected_faults,test_coverage,fault_coverage,pattern_count,effective_pattern_count,baseline_test_coverage,baseline_fault_coverage,baseline_pattern_count,baseline_effective_pattern_count,delta_test_coverage,delta_fault_coverage,delta_pattern_count,delta_effective_pattern_count,fault_list_path,fault_csv_path,hard_fault_summary_path,hard_fault_count,undetected_fault_count,fault_status_counts,work_dir,status,error,source_plan_csv,pred_score,pred_fc,pred_pattern,elapsed_sec
subckt_0071,-1,0,2026,300000,123,0,,,,[],8004cfb76863a2cf7c7ccccf8570ade8a6912c29775e5a9a8fb5702100f5cee1,ecbe012c190d007da1d9d6c01d6557029a089f934be7ed2458ff9eb660c5f352,148,148,1.0,1.0,300000,27,1.0,1.0,300000,27,0.0,0.0,0,0,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/oracle-negative-rich-260629/topup/evals/subckt_0071/initial/U171__control0/subckt_0071/baseline/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/oracle-negative-rich-260629/topup/evals/subckt_0071/initial/U171__control0/subckt_0071/baseline/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/oracle-negative-rich-260629/topup/evals/subckt_0071/initial/U171__control0/subckt_0071/baseline/hard_fault_summary.json,0,0,{},autoresearch/oracle-negative-rich-260629/topup/evals/subckt_0071/initial/U171__control0/subckt_0071/baseline,ok,,autoresearch/oracle-negative-rich-260629/topup/evals/subckt_0071/initial/U171__control0/plan.csv,,,,0.01911330223083496
subckt_0071,0,1,2026,300000,123,1,95,U171,CP0,"[{""candidate_id"": 95, ""net"": ""U171"", ""type"": ""CP0"", ""score"": 0.2772678732872009}]",8004cfb76863a2cf7c7ccccf8570ade8a6912c29775e5a9a8fb5702100f5cee1,501603c14e8953a1a02dbfc8b9a82c89e70a12c2bfbeb0221875ba46513a0c0a,150,150,1.0,1.0,300000,29,1.0,1.0,300000,27,0.0,0.0,0,2,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/oracle-negative-rich-260629/topup/evals/subckt_0071/initial/U171__control0/subckt_0071/seq_0000/step_0001/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/oracle-negative-rich-260629/topup/evals/subckt_0071/initial/U171__control0/subckt_0071/seq_0000/step_0001/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/oracle-negative-rich-260629/topup/evals/subckt_0071/initial/U171__control0/subckt_0071/seq_0000/step_0001/hard_fault_summary.json,0,0,{},autoresearch/oracle-negative-rich-260629/topup/evals/subckt_0071/initial/U171__control0/subckt_0071/seq_0000/step_0001,ok,,autoresearch/oracle-negative-rich-260629/topup/evals/subckt_0071/initial/U171__control0/plan.csv,0.2772678732872009,0.0027726787328720094,0.5354963541030884,0.021296262741088867
