epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_brier_loss,train_hard_soft_f1_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_typed_marginal_loss,train_typed_return_loss,train_typed_sa_reduction_loss,train_hard_weight,train_rollout_steps,train_oracle_loss,train_oracle_rank_loss,train_oracle_same_type_rank_loss,train_oracle_value_loss,train_oracle_candidate_loss,train_oracle_ndcg_loss,train_oracle_conservative_loss,train_oracle_context_loss,train_oracle_sa_value_loss,train_oracle_pairs,train_oracle_same_type_pairs,train_oracle_groups,train_oracle_weight,train_steps,train_oracle_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_brier_loss,val_hard_soft_f1_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_typed_marginal_loss,val_typed_return_loss,val_typed_sa_reduction_loss,val_hard_weight,val_rollout_steps,val_steps
1,1,0.5382494045617549,0.3335023789029372,0.12429914192149513,0.009279754159874037,0.09359387445606683,0.0,0.27767858615047053,1.0,0.048196300864219666,0.008668076136688652,1.132835392002179,1.132835392002179,0.0,1.7451778843795565,0.7796265882881064,1.4094686307209103,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.4730163425207138,0.38512928783893585,0.13097725957632064,0.009794474858790637,0.10550664067268371,0.0,0.29123860895633696,1.0,0.0373951006680727,0.01419223374396097,0.47664776458404956,0.47664776458404956,0.0,2.276100750076148,0.681374968867749,1.2838265657424928,0.0,1.0,1.0,5.0
2,2,0.6883661303375113,0.3746549130270356,0.12492914772347401,0.009179071621283105,0.09593414976016472,0.0,0.2829971038981488,1.0,0.048732669337799676,0.02497496245828906,1.252223597577995,1.252223597577995,0.0,3.4915370122149683,0.9675191942277659,2.1570917890456163,0.0,1.0,2.0,0.31083204558021144,0.41231923511153773,0.5051885184488798,0.47727614954898234,2.201233983039856,0.0,0.0,0.3622310538040964,0.0,278.94736842105266,124.26315789473684,8.0,0.26666666666666666,19.0,19.0,0.610080499947071,0.4344474509358406,0.1315528243780136,0.00947837121784687,0.10730540454387665,0.0,0.29609030336141584,1.0,0.0334347190335393,0.07258297984371893,0.452535188191905,0.452535188191905,0.0,4.087036396376789,0.8243471456691622,2.309443982760422,0.0,1.0,2.0,5.0
3,4,0.9022519576583842,0.4253998420348293,0.12502482386403962,0.008985306087293123,0.09799781902448128,0.0,0.2862775321853788,1.0,0.04833983482891008,0.038396848319968355,1.341544455837529,1.341544455837529,0.0,6.613978107657096,1.1045894579541422,4.789965141587584,0.0,1.0,4.0,0.6195169028482939,0.4044930354544991,0.489470522654684,0.48494888057834223,2.297146194859555,0.0,0.0,0.38161907697978775,0.0,280.4736842105263,107.94736842105263,8.0,0.5333333333333333,19.0,19.0,0.8565926342271268,0.5160421587526798,0.1318210694938898,0.009115177509374916,0.11172613985836506,0.0,0.3030424453318119,1.0,0.03163603446446359,0.06667504138895311,0.6602211106537652,0.6602211106537652,0.0,7.7444815874099735,0.9677488851360977,5.518865156148058,0.0,1.0,4.0,5.0
4,8,1.0865938247707643,0.494017354947956,0.12611955169000125,0.00907283583288326,0.1041719046372332,0.0,0.2917556158806148,1.0,0.04765969822428336,0.03919200604114343,1.3327928517381427,1.3327928517381427,0.0,10.696260540390611,1.0795168126068777,8.777673827969885,0.0,1.0,8.0,0.8968911861118517,0.3787021566378443,0.4789662533684781,0.4404349962347432,2.2613195996535453,0.0,0.0,0.3612775661443409,0.0,272.63157894736844,102.26315789473684,8.0,0.8000000000000004,19.0,19.0,1.43873322972795,0.6095048543065786,0.13308251705020666,0.008984190004412085,0.12303001880645752,0.0,0.31393866129219533,1.0,0.0317470530513674,0.04141772901311924,0.9936379987912914,0.9936379987912914,0.0,15.268884693842846,1.3058788824894692,13.104116988717578,0.0,1.0,8.0,5.0
5,16,1.381218534367355,0.5589108985701674,0.12992163794115186,0.009176105705065359,0.11538141574955692,0.0,0.2990215001627803,1.0,0.045718410671198445,0.031440067375773366,1.3752288479704715,1.3752288479704715,0.0,15.390980134992237,1.1361031853107666,13.991131803784858,0.0,1.0,16.0,0.9886069517386588,0.4189579580959521,0.5555923502696188,0.4896851707445948,2.24146452702974,0.0,0.0,0.4102606742005599,0.0,267.1578947368421,105.05263157894737,8.0,0.8000000000000004,19.0,19.0,2.1177849675063043,0.7028344107791782,0.13748702006414532,0.009473939635790884,0.13438384160399436,0.0,0.32533495482057334,1.0,0.03571176255354658,0.040204181222179614,1.5364347150505182,1.5364347150505182,0.0,24.035004614386708,1.6577521604704089,22.462672332860528,0.0,1.0,16.0,5.0
6,32,2.181128122324337,0.656927610183821,0.13664034924371854,0.0093478443641767,0.13965676251896902,0.0,0.30744292302743387,1.0,0.04522250638049292,0.020737939707820546,1.5481973157564808,1.5481973157564808,0.0,26.831161068337906,1.4597624518667154,26.105411886771673,0.0,1.0,32.0,0.8977041087652508,0.3950082502867046,0.4729918194444556,0.46193272894934606,2.206340664311459,0.0,0.0,0.3665277440296976,0.0,271.89473684210526,101.84210526315789,8.0,0.8000000000000004,19.0,19.0,4.151744939176569,0.7539924847893417,0.1447222272399813,0.01040435122558847,0.14651493495330215,0.0,0.3347837715409696,1.0,0.04250286907772534,0.03268687536337893,2.783635930133255,2.783635930133255,0.0,49.63069037693204,2.792126854590606,49.529374495497905,0.0,1.0,32.0,5.0
7,32,2.2072803482151357,0.6479943588768181,0.13614615675454078,0.009223254960440835,0.1390178686951434,0.0,0.30715340829307314,1.0,0.045097526751066506,0.02077325378876888,1.607777194677525,1.607777194677525,0.0,26.829204625383156,1.4997911750601314,26.14811187571395,0.0,1.0,32.0,0.902957652744494,0.36973823999103744,0.4919327630808479,0.5356024040987617,2.173416859225223,0.0,0.0,0.3576025155029799,0.0,259.05263157894734,122.73684210526316,8.0,0.8000000000000004,19.0,19.0,4.152920839240688,0.7539924857206642,0.1447222272399813,0.010404351231409236,0.14651493565179408,0.0,0.3347837713547051,1.0,0.04250286898459308,0.032686875302988486,2.783635930224932,2.783635930224932,0.0,49.63069037536625,2.7941023863028023,49.529186115504125,0.0,1.0,32.0,5.0
8,32,2.1863501610747145,0.6413113543469655,0.13660745439119637,0.009111490103685739,0.13959992990682,0.0,0.30673594775266555,1.0,0.046449845619989855,0.02024446439180008,1.5313948701687028,1.5313948701687028,0.0,26.823954220345435,1.46664706004098,26.127237283291258,0.0,1.0,32.0,0.9506248172960783,0.41650922831736115,0.5186416522452706,0.5023271159121865,2.2031584664394983,0.0,0.0,0.37938868450491053,0.0,249.89473684210526,86.73684210526316,8.0,0.8000000000000004,19.0,19.0,4.151084273087326,0.7539924859069288,0.14472222714684904,0.010404351228498854,0.1465149353723973,0.0,0.3347837713547051,1.0,0.04250286898459308,0.0326868753945746,2.783635928787203,2.783635928787203,0.0,49.630690375441915,2.7912806738218934,49.526314986910435,0.0,1.0,32.0,5.0
