benchmark_id	state_id	candidate_strategy	candidate_rank	node	type	action_key	status	oracle_delta_tc	oracle_delta_fault_coverage	oracle_delta_pattern_count	oracle_test_coverage	oracle_fault_coverage	oracle_hard_fault_count	oracle_undetected_fault_count	oracle_error	eval_dir	q_pred	score_pred	reward_pred	fc_pred	guarded_reward	return_pred	hard_reduction_total_pred	hybrid_pred	bounded_residual_hybrid_pred	derived_hard_reduction_total_pred	derived_hard_reduction_hybrid_pred	pattern_pred	hard_reduction_sa0_pred	hard_reduction_sa1_pred	derived_hard_reduction_sa0_pred	derived_hard_reduction_sa1_pred	derived_hard_count_pre_total_pred	derived_hard_count_post_total_pred
iscas99__b20	initial	heuristic_recall_pool	1	N826	observe	N826::observe	ok	1.999999999990898e-05	1.999999999990898e-05	0	0.90759	0.90759	4377	4377			0.41164684295654297	0.41164684295654297	0.1881205141544342	0.001881205141544342	0.1881205141544342	0.8370411992073059	-0.00911110918968916	0.11405079439282417	-0.6548204906284809	0.01138549018651247	1.138549018651247	-0.07369054853916168	-0.04287532716989517	-0.03193899244070053	-0.00510790478438139	0.02294175513088703	73334.84375	72499.890625
iscas99__b20	initial	heuristic_recall_pool	2	N1248	control0	N1248::control0	ok	0.0006299999999997974	0.0006299999999997974	0	0.9081999999999999	0.9081999999999999	4348	4348			0.44345822930336	0.44345822930336	0.10410304367542267	0.0010410304367542266	0.10410304367542267	0.8295028209686279	-0.00866833608597517	0.06677225604653358	-0.6334321424365044	0.004587764851748943	0.45877648517489433	-0.12043642997741699	-0.05276816338300705	-0.04480409622192383	-0.02168884687125683	0.022993655875325203	73333.640625	72997.203125
iscas99__b20	initial	heuristic_recall_pool	3	N1248	control1	N1248::control1	ok	0.0016499999999998183	0.0016499999999998183	0	0.9092199999999999	0.9092199999999999	4300	4300			0.4385339319705963	0.4385339319705963	0.12215021997690201	0.00122150219976902	0.12215021997690201	0.8271359205245972	-0.008729266002774239	0.07635954022407532	-0.6356050651520491	0.006621918175369501	0.6621918175369501	-0.11668029427528381	-0.051406797021627426	-0.043033719062805176	-0.017331810668110847	0.023400714620947838	73333.640625	72848.03125
iscas99__b20	initial	heuristic_recall_pool	4	N41471	observe	N41471::observe	ok	2.999999999997449e-05	2.999999999997449e-05	0	0.9076000000000001	0.9076000000000001	4377	4377			0.4307757318019867	0.4307757318019867	0.14024463295936584	0.0014024463295936585	0.14024463295936584	0.8212577104568481	-0.008851995691657066	0.07630277425050735	-0.6448239833116531	0.007573473267257214	0.7573473267257214	-0.1107463464140892	-0.04866468161344528	-0.03946773707866669	-0.014484011568129063	0.02302749641239643	73331.609375	72776.234375
iscas99__b20	initial	heuristic_recall_pool	5	N20903	observe	N20903::observe	ok	0.0020899999999998142	0.0020899999999998142	0	0.9096599999999999	0.9096599999999999	4279	4279			0.2688324451446533	0.2688324451446533	-0.06286383420228958	-0.0006286383420228958	-0.06286383420228958	0.760535717010498	-0.06050439551472664	-5.352767668664455	-5.876021580770612	0.016950346529483795	1.6950346529483795	-0.11070534586906433	-0.09205525368452072	-0.056685447692871094	0.009481419809162617	0.022184299305081367	73327.6875	72084.7578125
iscas99__b20	initial	heuristic_recall_pool	6	N41472	observe	N41472::observe	ok	2.999999999997449e-05	2.999999999997449e-05	0	0.9076000000000001	0.9076000000000001	4377	4377			0.42741474509239197	0.42741474509239197	0.1610596776008606	0.001610596776008606	0.1610596776008606	0.8310338854789734	-0.008950364775955677	0.09705708548426628	-0.6470130868256092	0.007994350045919418	0.7994350045919418	-0.09665130078792572	-0.046466827392578125	-0.03660954535007477	-0.013264547102153301	0.022891610860824585	73331.0859375	72744.8515625
iscas99__b20	initial	heuristic_recall_pool	7	N41470	observe	N41470::observe	ok	2.999999999997449e-05	2.999999999997449e-05	0	0.9076000000000001	0.9076000000000001	4377	4377			0.42670363187789917	0.42670363187789917	0.1712925136089325	0.001712925136089325	0.1712925136089325	0.8280620574951172	-0.008986089378595352	0.10074563324451447	-0.6487702950835228	0.008366520516574383	0.8366520516574383	-0.09722132980823517	-0.04566862806677818	-0.03557153046131134	-0.012694251723587513	0.023122482001781464	73340.109375	72726.5078125
iscas99__b20	initial	heuristic_recall_pool	8	N23524	observe	N23524::observe	ok	2.999999999997449e-05	2.999999999997449e-05	0	0.9076000000000001	0.9076000000000001	4377	4377			0.43519508838653564	0.43519508838653564	0.12318573892116547	0.0012318573892116547	0.12318573892116547	0.8235026597976685	-0.00875078234821558	0.07161016389727592	-0.6384061351418495	0.0065578860230743885	0.6557886023074389	-0.11565954983234406	-0.05092607066035271	-0.04240855574607849	-0.017708096653223038	0.023558354005217552	73333.703125	72852.7890625
iscas99__b20	initial	heuristic_recall_pool	9	N20911	observe	N20911::observe	ok	0.0006799999999999029	0.0006799999999999029	0	0.90825	0.90825	4346	4346			0.27483877539634705	0.27483877539634705	-0.062018685042858124	-0.0006201868504285813	-0.062018685042858124	0.7598978281021118	-0.05972883477807045	-5.275004334747791	-5.798413692042232	0.015019168145954609	1.501916814595461	-0.09876125305891037	-0.09139995276927948	-0.05642210692167282	0.005280735436826944	0.02184337191283703	73327.6484375	72226.328125
iscas99__b20	initial	heuristic_recall_pool	10	N20904	observe	N20904::observe	ok	0.0017399999999998528	0.0017399999999998528	0	0.90931	0.90931	4296	4296			0.2722715139389038	0.2722715139389038	-0.07433953136205673	-0.0007433953136205673	-0.07433953136205673	0.7610327005386353	-0.06239777430891991	-5.553084261715412	-6.068104138597846	0.014697331003844738	1.4697331003844738	-0.09750404953956604	-0.09564003348350525	-0.059844695031642914	0.003857565810903907	0.022293318063020706	73327.515625	72249.796875
