line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
432,new_n9640_->__tpi_cp_85_new_n9640_ /0 undetected,input_edge,new_n9640_,__tpi_cp_85_new_n9640_,__tpi_cp_85_new_n9640_,0,undetected,__tpi_cp_85_new_n9640_,__tpi_cp_85_new_n9640_,__tpi_cp_85_new_n9640_,sa0,1
433,test_en->__tpi_cp_85_new_n9640_ /0 undetected,input_edge,test_en,__tpi_cp_85_new_n9640_,__tpi_cp_85_new_n9640_,0,undetected,__tpi_cp_85_new_n9640_,__tpi_cp_85_new_n9640_,__tpi_cp_85_new_n9640_,sa0,1
434,test_en->__tpi_cp_73_new_n9620_ /0 undetected,input_edge,test_en,__tpi_cp_73_new_n9620_,__tpi_cp_73_new_n9620_,0,undetected,__tpi_cp_73_new_n9620_,__tpi_cp_73_new_n9620_,__tpi_cp_73_new_n9620_,sa0,1
435,__tpi_cp_73_new_n9620_ /1 undetected,output,,__tpi_cp_73_new_n9620_,__tpi_cp_73_new_n9620_,1,undetected,__tpi_cp_73_new_n9620_,__tpi_cp_73_new_n9620_,__tpi_cp_73_new_n9620_,sa1,1
436,new_n9620_ /0 undetected,output,,new_n9620_,new_n9620_,0,undetected,new_n9620_,new_n9620_,new_n9620_,sa0,1
437,new_n9619_ /1 undetected,output,,new_n9619_,new_n9619_,1,undetected,new_n9619_,new_n9619_,new_n9619_,sa1,1
438,new_n9618_ /1 undetected,output,,new_n9618_,new_n9618_,1,undetected,new_n9618_,new_n9618_,new_n9618_,sa1,1
439,__buf_split_5686 /1 undetected,output,,__buf_split_5686,__buf_split_5686,1,undetected,__buf_split_5686,__buf_split_5686,__buf_split_5686,sa1,1
440,__buf_split_5685 /1 undetected,output,,__buf_split_5685,__buf_split_5685,1,undetected,__buf_split_5685,__buf_split_5685,__buf_split_5685,sa1,1
441,__tpi_not_test_en->__tpi_cp_53_new_n9606_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_53_new_n9606_,__tpi_cp_53_new_n9606_,1,undetected,__tpi_cp_53_new_n9606_,__tpi_cp_53_new_n9606_,__tpi_cp_53_new_n9606_,sa1,1
442,__tpi_cp_53_new_n9606_ /1 undetected,output,,__tpi_cp_53_new_n9606_,__tpi_cp_53_new_n9606_,1,undetected,__tpi_cp_53_new_n9606_,__tpi_cp_53_new_n9606_,__tpi_cp_53_new_n9606_,sa1,1
443,new_n9606_ /1 undetected,output,,new_n9606_,new_n9606_,1,undetected,new_n9606_,new_n9606_,new_n9606_,sa1,1
444,__buf_split_5670 /1 undetected,output,,__buf_split_5670,__buf_split_5670,1,undetected,__buf_split_5670,__buf_split_5670,__buf_split_5670,sa1,1
445,__buf_split_5669 /1 undetected,output,,__buf_split_5669,__buf_split_5669,1,undetected,__buf_split_5669,__buf_split_5669,__buf_split_5669,sa1,1
446,new_n9594_ /1 undetected,output,,new_n9594_,new_n9594_,1,undetected,new_n9594_,new_n9594_,new_n9594_,sa1,1
447,__tpi_not_test_en->__tpi_cp_54_new_n9593_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_54_new_n9593_,__tpi_cp_54_new_n9593_,1,undetected,__tpi_cp_54_new_n9593_,__tpi_cp_54_new_n9593_,__tpi_cp_54_new_n9593_,sa1,1
448,__tpi_cp_54_new_n9593_ /1 undetected,output,,__tpi_cp_54_new_n9593_,__tpi_cp_54_new_n9593_,1,undetected,__tpi_cp_54_new_n9593_,__tpi_cp_54_new_n9593_,__tpi_cp_54_new_n9593_,sa1,1
449,new_n9593_ /1 undetected,output,,new_n9593_,new_n9593_,1,undetected,new_n9593_,new_n9593_,new_n9593_,sa1,1
450,__buf_split_5654 /1 undetected,output,,__buf_split_5654,__buf_split_5654,1,undetected,__buf_split_5654,__buf_split_5654,__buf_split_5654,sa1,1
451,__buf_split_5653 /1 undetected,output,,__buf_split_5653,__buf_split_5653,1,undetected,__buf_split_5653,__buf_split_5653,__buf_split_5653,sa1,1
452,new_n9582_ /1 undetected,output,,new_n9582_,new_n9582_,1,undetected,new_n9582_,new_n9582_,new_n9582_,sa1,1
453,__buf_split_5640 /1 undetected,output,,__buf_split_5640,__buf_split_5640,1,undetected,__buf_split_5640,__buf_split_5640,__buf_split_5640,sa1,1
454,__buf_split_5639 /1 undetected,output,,__buf_split_5639,__buf_split_5639,1,undetected,__buf_split_5639,__buf_split_5639,__buf_split_5639,sa1,1
455,test_en->__tpi_cp_140_new_n9534_ /0 undetected,input_edge,test_en,__tpi_cp_140_new_n9534_,__tpi_cp_140_new_n9534_,0,undetected,__tpi_cp_140_new_n9534_,__tpi_cp_140_new_n9534_,__tpi_cp_140_new_n9534_,sa0,1
456,__tpi_cp_140_new_n9534_ /1 undetected,output,,__tpi_cp_140_new_n9534_,__tpi_cp_140_new_n9534_,1,undetected,__tpi_cp_140_new_n9534_,__tpi_cp_140_new_n9534_,__tpi_cp_140_new_n9534_,sa1,1
457,new_n9534_ /0 undetected,output,,new_n9534_,new_n9534_,0,undetected,new_n9534_,new_n9534_,new_n9534_,sa0,1
458,new_n9533_ /1 undetected,output,,new_n9533_,new_n9533_,1,undetected,new_n9533_,new_n9533_,new_n9533_,sa1,1
459,new_n9532_ /1 undetected,output,,new_n9532_,new_n9532_,1,undetected,new_n9532_,new_n9532_,new_n9532_,sa1,1
460,test_en->__tpi_cp_69_new_n9531_ /0 undetected,input_edge,test_en,__tpi_cp_69_new_n9531_,__tpi_cp_69_new_n9531_,0,undetected,__tpi_cp_69_new_n9531_,__tpi_cp_69_new_n9531_,__tpi_cp_69_new_n9531_,sa0,1
461,__tpi_cp_69_new_n9531_ /1 undetected,output,,__tpi_cp_69_new_n9531_,__tpi_cp_69_new_n9531_,1,undetected,__tpi_cp_69_new_n9531_,__tpi_cp_69_new_n9531_,__tpi_cp_69_new_n9531_,sa1,1
462,new_n9531_ /0 undetected,output,,new_n9531_,new_n9531_,0,undetected,new_n9531_,new_n9531_,new_n9531_,sa0,1
463,__tpi_not_test_en->__tpi_cp_122___buf_split_5603 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_122___buf_split_5603,__tpi_cp_122___buf_split_5603,1,undetected,__tpi_cp_122___buf_split_5603,__tpi_cp_122___buf_split_5603,__tpi_cp_122___buf_split_5603,sa1,1
464,__tpi_cp_122___buf_split_5603 /1 undetected,output,,__tpi_cp_122___buf_split_5603,__tpi_cp_122___buf_split_5603,1,undetected,__tpi_cp_122___buf_split_5603,__tpi_cp_122___buf_split_5603,__tpi_cp_122___buf_split_5603,sa1,1
465,__buf_split_5603 /1 undetected,output,,__buf_split_5603,__buf_split_5603,1,undetected,__buf_split_5603,__buf_split_5603,__buf_split_5603,sa1,1
466,__buf_split_5602 /1 undetected,output,,__buf_split_5602,__buf_split_5602,1,undetected,__buf_split_5602,__buf_split_5602,__buf_split_5602,sa1,1
467,new_n9508_ /1 undetected,output,,new_n9508_,new_n9508_,1,undetected,new_n9508_,new_n9508_,new_n9508_,sa1,1
468,__tpi_not_test_en->__tpi_cp_139___buf_split_5573 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_139___buf_split_5573,__tpi_cp_139___buf_split_5573,1,undetected,__tpi_cp_139___buf_split_5573,__tpi_cp_139___buf_split_5573,__tpi_cp_139___buf_split_5573,sa1,1
469,__tpi_cp_139___buf_split_5573 /1 undetected,output,,__tpi_cp_139___buf_split_5573,__tpi_cp_139___buf_split_5573,1,undetected,__tpi_cp_139___buf_split_5573,__tpi_cp_139___buf_split_5573,__tpi_cp_139___buf_split_5573,sa1,1
470,__buf_split_5573 /1 undetected,output,,__buf_split_5573,__buf_split_5573,1,undetected,__buf_split_5573,__buf_split_5573,__buf_split_5573,sa1,1
471,__buf_split_5572 /1 undetected,output,,__buf_split_5572,__buf_split_5572,1,undetected,__buf_split_5572,__buf_split_5572,__buf_split_5572,sa1,1
472,__tpi_not_test_en->__tpi_cp_1_new_n9485_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_1_new_n9485_,__tpi_cp_1_new_n9485_,1,undetected,__tpi_cp_1_new_n9485_,__tpi_cp_1_new_n9485_,__tpi_cp_1_new_n9485_,sa1,1
473,__tpi_cp_1_new_n9485_ /1 undetected,output,,__tpi_cp_1_new_n9485_,__tpi_cp_1_new_n9485_,1,undetected,__tpi_cp_1_new_n9485_,__tpi_cp_1_new_n9485_,__tpi_cp_1_new_n9485_,sa1,1
474,new_n9485_ /1 undetected,output,,new_n9485_,new_n9485_,1,undetected,new_n9485_,new_n9485_,new_n9485_,sa1,1
475,test_en->__tpi_cp_94_new_n9484_ /0 undetected,input_edge,test_en,__tpi_cp_94_new_n9484_,__tpi_cp_94_new_n9484_,0,undetected,__tpi_cp_94_new_n9484_,__tpi_cp_94_new_n9484_,__tpi_cp_94_new_n9484_,sa0,1
