node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
__aig_not_17527,1,0,1,0,0
__aig_not_17531,1,0,1,0,0
__aig_not_17535,1,0,1,0,0
__aig_not_17539,1,0,1,0,0
__buf_split_9368,1,0,1,0,0
__buf_split_9369,1,0,1,0,0
__buf_split_9370,1,0,1,0,0
__buf_split_9371,1,0,1,0,0
__buf_split_9372,1,0,1,0,0
__tpi_cp_0_new_n9024,1,0,0,0,1
__tpi_cp_100___buf_split_1164,1,0,0,0,1
__tpi_cp_101___buf_split_1177,1,0,0,0,1
__tpi_cp_102___buf_split_1190,1,0,0,0,1
__tpi_cp_103___buf_split_1159,1,0,0,0,1
__tpi_cp_104___buf_split_1166,1,0,0,0,1
__tpi_cp_105___aig_not_1625,1,0,0,0,1
__tpi_cp_106___buf_split_1192,1,0,0,0,1
__tpi_cp_107___buf_split_1179,1,0,0,0,1
__tpi_cp_108___aig_not_1679,1,0,0,0,1
__tpi_cp_109___buf_split_1229,1,0,0,0,1
__tpi_cp_10___aig_and_1677,1,0,0,1,0
__tpi_cp_110___aig_not_1685,1,0,0,0,1
__tpi_cp_111___aig_not_1751,1,0,0,0,1
__tpi_cp_112___aig_not_1706,1,0,0,0,1
__tpi_cp_11___aig_and_1749,1,0,0,1,0
__tpi_cp_12___aig_and_1695,1,0,0,1,0
__tpi_cp_13___aig_and_1641,1,0,0,1,0
__tpi_cp_14___aig_and_1623,1,0,0,1,0
__tpi_cp_15___aig_not_17541,1,0,0,0,1
__tpi_cp_16___aig_not_17537,1,0,0,0,1
__tpi_cp_17___aig_not_1750,1,0,0,0,1
__tpi_cp_18___aig_not_1613,1,0,0,0,1
__tpi_cp_19___aig_not_1631,1,0,0,0,1
__tpi_cp_1___aig_and_1605,1,0,0,1,0
__tpi_cp_20___aig_not_1649,1,0,0,0,1
__tpi_cp_24___aig_not_1732,1,0,0,0,1
__tpi_cp_25___aig_not_1696,1,0,0,0,1
__tpi_cp_26___aig_not_1624,1,0,0,0,1
__tpi_cp_27___aig_not_1642,1,0,0,0,1
__tpi_cp_28___aig_not_1678,1,0,0,0,1
__tpi_cp_29___aig_not_1714,1,0,0,0,1
__tpi_cp_2___aig_and_1713,1,0,0,1,0
__tpi_cp_31___aig_not_1595,1,0,0,0,1
__tpi_cp_32___aig_not_1705,1,0,0,0,1
__tpi_cp_35___aig_not_17529,1,0,0,0,1
__tpi_cp_36___aig_not_17587,1,0,0,0,1
__tpi_cp_37___aig_not_17515,1,0,0,0,1
__tpi_cp_39___aig_not_17511,1,0,0,0,1
__tpi_cp_3___aig_and_1731,1,0,0,1,0
__tpi_cp_40___aig_not_17583,1,0,0,0,1
__tpi_cp_41___aig_not_17579,1,0,0,0,1
__tpi_cp_42___aig_not_17575,1,0,0,0,1
__tpi_cp_43___aig_not_17545,1,0,0,0,1
__tpi_cp_44_new_n9020,1,0,0,0,1
__tpi_cp_45___aig_and_1637,1,0,0,0,1
__tpi_cp_46___aig_and_1619,1,0,0,0,1
__tpi_cp_49___aig_not_1690,1,0,0,0,1
__tpi_cp_50___aig_not_1672,1,0,0,0,1
__tpi_cp_51___aig_not_1726,1,0,0,0,1
__tpi_cp_52___aig_not_1609,1,0,0,0,1
__tpi_cp_54___aig_not_1744,1,0,0,0,1
__tpi_cp_56___aig_not_1663,1,0,0,0,1
__tpi_cp_57___aig_not_1645,1,0,0,0,1
__tpi_cp_58___aig_not_1699,1,0,0,0,1
__tpi_cp_59___aig_not_1591,1,0,0,0,1
__tpi_cp_60___aig_not_1717,1,0,0,0,1
__tpi_cp_61___aig_not_1681,1,0,0,0,1
__tpi_cp_62___aig_not_1735,1,0,0,0,1
__tpi_cp_63___aig_not_1606,1,0,0,0,1
__tpi_cp_67___aig_and_17508,1,0,0,0,1
__tpi_cp_68___aig_not_1661,1,0,0,0,1
__tpi_cp_69___aig_not_1753,1,0,0,0,1
__tpi_cp_70___aig_not_1703,1,0,0,0,1
__tpi_cp_71___aig_not_1708,1,0,0,0,1
__tpi_cp_72___buf_split_1242,1,0,0,0,1
__tpi_cp_73___buf_split_1255,1,0,0,0,1
__tpi_cp_74___buf_split_1216,1,0,0,0,1
__tpi_cp_75___buf_split_1158,1,0,0,0,1
__tpi_cp_76___buf_split_1203,1,0,0,0,1
__tpi_cp_77___aig_not_1676,1,0,0,0,1
__tpi_cp_78___aig_not_1622,1,0,0,0,1
__tpi_cp_79___aig_not_1694,1,0,0,0,1
__tpi_cp_80___aig_not_1640,1,0,0,0,1
__tpi_cp_83___aig_not_1748,1,0,0,0,1
__tpi_cp_84___aig_not_1712,1,0,0,0,1
__tpi_cp_85___buf_split_1196,1,0,0,0,1
__tpi_cp_86___aig_not_1715,1,0,0,0,1
__tpi_cp_87___aig_not_17523,1,0,0,0,1
__tpi_cp_88___aig_not_17573,1,0,0,0,1
__tpi_cp_89___aig_not_17577,1,0,0,0,1
__tpi_cp_90___aig_not_1643,1,0,0,0,1
__tpi_cp_91___aig_not_17581,1,0,0,0,1
__tpi_cp_92___aig_not_17585,1,0,0,0,1
__tpi_cp_93___aig_not_1733,1,0,0,0,1
__tpi_cp_95___buf_split_1248,1,0,0,0,1
__tpi_cp_97___aig_and_1653,1,0,0,1,0
__tpi_cp_98___buf_split_1191,1,0,0,0,1
__tpi_cp_99___buf_split_1151,1,0,0,0,1
__tpi_cp_9___aig_and_1659,1,0,0,1,0
