benchmark_id	status	baseline_test_coverage	final_test_coverage	delta_test_coverage	baseline_fault_coverage	final_fault_coverage	delta_fault_coverage	pattern_count	effective_pattern_count	rows	plan_csv	eval_dir	elapsed_sec	error
iscas99__b17	ok	0.85623	0.9145099999999999	0.05827999999999989	0.85623	0.9145099999999999	0.05827999999999989	300000	2650	2	autoresearch/improve-260716-1344/round13_b17_truncation/remove_16/plans/iscas99__b17.csv	autoresearch/improve-260716-1344/round13_b17_truncation/remove_16/evaluation/evals/iscas99__b17	129.484	
