epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_brier_loss,train_hard_soft_f1_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_typed_marginal_loss,train_typed_return_loss,train_typed_sa_reduction_loss,train_hard_weight,train_rollout_steps,train_oracle_loss,train_oracle_rank_loss,train_oracle_value_loss,train_oracle_candidate_loss,train_oracle_ndcg_loss,train_oracle_conservative_loss,train_oracle_context_loss,train_oracle_sa_value_loss,train_oracle_pairs,train_oracle_groups,train_oracle_weight,train_steps,train_oracle_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_brier_loss,val_hard_soft_f1_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_typed_marginal_loss,val_typed_return_loss,val_typed_sa_reduction_loss,val_hard_weight,val_rollout_steps,val_steps
1,1,0.7551633560245758,0.35421965624156754,0.123963810111347,0.009659202181194959,0.09526350466828597,0.0,0.272857970313022,1.0,0.046768733643387496,0.009803918836999066,1.1732154413965825,1.1732154413965825,0.0,2.021732041211707,1.002262589717774,3.542583042853757,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.2857690088450909,0.316557976603508,0.1298394411802292,0.008584462571889162,0.09450746774673462,0.0,0.31085901856422427,1.0,0.04341467134654522,0.009554562467383221,0.31148501407878937,0.31148501407878937,0.0,1.2381225533783435,0.3881522566545755,1.3050810346379875,0.0,1.0,1.0,5.0
2,2,0.7402006826366567,0.4021411487146428,0.12464280014759616,0.009562706881153741,0.09951270754007917,0.0,0.2778850797759859,1.0,0.04771921994458688,0.030432828871413988,1.3821361353523236,1.3821361353523236,0.0,4.067813514082349,1.0794558672955885,3.0841833113839754,0.0,1.0,2.0,0.29684507689977946,0.7190960488821331,0.7691139735673603,2.277760392741153,0.0,0.618920197612361,0.5255873375817349,0.03885863216495827,241.78947368421052,8.0,0.18333333333333343,19.0,19.0,0.18904812574619428,0.3292715013027191,0.13324769511818885,0.008357965154573321,0.09632214829325676,0.0,0.31466357707977294,1.0,0.04025828167796135,0.05114248235186096,0.1975501712768164,0.1975501712768164,0.0,1.8956946935039014,0.25566709974082186,0.8678128567989916,0.0,1.0,2.0,5.0
3,4,0.9149156000226197,0.48789622066052335,0.1240582499457033,0.00953181222767422,0.10354886331448429,0.0,0.28340883945163925,1.0,0.04841320677415321,0.03969812969474237,1.5982248845123792,1.5982248845123792,0.0,7.88617385688581,1.1657078327719133,4.486324493107723,0.0,1.0,4.0,0.558152082719301,0.6698129192778939,0.7631601706931466,2.2114895519457365,0.0,0.5894468285535511,0.45575609332636785,0.03530497143143102,228.94736842105263,8.0,0.36666666666666686,19.0,19.0,0.22698386137490162,0.37157719731330874,0.1361427154392004,0.00820737862959504,0.09830243661999702,0.0,0.3166507199406624,1.0,0.03776924186386168,0.06434476005888427,0.28862831558253677,0.28862831558253677,0.0,2.885445132753847,0.2074896685965541,1.439879913860932,0.0,1.0,4.0,5.0
4,8,1.4117101255841062,0.5457632875952282,0.12495683775724549,0.009316193515826998,0.10704902784996911,0.0,0.2892028139413972,1.0,0.04580687274421124,0.03462724681613855,1.5363426979367087,1.5363426979367087,0.0,13.620016909651703,1.321385698730003,8.83155823741335,0.0,1.0,8.0,0.8014940368501764,0.6140620959432501,0.6804663225224143,2.2285286376350806,0.0,0.5575458799537859,0.47611290216445923,0.038076237432266534,230.68421052631578,8.0,0.55,19.0,19.0,0.355287215905264,0.42434919960796835,0.13987217731773854,0.008619663235731424,0.10352435410022735,0.0,0.3191923700273037,1.0,0.03673766565043479,0.05734997669164841,0.45017822277750386,0.45017822277750386,0.0,4.135024424684161,0.2502528285216915,2.5518608338024933,0.0,1.0,8.0,5.0
5,16,2.265416675052716,0.6153045190302165,0.1280601801301696,0.009251703063981901,0.11924019040490844,0.0,0.30007354140673814,1.0,0.0438551952707042,0.03164492858214891,1.5744292222121339,1.5744292222121339,0.0,20.6941149749495,1.4942532112122258,16.67715353355896,0.0,1.0,16.0,0.8183599616351881,0.6461864584370663,0.6471607602740589,2.2388303530843636,0.0,0.5752793064242915,0.4704463074081822,0.0346017237752676,231.89473684210526,8.0,0.55,19.0,19.0,0.516053140789154,0.4833828808739781,0.14606481762602924,0.0096053282963112,0.10745301702991128,0.0,0.31482584923505785,1.0,0.04111909643979743,0.03848561199208689,0.6108291507675858,0.6108291507675858,0.0,3.886614316709165,0.3390065975253037,3.804504918656312,0.0,1.0,16.0,5.0
6,32,4.139147688187797,0.6976715373610588,0.13447370289481783,0.00924242831349961,0.14906418626196682,0.0,0.3148514613460161,1.0,0.044314757148784245,0.022188852317312182,2.0485010458149087,2.0485010458149087,0.0,34.90897594600009,2.0619423140026205,33.143706930983164,0.0,1.0,32.0,0.7341417795733401,0.5433016482152437,0.5020178642712141,2.16765348534835,0.0,0.591274419897481,0.4117854966929084,0.0367540666637452,226.0,8.0,0.55,19.0,19.0,2.4752031999174506,0.5606565268710255,0.1539947922807187,0.010244940515258349,0.11832285411655903,0.0,0.3082350941374898,1.0,0.047852866823086516,0.026320298559039657,1.3056877121167418,1.3056877121167418,0.0,18.91966403471306,1.052637116099561,20.541483170964057,0.0,1.0,32.0,5.0
7,32,4.097112319988235,0.6951884428333295,0.13498720504637612,0.009355824492798237,0.149104714307836,0.0,0.3128981857168439,1.0,0.04405293664527371,0.02208399532734636,1.8753771148801208,1.8753771148801208,0.0,34.91327230015013,2.0055575129380934,32.94889225592085,0.0,1.0,32.0,0.7413616101992758,0.5392243791567651,0.476967024960016,2.2746270518553886,0.0,0.5538491293003684,0.44908683707839564,0.0313669094252155,253.68421052631578,8.0,0.55,19.0,19.0,2.4805243848473766,0.5606565259397029,0.15399479293264448,0.010244940561824479,0.11832285146228969,0.0,0.30823509115725756,1.0,0.04785286717233248,0.0263202986244778,1.3056877039365644,1.3056877039365644,0.0,18.9196640205977,1.0580212865830618,20.57315819770447,0.0,1.0,32.0,5.0
8,32,4.086870795049962,0.7053588471424422,0.13467228015590654,0.009337078499619997,0.14678794482575827,0.0,0.313053118187542,1.0,0.042377889432062055,0.022116698788648904,1.8892880066773652,1.8892880066773652,0.0,34.914449570818356,1.9871201382268178,32.920226631897286,0.0,1.0,32.0,0.7013814072859915,0.48398695023436294,0.5822422104446512,2.2672982529590002,0.0,0.5163189768791199,0.3879045091177288,0.034253081355832125,241.68421052631578,8.0,0.55,19.0,19.0,2.4731230802484787,0.5606565281748772,0.15399479293264448,0.01024494070734363,0.11832285146228969,0.0,0.3082350930199027,1.0,0.04785286671831272,0.026320298867688052,1.3056877171517953,1.3056877171517953,0.0,18.919664036057657,1.0306122079724447,20.608781541348435,0.0,1.0,32.0,5.0
9,32,4.15695037989338,0.6795481745594818,0.1348926664673184,0.009044928864520779,0.14722723132734628,0.0,0.3105544224381447,1.0,0.04503605832456072,0.021743968176592732,2.0184383342558245,2.0184383342558245,0.0,34.91105013372061,2.1260608465630244,33.06525940048418,0.0,1.0,32.0,0.6951130314877159,0.4977741570849168,0.4089989913137336,2.211700075551083,0.0,0.531702215734281,0.40706828785570043,0.03139155024760648,243.89473684210526,8.0,0.55,19.0,19.0,2.4689401620649734,0.5606565240770578,0.15399479237385094,0.01024494060256984,0.1183228553738445,0.0,0.30823509525507686,1.0,0.04785286733531393,0.026320298705138613,1.30568773731477,1.30568773731477,0.0,18.919664030935383,1.0281809457488635,20.57667726567888,0.0,1.0,32.0,5.0
10,32,4.172405345245352,0.6762440272508875,0.1351467404808653,0.009062719227298848,0.14342431686696058,0.0,0.3101538539079851,1.0,0.04472861297759473,0.02170385981235839,2.078646928403883,2.078646928403883,0.0,34.9114163368566,2.127067928065709,33.21578104166119,0.0,1.0,32.0,0.7062395654226604,0.48090855698836477,0.6140715746503127,2.173467893349497,0.0,0.5358689333263197,0.44057484833817734,0.033860167880591596,239.26315789473685,8.0,0.55,19.0,19.0,2.4759363606222906,0.5606565269641578,0.15399479237385094,0.010244940532720648,0.11832285388372839,0.0,0.30823509600013493,1.0,0.047852867102483286,0.02632029863026446,1.3056877371656128,1.3056877371656128,0.0,18.91966401442187,1.0391013952134984,20.602957507106474,0.0,1.0,32.0,5.0
