node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
__buf_split_1094,1,0,1,0,0
__buf_split_1846,1,0,1,0,0
__buf_split_2124,1,0,1,0,0
__buf_split_2216,1,0,1,0,0
__buf_split_2356,1,0,1,0,0
__buf_split_2498,1,0,1,0,0
__buf_split_446,1,0,1,0,0
__buf_split_448,1,0,1,0,0
__buf_split_449,1,0,1,0,0
__buf_split_450,1,0,1,0,0
__buf_split_451,1,0,1,0,0
__buf_split_452,1,0,1,0,0
__buf_split_454,1,0,1,0,0
__buf_split_455,1,0,1,0,0
__buf_split_473,1,0,1,0,0
new_n480_,1,0,0,0,1
new_n483_,1,0,1,0,0
