step,node,type,q_pred,score_pred,reward_pred,fc_pred,pattern_pred,return_pred,guarded_reward,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,bounded_residual_hybrid_pred,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy
171,N38548,observe,-0.7189773917198181,-0.7189773917198181,0.5734164714813232,0.005734164714813233,-0.6141097545623779,-0.39297208189964294,-0.39297208189964294,0.0554061233997345,0.01688084751367569,-0.0006908811628818512,99915.640625,31085.8125,68829.828125,99903.65625,31156.13671875,68747.515625,0.00011994493252132088,-0.0022622609976679087,0.0011958841932937503,0.011994493252132088,5.72105672955513,5.58572343736887,0.5734164714813232,80.00019517540932,80.00019517540932,greedy,0.5734164714813232,0.0,heuristic_recall_pool
172,N17823,observe,-0.7128679156303406,-0.7128679156303406,0.5638678669929504,0.0056386786699295045,-0.6248583197593689,-0.3894088566303253,-0.3894088566303253,0.05465236306190491,0.016953587532043457,-0.0011496394872665405,99903.8359375,31156.5703125,68747.265625,99995.203125,31193.05859375,68802.1484375,-0.000914551317691803,-0.0011711263796314597,-0.0007983272080309689,-0.0914551317691803,5.639695316553116,5.508851058781147,0.5638678669929504,80.56406304240227,80.56406304240227,greedy,0.5638678669929504,0.0,heuristic_recall_pool
173,N38626,observe,-0.7210312485694885,-0.7210312485694885,0.5645111203193665,0.0056451112031936646,-0.6170790195465088,-0.3920617997646332,-0.3920617997646332,0.05522964894771576,0.016987256705760956,-0.0009455084800720215,99994.7421875,31192.4453125,68802.296875,99909.421875,31108.95703125,68800.46875,0.0008532479987479746,0.0026765544898808002,2.6570696718408726e-05,0.08532479987479746,5.695414215326309,5.566077224910259,0.5645111203193665,81.12857416272163,81.12857416272163,greedy,0.5645111203193665,0.0,heuristic_recall_pool
174,N38533,observe,-0.713100790977478,-0.713100790977478,0.5715118646621704,0.005715118646621704,-0.6159667372703552,-0.39021036028862,-0.39021036028862,0.0555211678147316,0.01766218990087509,-0.0006084516644477844,99909.4765625,31109.1015625,68800.375,99899.15625,31166.263671875,68732.890625,0.00010329663200536743,-0.0018374721985310316,0.0009808721952140331,0.010329663200536743,5.73341828584671,5.597442157566547,0.5715118646621704,81.7000860273838,81.7000860273838,greedy,0.5715118646621704,0.0,heuristic_recall_pool
175,N17328,observe,-0.7085254788398743,-0.7085254788398743,0.5615276098251343,0.005615276098251343,-0.6237697005271912,-0.38754454255104065,-0.38754454255104065,0.05458062142133713,0.017219051718711853,-0.001209903508424759,99899.984375,31166.890625,68733.09375,99992.875,31198.77734375,68794.09375,-0.0009298362419940531,-0.0010230959160253406,-0.0008874909835867584,-0.09298362419940531,5.632045209407806,5.501557908952236,0.5615276098251343,82.26161363720894,82.26161363720894,greedy,0.5615276098251343,0.0,heuristic_recall_pool
176,N38536,observe,-0.7172408103942871,-0.7172408103942871,0.562579333782196,0.00562579333782196,-0.6168054342269897,-0.390241414308548,-0.390241414308548,0.05524768680334091,0.017375759780406952,-0.0009704865515232086,99991.8125,31197.97265625,68793.84375,99905.0234375,31111.681640625,68793.34375,0.00086796167306602,0.0027659174520522356,7.268092304002494e-06,0.086796167306602,5.697106599807739,5.567853160202503,0.562579333782196,82.82419297099113,82.82419297099113,greedy,0.562579333782196,0.0,heuristic_recall_pool
177,N10406,observe,-0.7106531262397766,-0.7106531262397766,0.56171053647995,0.0056171053647994995,-0.6260216236114502,-0.3879779875278473,-0.3879779875278473,0.054730124771595,0.017667211592197418,-0.0013536810874938965,99905.265625,31111.9921875,68793.2734375,99974.8359375,31132.53125,68842.3046875,-0.0006963628111407161,-0.0006601654458791018,-0.0007127331919036806,-0.06963628111407161,5.646745026111603,5.516445614397526,0.56171053647995,83.38590350747108,83.38590350747108,greedy,0.56171053647995,0.0,heuristic_recall_pool
178,N38566,observe,-0.7186137437820435,-0.7186137437820435,0.563079297542572,0.00563079297542572,-0.6181273460388184,-0.3906041085720062,-0.3906041085720062,0.0554141104221344,0.017882809042930603,-0.0010250099003314972,99974.5625,31132.22265625,68842.34375,99917.0625,31089.58984375,68827.4765625,0.0005751462886109948,0.001369411125779152,0.0002159599243896082,0.05751462886109948,5.713886231184006,5.584529839456081,0.563079297542572,83.94898280501366,83.94898280501366,greedy,0.563079297542572,0.0,heuristic_recall_pool
179,N38593,observe,-0.7119660973548889,-0.7119660973548889,0.5726310610771179,0.005726310610771179,-0.6162311434745789,-0.38911840319633484,-0.38911840319633484,0.0557112842798233,0.01843062788248062,-0.0006836801767349243,99917.4296875,31089.7265625,68827.703125,99899.828125,31149.111328125,68750.71875,0.0001761610765242949,-0.0019101089565083385,0.0011185085168108344,0.01761610765242949,5.754641085863113,5.617006592452526,0.5726310610771179,84.52161386609077,84.52161386609077,greedy,0.5726310610771179,0.0,heuristic_recall_pool
180,N17829,observe,-0.7072364687919617,-0.7072364687919617,0.5606765151023865,0.005606765151023865,-0.6235467195510864,-0.38674023747444153,-0.38674023747444153,0.05465596169233322,0.017767958343029022,-0.0012917034327983856,99900.515625,31149.74609375,68750.765625,99982.9296875,31180.2734375,68802.65625,-0.0008249613456428051,-0.0009800189873203635,-0.0007547643035650253,-0.08249613456428051,5.639532446861267,5.509080238640308,0.5606765151023865,85.08229038119316,85.08229038119316,greedy,0.5606765151023865,0.0,heuristic_recall_pool
181,N18929,observe,-0.704502284526825,-0.704502284526825,0.5563514828681946,0.005563514828681945,-0.6261788606643677,-0.3853015601634979,-0.3853015601634979,0.053893618285655975,0.017322763800621033,-0.0012179426848888397,99982.9375,31180.234375,68802.703125,100025.421875,31183.302734375,68842.1171875,-0.0004249162448104471,-9.840719576459378e-05,-0.0005728562828153372,-0.04249162448104471,5.560411751270294,5.432124309241772,0.5563514828681946,85.63864186406136,85.63864186406136,greedy,0.5563514828681946,0.0,heuristic_recall_pool
182,N9316,observe,-0.7031553387641907,-0.7031553387641907,0.553763210773468,0.00553763210773468,-0.6284058094024658,-0.3846055567264557,-0.3846055567264557,0.05338096618652344,0.016994550824165344,-0.0011259876191616058,100025.390625,31183.279296875,68842.109375,100046.734375,31176.474609375,68870.2578125,-0.00021338331862352788,0.00021821590780746192,-0.00040888399234972894,-0.02133833186235279,5.507254272699356,5.380386032164097,0.553763210773468,86.19240507483482,86.19240507483482,greedy,0.553763210773468,0.0,heuristic_recall_pool
183,N13199,observe,-0.7028911113739014,-0.7028911113739014,0.5518723726272583,0.005518723726272583,-0.630247175693512,-0.38444527983665466,-0.38444527983665466,0.05304214358329773,0.016764536499977112,-0.0010660290718078613,100046.7265625,31176.4375,68870.2890625,100056.3125,31159.017578125,68897.296875,-9.58146047196351e-05,0.0005587527994066477,-0.00039215476135723293,-0.00958146047196351,5.471641451120377,5.346071131527424,0.5518723726272583,86.74427744746208,86.74427744746208,greedy,0.5518723726272583,0.0,heuristic_recall_pool
184,N13697,observe,-0.7035710215568542,-0.7035710215568542,0.5498543381690979,0.005498543381690979,-0.6313886642456055,-0.3847227394580841,-0.3847227394580841,0.052855633199214935,0.016647115349769592,-0.001030605286359787,100056.3125,31158.982421875,68897.328125,100059.953125,31134.333984375,68925.6171875,-3.6385761632118374e-05,0.0007910539861768484,-0.00041059739305637777,-0.0036385761632118374,5.450694918632507,5.326846219599247,0.5498543381690979,87.29413178563118,87.29413178563118,greedy,0.5498543381690979,0.0,heuristic_recall_pool
185,N38464,observe,-0.688770592212677,-0.688770592212677,0.5604097247123718,0.005604097247123718,-0.6377382874488831,-0.39047959446907043,-0.39047959446907043,0.05347554385662079,0.015923485159873962,-0.0017252713441848755,100058.6875,31133.470703125,68925.21875,99992.125,31186.63671875,68805.484375,0.0006652345764450729,-0.0017076802905648947,0.0017371635185554624,0.06652345764450729,5.51748451590538,5.390036918222904,0.5604097247123718,87.85454151034355,87.85454151034355,greedy,0.5604097247123718,0.0,heuristic_recall_pool
186,N10298,observe,-0.7016865611076355,-0.7016865611076355,0.5509491562843323,0.005509491562843322,-0.6330699920654297,-0.38520902395248413,-0.38520902395248413,0.05340168625116348,0.017258651554584503,-0.0008712224662303925,99992.90625,31187.32421875,68805.578125,99982.4765625,31105.328125,68877.1484375,0.00010430427209939808,0.0026291480753570795,-0.0010401818435639143,0.010430427209939808,5.505908757448196,5.38160365819931,0.5509491562843323,88.40549066662788,88.40549066662788,greedy,0.5509491562843323,0.0,heuristic_recall_pool
187,N16827,observe,-0.7031496167182922,-0.7031496167182922,0.546662449836731,0.00546662449836731,-0.6325335502624512,-0.3858947455883026,-0.3858947455883026,0.052925631403923035,0.016715385019779205,-0.0009889937937259674,99982.828125,31105.37109375,68877.453125,100003.1875,31069.359375,68933.828125,-0.0002036287187365815,0.0011577331461012363,-0.0008184826583601534,-0.02036287187365815,5.453330844640732,5.3327550664544106,0.546662449836731,88.95215311646461,88.95215311646461,greedy,0.546662449836731,0.0,heuristic_recall_pool
188,N14195,observe,-0.7048729658126831,-0.7048729658126831,0.5437417030334473,0.005437417030334473,-0.6334097981452942,-0.38667675852775574,-0.38667675852775574,0.052744969725608826,0.016619183123111725,-0.000958666205406189,100003.15625,31069.32421875,68933.828125,100015.1875,31038.84375,68976.34375,-0.0001203087012981996,0.0009810470510274172,-0.0006167599349282682,-0.01203087012981996,5.431561917066574,5.3137632086873055,0.5437417030334473,89.49589481949806,89.49589481949806,greedy,0.5437417030334473,0.0,heuristic_recall_pool
189,N38491,observe,-0.702703058719635,-0.702703058719635,0.5708147287368774,0.005708147287368775,-0.6230321526527405,-0.3873589336872101,-0.3873589336872101,0.053561270236968994,0.01723695546388626,-0.0002256929874420166,100014.2109375,31038.076171875,68976.1328125,99939.421875,31105.15234375,68834.265625,0.0007477843319065869,-0.002161093056201935,0.0020567576866596937,0.07477843319065869,5.539582818746567,5.401990972459316,0.5708147287368774,90.06670954823494,90.06670954823494,greedy,0.5708147287368774,0.0,heuristic_recall_pool
190,N12708,observe,-0.7017964720726013,-0.7017964720726013,0.5697963833808899,0.005697963833808899,-0.6251445412635803,-0.38420137763023376,-0.38420137763023376,0.053432196378707886,0.017927400767803192,0.00016441568732261658,99939.5625,31105.51953125,68834.046875,99905.8203125,31223.234375,68682.5859375,0.0003376259410288185,-0.003784371539950371,0.002200378105044365,0.03376259410288185,5.528814643621445,5.389618389308453,0.5697963833808899,90.63650593161583,90.63650593161583,greedy,0.5697963833808899,0.0,heuristic_recall_pool
191,N38488,observe,-0.7023605108261108,-0.7023605108261108,0.575836718082428,0.0057583671808242795,-0.607082188129425,-0.3862278163433075,-0.3862278163433075,0.05321849137544632,0.01631470024585724,-0.00020117685198783875,99905.5625,31222.798828125,68682.765625,99857.484375,31219.921875,68637.5625,0.00048123570741154253,9.214270539814606e-05,0.0006581436609849334,0.048123570741154253,5.511458039283752,5.369251362979412,0.575836718082428,91.21234264969826,91.21234264969826,greedy,0.575836718082428,0.0,heuristic_recall_pool
192,N18340,observe,-0.6999043226242065,-0.6999043226242065,0.5454780459403992,0.005454780459403992,-0.6301108002662659,-0.385143905878067,-0.385143905878067,0.053241387009620667,0.01714814454317093,-0.0006051287055015564,99858.0703125,31220.53125,68637.5390625,99917.484375,31130.29296875,68787.1875,-0.0005949850892648101,0.002890350529924035,-0.0021802710834890604,-0.05949850892648101,5.484472841024399,5.36422223597765,0.5454780459403992,91.75782069563866,91.75782069563866,greedy,0.5454780459403992,0.0,heuristic_recall_pool
193,N38497,observe,-0.6861044764518738,-0.6861044764518738,0.553747296333313,0.00553747296333313,-0.6330447196960449,-0.390817254781723,-0.390817254781723,0.05318506807088852,0.01543184369802475,-0.0016921423375606537,99916.609375,31129.578125,68787.03125,99846.1875,31156.59765625,68689.59375,0.0007048064726404846,-0.0008679697057232261,0.0014165097381919622,0.07048064726404846,5.481436848640442,5.359239317476749,0.553747296333313,92.31156799197197,92.31156799197197,greedy,0.553747296333313,0.0,heuristic_recall_pool
194,N11275,observe,-0.6983383893966675,-0.6983383893966675,0.5391055941581726,0.005391055941581726,-0.6325057744979858,-0.38521990180015564,-0.38521990180015564,0.053191445767879486,0.017076991498470306,-0.000697605311870575,99847.0859375,31157.212890625,68689.875,99935.234375,31109.05078125,68826.1875,-0.000882834370713681,0.0015457771951332688,-0.0019844628404825926,-0.0882834370713681,5.473030269145966,5.357615999877453,0.5391055941581726,92.85067358613014,92.85067358613014,greedy,0.5391055941581726,0.0,heuristic_recall_pool
195,N14728,observe,-0.6990366578102112,-0.6990366578102112,0.5692360401153564,0.005692360401153565,-0.6174687743186951,-0.386014461517334,-0.386014461517334,0.0533275231719017,0.01669067144393921,-0.0002642422914505005,99934.765625,31108.87890625,68825.890625,99850.703125,31136.74609375,68713.953125,0.0008411737508140504,-0.0008957952959463,0.0016263865400105715,0.08411737508140504,5.515973895788193,5.378557711839676,0.5692360401153564,93.4199096262455,93.4199096262455,greedy,0.5692360401153564,0.0,heuristic_recall_pool
196,N38485,observe,-0.7048438191413879,-0.7048438191413879,0.5367736220359802,0.005367736220359802,-0.6228681802749634,-0.39000532031059265,-0.39000532031059265,0.053279101848602295,0.01666407287120819,-0.0011493600904941559,99850.1875,31136.16796875,68714.0234375,99756.375,30905.591796875,68850.78125,0.0009395325323566794,0.007405412849038839,-0.001990246120840311,0.09395325323566794,5.474678486585617,5.364602260291576,0.5367736220359802,93.95668324828148,93.95668324828148,greedy,0.5367736220359802,0.0,heuristic_recall_pool
197,N38506,observe,-0.7009133100509644,-0.7009133100509644,0.5668671727180481,0.005668671727180481,-0.617538571357727,-0.38886603713035583,-0.38886603713035583,0.05383385717868805,0.017307162284851074,-0.0004255734384059906,99756.5625,30905.6640625,68850.8984375,99758.1328125,31024.6875,68733.4453125,-1.5741445167805068e-05,-0.003851185319945216,0.0017059054225683212,-0.0015741445167805068,5.561386853456497,5.427886001765728,0.5668671727180481,94.52355042099953,94.52355042099953,greedy,0.5668671727180481,0.0,heuristic_recall_pool
198,N38575,observe,-0.6973898410797119,-0.6973898410797119,0.5700560212135315,0.005700560212135315,-0.6143403649330139,-0.3869188725948334,-0.3869188725948334,0.053780145943164825,0.017054393887519836,-0.0003571435809135437,99758.1171875,31024.5703125,68733.546875,99742.0,31101.05078125,68640.953125,0.00016156266792677343,-0.002465158002451062,0.0013471405254676938,0.016156266792677343,5.561151742935181,5.423798881471157,0.5700560212135315,95.09360644221306,95.09360644221306,greedy,0.5700560212135315,0.0,heuristic_recall_pool
199,N38641,observe,-0.7067713141441345,-0.7067713141441345,0.5598078370094299,0.005598078370094299,-0.6134231090545654,-0.38968712091445923,-0.38968712091445923,0.05433528125286102,0.017159074544906616,-0.0007761232554912567,99741.9375,31101.12109375,68640.8125,99649.2578125,30970.400390625,68678.859375,0.0009291947935707867,0.004203086718916893,-0.0005542893777601421,0.09291947935707867,5.603648841381073,5.476058304309845,0.5598078370094299,95.65341427922249,95.65341427922249,greedy,0.5598078370094299,0.0,heuristic_recall_pool
200,N8692,observe,-0.703335702419281,-0.703335702419281,0.5728071928024292,0.005728071928024292,-0.6060470342636108,-0.38854917883872986,-0.38854917883872986,0.05409617722034454,0.016616828739643097,-0.0008107610046863556,99649.6484375,30970.9453125,68678.703125,99719.96875,31095.0078125,68624.9609375,-0.0007056754548102617,-0.004005770664662123,0.0007825160282664001,-0.07056754548102617,5.593875735998154,5.455682225525379,0.5728071928024292,96.22622147202492,96.22622147202492,greedy,0.5728071928024292,0.0,heuristic_recall_pool
201,N12881,observe,-0.6997939944267273,-0.6997939944267273,0.5453265905380249,0.005453265905380249,-0.621706485748291,-0.3864502012729645,-0.3864502012729645,0.05336041748523712,0.016337484121322632,-0.0013160891830921173,99720.390625,31095.322265625,68625.0703125,99913.21875,31141.38671875,68771.8359375,-0.0019336880650371313,-0.0014813949819654226,-0.0021386591251939535,-0.19336880650371313,5.494918137788773,5.375760845839977,0.5453265905380249,96.77154806256294,96.77154806256294,greedy,0.5453265905380249,0.0,heuristic_recall_pool
202,N4180,observe,-0.6992506384849548,-0.6992506384849548,0.5384951233863831,0.005384951233863831,-0.6229312419891357,-0.386127233505249,-0.386127233505249,0.052642375230789185,0.015719689428806305,-0.0013633891940116882,99913.96875,31142.248046875,68771.71875,100012.4453125,31156.4921875,68855.953125,-0.0009856135584414005,-0.0004573896003421396,-0.0012248402927070856,-0.09856135584414005,5.4166054129600525,5.302329495549202,0.5384951233863831,97.31004318594933,97.31004318594933,greedy,0.5384951233863831,0.0,heuristic_recall_pool
203,N38638,observe,-0.6980379223823547,-0.6980379223823547,0.56345134973526,0.0056345134973526,-0.6141497492790222,-0.385925829410553,-0.385925829410553,0.05316309630870819,0.01621202379465103,-0.0006273351609706879,100010.8828125,31154.8203125,68856.0625,99918.7421875,31184.529296875,68734.2109375,0.0009213059674948454,-0.0009535918943583965,0.0017696563154459,0.09213059674948454,5.493835151195526,5.360691010951996,0.56345134973526,97.87349453568459,97.87349453568459,greedy,0.56345134973526,0.0,heuristic_recall_pool
204,N14679,observe,-0.6962642073631287,-0.6962642073631287,0.5447000861167908,0.005447000861167907,-0.6234744787216187,-0.3840622007846832,-0.3840622007846832,0.05259980261325836,0.01582101732492447,-0.001269504427909851,99919.21875,31185.00390625,68734.2109375,99998.1015625,31189.2578125,68808.84375,-0.0007894658483564854,-0.00013640870747622102,-0.0010858175810426474,-0.07894658483564854,5.420618146657944,5.300139732658863,0.5447000861167908,98.41819462180138,98.41819462180138,greedy,0.5447000861167908,0.0,heuristic_recall_pool
205,N18180,observe,-0.6962014436721802,-0.6962014436721802,0.5395317077636719,0.005395317077636718,-0.6268047094345093,-0.38329800963401794,-0.38329800963401794,0.05225077271461487,0.015715263783931732,-0.0012085996568202972,99998.8125,31189.67578125,68809.140625,100055.78125,31191.87890625,68863.90625,-0.0005696942680515349,-7.063635712256655e-05,-0.000795906234998256,-0.05696942680515349,5.381310969591141,5.2641356959939,0.5395317077636719,98.95772632956505,98.95772632956505,greedy,0.5395317077636719,0.0,heuristic_recall_pool
206,N18174,observe,-0.6959762573242188,-0.6959762573242188,0.5388823747634888,0.005388823747634888,-0.6296826601028442,-0.38256439566612244,-0.38256439566612244,0.052110008895397186,0.015864171087741852,-0.0010396800935268402,100055.515625,31191.74609375,68863.7734375,100078.890625,31189.64453125,68889.25,-0.00023362030333373696,6.737559306202456e-05,-0.0003699559601955116,-0.023362030333373696,5.367318868637085,5.25008038431406,0.5388823747634888,99.49660870432854,99.49660870432854,greedy,0.5388823747634888,0.0,heuristic_recall_pool
207,N15011,observe,-0.6974803805351257,-0.6974803805351257,0.538215160369873,0.005382151603698731,-0.6303405165672302,-0.38265612721443176,-0.38265612721443176,0.05195828527212143,0.015728406608104706,-0.0010248981416225433,100079.1328125,31189.8828125,68889.25,100094.34375,31179.046875,68915.296875,-0.00015198910841718316,0.00034741833223961294,-0.00037809781497344375,-0.015198910841718316,5.351387560367584,5.234718285501003,0.538215160369873,100.03482386469841,100.03482386469841,greedy,0.538215160369873,0.0,heuristic_recall_pool
208,N38518,observe,-0.7075187563896179,-0.7075187563896179,0.5243143439292908,0.005243143439292908,-0.6194840669631958,-0.3906911611557007,-0.3906911611557007,0.052180320024490356,0.015170648694038391,-0.0014665015041828156,100092.78125,31177.611328125,68915.171875,99947.765625,30929.099609375,69018.6640625,0.001448812079615891,0.00797083880752325,-0.0015017329715192318,0.1448812079615891,5.351655185222626,5.251437798142433,0.5243143439292908,100.5591382086277,100.5591382086277,greedy,0.5243143439292908,0.0,heuristic_recall_pool
209,N38524,observe,-0.7002087235450745,-0.7002087235450745,0.56353360414505,0.0056353360414505005,-0.6136299967765808,-0.3898151218891144,-0.3898151218891144,0.05309800058603287,0.015984974801540375,-0.0010619275271892548,99948.046875,30929.25,69018.796875,99906.78125,31049.501953125,68857.28125,0.00041287075146101415,-0.0038879686035215855,0.0023401686921715736,0.041287075146101415,5.483518540859222,5.353229679167271,0.56353360414505,101.12267181277275,101.12267181277275,greedy,0.56353360414505,0.0,heuristic_recall_pool
210,N38584,observe,-0.691966712474823,-0.691966712474823,0.5638148784637451,0.005638148784637451,-0.6166375875473022,-0.38612648844718933,-0.38612648844718933,0.05359940975904465,0.016732744872570038,-0.0008274093270301819,99906.7890625,31049.369140625,68857.421875,99883.6328125,31132.6640625,68750.96875,0.0002317785401828587,-0.0026826607063412666,0.0015459934948012233,0.02317785401828587,5.5376293659210205,5.404363073408604,0.5638148784637451,101.6864866912365,101.6864866912365,greedy,0.5638148784637451,0.0,heuristic_recall_pool
211,N38452,observe,-0.7019874453544617,-0.7019874453544617,0.533589243888855,0.00533589243888855,-0.6125645041465759,-0.3920833468437195,-0.3920833468437195,0.05299236625432968,0.015572316944599152,-0.0018613748252391815,99883.2890625,31132.6015625,68750.6875,99742.4921875,30858.119140625,68884.375,0.0014096138766035438,0.008816558867692947,-0.0019445259822532535,0.14096138766035438,5.440742522478104,5.334613099694252,0.533589243888855,102.22007593512535,102.22007593512535,greedy,0.533589243888855,0.0,heuristic_recall_pool
212,N38455,observe,-0.6933464407920837,-0.6933464407920837,0.5670985579490662,0.005670985579490662,-0.6070159077644348,-0.3901854455471039,-0.3901854455471039,0.053446218371391296,0.01592554897069931,-0.00141226127743721,99742.6640625,30858.181640625,68884.484375,99775.1015625,31021.427734375,68753.671875,-0.00032521187677048147,-0.005290204659104347,0.0018990125972777605,-0.03252118767704815,5.521534949541092,5.38885011523962,0.5670985579490662,102.78717449307442,102.78717449307442,greedy,0.5670985579490662,0.0,heuristic_recall_pool
213,N38458,observe,-0.6892127394676208,-0.6892127394676208,0.5734285712242126,0.005734285712242127,-0.5979912877082825,-0.3880503475666046,-0.3880503475666046,0.05310577154159546,0.014823712408542633,-0.0016913041472434998,99775.171875,31021.48046875,68753.6875,99804.9921875,31153.1875,68651.8046875,-0.0002988750929944217,-0.004245671909302473,0.0014818523777648807,-0.029887509299442172,5.495955377817154,5.356921710073948,0.5734285712242126,103.36060306429863,103.36060306429863,greedy,0.5734285712242126,0.0,heuristic_recall_pool
214,N38443,observe,-0.6964060068130493,-0.6964060068130493,0.5330209732055664,0.005330209732055664,-0.6087480783462524,-0.3911597430706024,-0.3911597430706024,0.05310949683189392,0.01546216756105423,-0.0021032914519309998,99804.6875,31153.02734375,68651.65625,99691.0,30878.15234375,68812.84375,0.001139099826104939,0.008823379874229431,-0.002347904024645686,0.1139099826104939,5.452810913324356,5.346414990723133,0.5330209732055664,103.8936240375042,103.8936240375042,greedy,0.5330209732055664,0.0,heuristic_recall_pool
215,N38446,observe,-0.6867730617523193,-0.6867730617523193,0.5674037933349609,0.005674037933349609,-0.6038258075714111,-0.3892209827899933,-0.3892209827899933,0.05346367508172989,0.015606462955474854,-0.0016804561018943787,99691.1640625,30878.220703125,68812.9453125,99745.0859375,31047.4375,68697.6484375,-0.00054088921751827,-0.005480134394019842,0.0016755113610997796,-0.054088921751827,5.5245503187179565,5.390913210809231,0.5674037933349609,104.46102783083916,104.46102783083916,greedy,0.5674037933349609,0.0,heuristic_recall_pool
216,N38512,observe,-0.6759698987007141,-0.6759698987007141,0.5629276037216187,0.005629276037216187,-0.6089516878128052,-0.3846273720264435,-0.3846273720264435,0.05366747826337814,0.01595482975244522,-0.001480158418416977,99745.0625,31047.41015625,68697.65625,99775.0,31147.220703125,68627.78125,-0.000300140178296715,-0.0032147786114364862,0.0010171380126848817,-0.030014017829671502,5.5450480580329895,5.411322884261608,0.5629276037216187,105.02395543456078,105.02395543456078,greedy,0.5629276037216187,0.0,heuristic_recall_pool
217,N38476,observe,-0.688327431678772,-0.688327431678772,0.5309877991676331,0.005309877991676331,-0.6066601276397705,-0.3907226026058197,-0.3907226026058197,0.05305793881416321,0.014766991138458252,-0.0026642344892024994,99774.71875,31147.10546875,68627.609375,99672.734375,30887.671875,68785.0625,0.00102214643266052,0.008329300209879875,-0.0022943117655813694,0.10221464326605201,5.446059077978134,5.340860180556774,0.5309877991676331,105.55494323372841,105.55494323372841,greedy,0.5309877991676331,0.0,heuristic_recall_pool
218,N38479,observe,-0.6771838665008545,-0.6771838665008545,0.5663495659828186,0.005663495659828186,-0.6012347340583801,-0.3884415924549103,-0.3884415924549103,0.053361646831035614,0.014851599931716919,-0.0021595098078250885,99672.8828125,30887.7265625,68785.15625,99741.546875,31067.28125,68674.265625,-0.0006888941279612482,-0.005813140422105789,0.0016121302032843232,-0.06888941279612482,5.51407265663147,5.3806416764855385,0.5663495659828186,106.12129279971123,106.12129279971123,greedy,0.5663495659828186,0.0,heuristic_recall_pool
219,N38530,observe,-0.6661983132362366,-0.6661983132362366,0.5606630444526672,0.005606630444526672,-0.6063361763954163,-0.383685827255249,-0.383685827255249,0.053520940244197845,0.015070244669914246,-0.0021135397255420685,99741.296875,31067.23828125,68674.0625,99779.890625,31172.10546875,68607.78125,-0.000386938510928303,-0.003375491127371788,0.0009651569416746497,-0.0386938510928303,5.529071241617203,5.396338328719139,0.5606630444526672,106.6819558441639,106.6819558441639,greedy,0.5606630444526672,0.0,heuristic_recall_pool
220,N58872,observe,-0.6697126030921936,-0.6697126030921936,0.5548923015594482,0.005548923015594482,-0.6123652458190918,-0.3795057237148285,-0.3795057237148285,0.053218282759189606,0.014998748898506165,-0.002515185624361038,99780.59375,31171.958984375,68608.6328125,99850.265625,31298.3515625,68551.9140625,-0.0006982507766224444,-0.004054688382893801,0.0008266998920589685,-0.06982507766224444,5.49721485376358,5.3656749203801155,0.5548923015594482,107.23684814572334,107.23684814572334,greedy,0.5548923015594482,0.0,heuristic_recall_pool
221,N39470,control1,-0.6120513081550598,-0.6120513081550598,0.5241252779960632,0.005241252779960633,-0.618933916091919,-0.38144823908805847,-0.38144823908805847,0.0499628409743309,0.011001437902450562,-0.006355695426464081,99850.796875,31298.6640625,68552.1328125,99708.2890625,31151.5078125,68556.78125,0.0014272076077759266,0.004701678175479174,-6.780879630241543e-05,0.14272076077759266,5.138961136341095,5.031953357160091,0.5241252779960632,107.7609734237194,107.7609734237194,greedy,0.5241252779960632,0.0,heuristic_recall_pool
222,N39437,control1,-0.5617480874061584,-0.5617480874061584,0.5243122577667236,0.005243122577667236,-0.6241113543510437,-0.3761613070964813,-0.3761613070964813,0.04844370484352112,0.004433296620845795,-0.010366365313529968,99708.2734375,31151.509765625,68556.765625,99738.6640625,31203.740234375,68534.921875,-0.00030479542328976095,-0.001676659332588315,0.00031862282776273787,-0.030479542328976095,4.992521435022354,4.881408222019672,0.5243122577667236,108.28528568148613,108.28528568148613,greedy,0.5243122577667236,0.0,heuristic_recall_pool
223,N38590,observe,-0.551040768623352,-0.551040768623352,0.5460463166236877,0.005460463166236877,-0.635174036026001,-0.37763261795043945,-0.37763261795043945,0.04998404532670975,0.009082451462745667,-0.010918248444795609,99737.625,31203.564453125,68534.0625,99858.6484375,31349.3203125,68509.328125,-0.001213418086990714,-0.004671128466725349,0.000360906298737973,-0.12134180869907141,5.166818231344223,5.040507957339287,0.5460463166236877,108.83133199810982,108.83133199810982,greedy,0.5460463166236877,0.0,heuristic_recall_pool
224,N29757,observe,-0.6189560294151306,-0.6189560294151306,0.5189849734306335,0.005189849734306335,-0.5810156464576721,-0.3955790102481842,-0.3955790102481842,0.04897063225507736,0.008268408477306366,-0.007759537547826767,99859.8359375,31350.4140625,68509.421875,99312.921875,30630.23828125,68682.6875,0.005476817023009062,0.022971810773015022,-0.0025290772318840027,0.5476817023009062,5.0204691886901855,4.9279147163033485,0.5189849734306335,109.35031697154045,109.35031697154045,greedy,0.5189849734306335,0.0,heuristic_recall_pool
