step,node,type,q_pred,q_pred_context,q_pred_type_context,q_pred_lcb_context,q_pred_context_lcb,score_pred,reward_pred,reward_pred_context,reward_pred_type_context,fc_pred,pattern_pred,return_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,consensus_pred_context,consensus_pred_type_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy,adaptive_confidence_gap,adaptive_expanded
11,N5143,observe,0.2947961091995239,1.1934384077787399,1.8667606592178343,0.3037108689546585,0.775734965056181,0.2947961091995239,0.21333111822605133,1.2672156825661658,2.311415290832519,0.0021333111822605133,0.4291837513446808,0.024807488545775414,0.024807488545775414,1.1247647848725317,0.039457738399505615,0.12704133987426758,0.020024415105581284,30066.1015625,12733.6201171875,17332.482421875,30102.76171875,12735.36328125,17367.3984375,-0.0012193185975775123,-0.00013689462502952665,-0.00201448448933661,-0.12193185975775123,4.183912446722388,1.160644924044609,4.005308491643518,1.1073998564481735,1.0104808688163758,2.1916746665537357,1.1934384077787399,20.13189231602475,20.13189231602475,greedy,1.1934384077787399,0.0,hard_fault_cluster,0.17393867924528303,False
12,N7511,control1,0.2890569567680359,1.4615550217032431,1.2060166776180268,0.14528939217329026,0.950010764107108,0.2890569567680359,0.19277994334697723,1.027817688882351,0.9853528678417205,0.0019277994334697722,0.42674341797828674,0.022497257217764854,0.022497257217764854,-0.15183646529912947,0.038131408393383026,0.12620121240615845,0.0187065526843071,30102.650390625,12735.259765625,17367.390625,29971.318359375,12658.626953125,17312.69140625,0.004362806212157011,0.006017373409122229,0.0031495357397943735,0.4362806212157011,4.028418039903045,0.7405631360411644,3.866960139479488,0.7244599279761315,1.243437197804451,1.2199692144989966,1.4615550217032431,21.593447337727994,21.593447337727994,greedy,1.4615550217032431,0.0,hard_fault_cluster,0.21742638160548605,False
13,N580,control1,0.27535414695739746,1.665271281003952,1.1115036666393279,0.35968395829200744,1.082426332652569,0.27535414695739746,0.19810475409030914,1.3237390629202128,1.0026233494281769,0.0019810475409030915,0.43392297625541687,0.021823199465870857,0.021823199465870857,1.6271384678035974,0.03593463450670242,0.10429932177066803,0.018589172512292862,29968.59375,12654.4765625,17314.1171875,30033.291015625,12705.65625,17327.634765625,-0.002158835530281067,-0.0040443940088152885,-0.0007807257934473455,-0.2158835530281067,3.8133914042264223,0.8020277624577283,3.6484454390592873,0.7019659285992383,1.0876378394663333,1.0826113322004676,1.665271281003952,23.258718618731947,23.258718618731947,greedy,1.665271281003952,0.0,hard_fault_cluster,0.12236767216846896,False
14,N2082,observe,0.24994222819805145,1.393380881547928,1.2095675349235533,0.4139329469203949,0.9056975730061533,0.24994222819805145,0.2435058206319809,1.6819512583315372,1.3100183486938475,0.002435058206319809,0.424153208732605,0.010044051334261894,0.010044051334261894,1.2382346434891223,0.041495658457279205,0.11351066827774048,0.021984204649925232,30037.69140625,12710.4609375,17327.23046875,30223.279296875,12763.435546875,17459.84375,-0.006178500596433878,-0.004167796112596989,-0.007653460837900639,-0.6178500596433878,4.403115717694163,2.876116521656513,4.212953313719481,2.7936499670147894,1.3088026225566864,1.5605140495300294,1.393380881547928,24.652099500279874,24.652099500279874,greedy,1.393380881547928,0.0,hard_fault_cluster,0.2249013590530469,False
15,N496,control1,0.2927435040473938,2.994516877233982,2.3482367634773254,0.417075014412403,1.9464359702020884,0.2927435040473938,0.20322181284427643,1.7066374769806862,0.940634000301361,0.0020322181284427644,0.4278793931007385,0.015026329085230827,0.015026329085230827,2.0147669833898547,0.03696732223033905,0.1019689291715622,0.019073158502578735,30217.494140625,12756.525390625,17460.96875,30064.71875,12693.6103515625,17371.109375,0.0050558592192828655,0.004931988660246134,0.005146299488842487,0.5055859219282866,3.9149803649634123,1.1859073194861414,3.751294258516282,1.2021456512808801,1.7705882221460343,1.5324126528948545,2.994516877233982,27.646616377513855,27.646616377513855,greedy,2.994516877233982,0.0,hard_fault_cluster,0.23373983739837398,False
16,N3911,control0,0.18408115208148956,0.54824947343026,0.5264156490564347,0.07513682361830433,0.356362157729669,0.18408115208148956,0.23013292253017426,0.13741663297387274,-0.000685912388144061,0.0023013292253017425,0.2720421254634857,0.021530916914343834,0.021530916914343834,0.5597710918510347,0.02913656085729599,0.05044587701559067,0.02560000866651535,30069.4375,12700.8193359375,17368.6171875,30070.939453125,12676.896484375,17394.04296875,-4.9949492677114904e-05,0.0018835675437003374,-0.0014638920547440648,-0.00499494926771149,3.165319925174117,0.12330004389859822,2.9765720455907285,0.12329441465572016,0.2331918288837187,0.2405513931676978,0.54824947343026,28.194865850944115,28.194865850944115,greedy,0.54824947343026,0.0,hard_fault_cluster,0.0,True
17,N2314,control1,0.18720297515392303,1.9240443316521123,1.7179763674736022,0.06722168608102944,1.250628815573873,0.18720297515392303,0.22649113833904266,-0.13073913449654362,-0.3521362148225307,0.0022649113833904267,0.2711585462093353,0.021458841860294342,0.021458841860294342,1.3859646302298643,0.027694396674633026,0.043487489223480225,0.025712698698043823,30069.33203125,12674.4775390625,17394.853515625,30063.482421875,12690.208984375,17373.2734375,0.00019453739514574409,-0.0012411908246576786,0.001240601297467947,0.01945373951457441,3.0173896476626396,-0.28785648035584016,2.831427162513137,-0.3100908606010489,0.4911867370828987,0.4775070462096483,1.9240443316521123,30.118910182596228,30.118910182596228,greedy,1.9240443316521123,0.0,hard_fault_cluster,0.030100334448160522,False
18,N5203,control1,0.2138252854347229,3.015039874613285,2.437264251708984,0.3044043615460395,1.9597759184986354,0.2138252854347229,0.22191597521305084,-0.08407335296273233,-0.6479190573096275,0.0022191597521305085,0.2660217881202698,0.02331511117517948,0.02331511117517948,3.2661548449099063,0.026019111275672913,0.04176795482635498,0.02607119083404541,30061.83203125,12687.296875,17374.53515625,29935.14453125,12609.0986328125,17326.046875,0.004214230924844742,0.006163506768643856,0.002790767000988126,0.4214230924844742,2.8471422139555216,0.039676118046045206,2.663218899164349,0.05043064370751371,0.951858651638031,0.8837123872712255,3.015039874613285,33.13395005720951,33.13395005720951,greedy,3.015039874613285,0.0,hard_fault_cluster,0.020689655172413893,False
19,N2153,observe,0.05528337135910988,1.812330901697278,1.4087920606136322,0.2202397552877665,1.1780150861032308,0.05528337135910988,0.27290403842926025,1.240485670492053,0.861725229024887,0.0027290403842926024,0.05764418840408325,0.0011989083141088486,0.0011989083141088486,-0.024862348735332496,0.034486137330532074,0.11442972719669342,0.010064028203487396,29937.826171875,12614.017578125,17323.80859375,29949.77734375,12651.91796875,17297.859375,-0.00039919972186908126,-0.003004624741151929,0.0014978933613747358,-0.039919972186908126,3.7227166797965765,3.3891703623533247,3.5171394697390497,3.7163968580961226,1.6964066267013551,1.4025195682048799,1.812330901697278,34.94628095890679,34.94628095890679,greedy,1.812330901697278,0.0,hard_fault_cluster,0.09688195991091317,False
20,N2101,observe,0.09714134782552719,3.6644661414623263,3.135904932022094,0.17043354868888855,2.381902991950512,0.09714134782552719,0.2677987813949585,1.4084734304994344,0.7574662655591965,0.002677987813949585,0.05641365051269531,0.0038757193833589554,0.0038757193833589554,0.15847773149609556,0.03364432975649834,0.1133531779050827,0.00915612280368805,29949.478515625,12651.546875,17297.931640625,29943.439453125,12671.8203125,17271.619140625,0.000201641654712148,-0.001602447358891368,0.0015211355639621615,0.0201641654712148,3.636107476428151,2.380844124853611,3.432351600844413,2.449117502272129,2.3150326192379,1.8679850740730766,3.6644661414623263,38.61074710036912,38.61074710036912,greedy,3.6644661414623263,0.0,hard_fault_cluster,0.014450338394000398,False
21,N1853,observe,0.0767926499247551,2.1067927132546904,1.9075219154357907,0.21564065501093863,1.3694152636155488,0.0767926499247551,0.2669491767883301,1.4031995549798009,0.9909107148647308,0.0026694917678833007,0.054679155349731445,0.00436788983643055,0.00436788983643055,-0.21933973073959356,0.033695098012685776,0.11213546991348267,0.009211845695972443,29944.2734375,12672.6669921875,17271.60546875,29785.19921875,12598.70703125,17186.4921875,0.00531234173104167,0.005836179479956627,0.004927930887788534,0.531234173104167,3.640826867893338,2.5193846440315246,3.4373390679247677,2.5764822220802306,1.940885564684868,1.747840753942728,2.1067927132546904,40.71753981362381,40.71753981362381,greedy,2.1067927132546904,0.0,hard_fault_cluster,0.04989885367498318,False
22,N1372,observe,0.11001501232385635,2.123475763052702,2.1814570784568783,-0.014475868642330136,1.3802592459842562,0.11001501232385635,0.26317542791366577,0.8651074141263961,0.7001647472381591,0.002631754279136658,0.06546342372894287,0.0019998084753751755,0.0019998084753751755,-1.0342142674326897,0.031276002526283264,0.11366409063339233,0.007042929530143738,29785.296875,12598.92578125,17186.37109375,29734.255859375,12565.068359375,17169.1875,0.001713631208986044,0.002687326166778803,0.0009998383466154337,0.1713631208986044,3.3927754890173674,1.133241012096405,3.1938940617255867,1.1607442224025726,1.5231740325689316,1.4105725229531527,2.123475763052702,42.84101557667651,42.84101557667651,greedy,2.123475763052702,0.0,hard_fault_cluster,0.019929660023446677,False
23,N1860,observe,0.07146651297807693,2.018564289063215,1.6836725950241087,0.2487893484532833,1.3120667878910899,0.07146651297807693,0.2632061243057251,1.4933797255158425,1.0586097419261933,0.002632061243057251,0.06618380546569824,0.002424420788884163,0.002424420788884163,-0.18920529484748838,0.031157054007053375,0.11449171602725983,0.006727166473865509,29733.767578125,12564.6484375,17169.119140625,29604.8984375,12501.55859375,17103.33984375,0.0043341005221009254,0.0050212182104587555,0.003831256413832307,0.43341005221009254,3.381335945799947,2.4187883603572846,3.18211303697899,2.5249049174785614,1.946974539756775,1.6881157268583777,2.018564289063215,44.859579865739725,44.859579865739725,greedy,2.018564289063215,0.0,hard_fault_cluster,0.13671715104379864,False
24,N1532,observe,0.11366414278745651,2.03556928679347,2.0604692935943603,0.01001182064414026,1.3231200364157556,0.11366414278745651,0.2607072591781616,0.8705089628696442,0.7320203065872192,0.002607072591781616,0.07852694392204285,0.00026353634893894196,0.00026353634893894196,-0.882476628124714,0.028323058038949966,0.11239522695541382,0.004753667861223221,29605.2421875,12501.921875,17103.3203125,29591.40625,12493.81640625,17097.58984375,0.0004673475632444024,0.0006483378238044679,0.0003350500774104148,0.04673475632444024,3.093276599422097,1.0986760008335112,2.897548502776772,1.1491873610019683,1.4690062135457993,1.3784061671048402,2.03556928679347,46.89514915253319,46.89514915253319,greedy,2.03556928679347,0.0,hard_fault_cluster,0.13142375737152484,False
25,N582,control1,-0.03811125084757805,1.3898924209736288,1.1300444602966309,0.14460768235847354,0.9034300736328588,-0.03811125084757805,0.2592849135398865,0.9509820835664868,0.7920772850513458,0.002592849135398865,0.06608706712722778,0.0013442952185869217,0.0013442952185869217,0.1494380283355713,0.027233146131038666,0.10529877245426178,0.004752594977617264,29589.279296875,12490.337890625,17098.94140625,29670.6796875,12553.12109375,17117.55859375,-0.002751009538769722,-0.005026541650295258,-0.0010887918761000037,-0.2751009538769722,2.98394382186234,1.2825422985851764,2.788471915293485,1.3244519217312336,1.033137209713459,0.9085874226503075,1.3898924209736288,48.285041573506824,48.285041573506824,greedy,1.3898924209736288,0.0,hard_fault_cluster,0.13721657544957006,False
26,N583,control1,-0.11338157206773758,0.5000267106480896,0.674490749835968,-0.09728633109480142,0.32501736192125824,-0.11338157206773758,0.2580302953720093,-0.035839068405330174,0.17566869035363197,0.002580302953720093,0.060626059770584106,0.0025371890515089035,0.0025371890515089035,-0.22842552911490202,0.024740561842918396,0.09463727474212646,0.005317568778991699,29664.271484375,12544.28125,17119.990234375,29653.880859375,12552.134765625,17101.74609375,0.00035027405829168856,-0.0006260634399950504,0.0010656630620360374,0.035027405829168856,2.734623668715358,-1.5813583764061332,2.539198055397719,-1.0054366024956107,0.14124824590981003,0.3299478291906416,0.5000267106480896,48.78506828415491,48.78506828415491,greedy,0.5000267106480896,0.0,hard_fault_cluster,0.04835924006908462,False
27,N5723,control0,-0.024416040629148483,1.0502905408665537,2.5006427884101865,0.09511351730674505,0.68268885156326,-0.024416040629148483,0.2645566463470459,0.5598551691696048,2.060793852806091,0.002645566463470459,0.06578287482261658,0.001620383933186531,0.001620383933186531,0.05312855571508407,0.02430925890803337,0.10033126175403595,0.004508625715970993,29662.826171875,12563.599609375,17099.2265625,29532.95703125,12459.73828125,17073.21875,0.004378178156912327,0.008266844786703587,0.0015209935372695327,0.4378178156912327,2.6971029210835695,0.9027671059966087,2.497470148373395,0.9980674943327905,0.8535657644271851,2.65481774687767,1.0502905408665537,49.835358825021466,49.835358825021466,greedy,1.0502905408665537,0.0,hard_fault_cluster,0.053947368421052626,False
28,N766,control1,-0.1067076250910759,0.5731590695679188,0.708588033914566,-0.0706563368439674,0.37255339521914727,-0.1067076250910759,0.27106958627700806,0.5572621077299119,0.7637474000453949,0.0027106958627700806,0.0631345808506012,0.00040587782859802246,0.00040587782859802246,-1.2757883647084236,0.023113127797842026,0.09675921499729156,0.004533924162387848,29530.3671875,12458.2451171875,17072.12109375,29654.0625,12534.5498046875,17119.513671875,-0.004188749473541975,-0.006124834530055523,-0.0027760216034948826,-0.4188749473541975,2.5827882438898087,0.996283882856369,2.379181645810604,0.5219119906425477,0.6790012240409851,0.661829504147172,0.5731590695679188,50.40851789458939,50.40851789458939,greedy,0.5731590695679188,0.0,hard_fault_cluster,0.01642335766423359,False
29,N7516,observe,-0.036136444658041,0.6573938708007337,1.4344406008720396,-0.6909149035811423,0.42730601602047696,-0.036136444658041,0.27551543712615967,0.10990976095199609,0.7861022770404815,0.0027551543712615967,0.07896843552589417,-0.00876379944384098,-0.00876379944384098,-5.577222897112369,0.024876002222299576,0.1033623069524765,0.0033921077847480774,29655.138671875,12535.755859375,17119.3828125,29563.828125,12471.23828125,17092.58984375,0.0030790800228714943,0.0051466841250658035,0.0015650662826374173,0.30790800228714943,2.7543518599122763,3.4088395607471464,2.5542881316505373,3.1606034767627715,1.6205725073814392,1.4448951126635075,0.6573938708007337,51.06591176539012,51.06591176539012,greedy,0.6573938708007337,0.0,hard_fault_cluster,0.02836442114999229,False
30,N1437,control1,-0.10064748674631119,0.9904412272199988,1.3103892624378204,0.06852592300623654,0.6437867976929993,-0.10064748674631119,0.2684732675552368,0.08779150094836949,0.354511858522892,0.002684732675552368,0.07397350668907166,-0.003711394965648651,-0.003711394965648651,0.7171894607692957,0.021647237241268158,0.0968741625547409,0.0020378604531288147,29563.62109375,12471.0283203125,17092.591796875,29524.544921875,12465.435546875,17059.109375,0.001321765361353755,0.0004484613018576056,0.001958884997293353,0.1321765361353755,2.429485596716404,0.20692160423845055,2.230914192274213,0.25643326226621865,0.38106101527810093,0.8340591699257492,0.9904412272199988,52.056352992610115,52.056352992610115,greedy,0.9904412272199988,0.0,hard_fault_cluster,0.10677570093457944,False
31,N5234,observe,-0.21328623592853546,0.3983951235748827,0.5911713540554047,0.06424145476892588,0.2589568303236738,-0.21328623592853546,0.2679904103279114,0.16049263000488279,0.565797234326601,0.002679904103279114,0.06652361154556274,0.0007118936628103256,0.0007118936628103256,0.7235631169565022,0.018145278096199036,0.09391838312149048,0.0004545971751213074,29524.51953125,12465.232421875,17059.287109375,29467.185546875,12405.478515625,17061.70703125,0.0019419108284637332,0.0047936453483998775,-0.00014185364125296474,0.19419108284637332,2.0832301136106253,-1.6529944284260274,1.881703385617584,-1.866996799260378,-0.04615391716361045,0.6300668782368302,0.3983951235748827,52.454748116185,52.454748116185,greedy,0.3983951235748827,0.0,hard_fault_cluster,0.08497041420118345,False
32,N7891,control1,-0.37882000207901,0.3102126117795704,0.1502124100923538,0.5328079823404549,0.20163819765672075,-0.37882000207901,0.25972509384155273,-0.07706137146800773,-0.13650115728378298,0.0025972509384155273,0.053859323263168335,0.004166131839156151,0.004166131839156151,4.739655338488519,0.01534978300333023,0.0857192873954773,0.00020505115389823914,29466.796875,12405.455078125,17061.341796875,29489.74609375,12434.3515625,17055.39453125,-0.0007788161747157574,-0.0023293369449675083,0.00034858135040849447,-0.07788161747157574,1.798869526013732,-2.110545631609857,1.6009511067532003,-2.2852575742825865,-0.8341678220778703,-0.12212871389463548,0.3102126117795704,52.76496072796457,52.76496072796457,greedy,0.3102126117795704,0.0,hard_fault_cluster,0.020016915703411325,False
33,N4684,control0,-0.02005968615412712,1.6235978141970737,2.8929624319076535,0.13895661929187555,1.055338579228098,-0.02005968615412712,0.26895439624786377,0.9141450670028552,2.272151494026184,0.0026895439624786376,0.05249720811843872,0.003545934334397316,0.003545934334397316,0.2865953094087126,0.016597718000411987,0.09415702521800995,-0.00048439204692840576,29490.841796875,12435.21484375,17055.626953125,29162.46484375,12280.7890625,16881.67578125,0.011134878732264042,0.01241842471063137,0.010199048556387424,1.1134878732264042,1.9322721306234598,0.22216085122964616,1.727896882686764,0.2221704677973412,1.0736008422510168,2.272840547463161,1.6235978141970737,54.38855854216165,54.38855854216165,greedy,1.6235978141970737,0.0,hard_fault_cluster,0.0,True
34,N4677,control0,0.1621697098016739,1.4098297746479511,2.804590499401092,0.07522672072052956,0.9163893535211682,0.1621697098016739,0.2738109827041626,0.8048306569457053,2.2721484065055844,0.002738109827041626,0.0532192587852478,0.0014989078044891357,0.0014989078044891357,-0.26899930357933044,0.014703858643770218,0.09090875089168549,-0.0012471601366996765,29162.517578125,12280.802734375,16881.71484375,28936.681640625,12178.775390625,16757.90625,0.00774404825642705,0.008307872340083122,0.007333887275308371,0.774404825642705,1.7456957548856735,0.1530349311232567,1.5392133370041847,0.1530349311232567,1.0345766305923463,2.2474748098850252,1.4098297746479511,55.7983883168096,55.7983883168096,greedy,1.4098297746479511,0.0,hard_fault_cluster,0.0,True
35,N4663,control0,0.28904226422309875,1.8547819347553742,2.9315599441528315,0.25449400417383,1.2056082575909932,0.28904226422309875,0.27775830030441284,1.053695013633005,2.272228056192398,0.0027775830030441285,0.05625879764556885,0.0027147848159074783,0.0027147848159074783,0.9993023215537686,0.011971957981586456,0.08703494071960449,-0.0025759711861610413,28936.720703125,12178.78515625,16757.935546875,28753.982421875,12094.341796875,16659.640625,0.006315100006759167,0.006933643948286772,0.005865574814379215,0.6315100006759167,1.477668883278966,0.3350697381962891,1.2673140694387257,0.3350730934641251,1.2577805450913728,2.3925573543093925,1.8547819347553742,57.65317025156497,57.65317025156497,greedy,1.8547819347553742,0.0,hard_fault_cluster,0.000539956803455724,True
36,N4656,control0,0.34379735589027405,2.585817613015661,3.288893890380859,0.42733438888017194,1.6807814484601797,0.34379735589027405,0.28093421459198,1.6864818005088544,2.6023162603378296,0.0028093421459198,0.05582857131958008,0.005377007648348808,0.005377007648348808,1.879327358006185,0.009480811655521393,0.0844973623752594,-0.004134282469749451,28754.037109375,12094.3515625,16659.685546875,28596.828125,12018.076171875,16578.751953125,0.005467371083796024,0.006306695286184549,0.004858050495386124,0.5467371083796024,1.234392387792468,0.47857838462378827,1.0196589711122215,0.4785780486091517,1.65920850325283,2.6534855271143396,2.585817613015661,60.238987864580636,60.238987864580636,greedy,2.585817613015661,0.0,hard_fault_cluster,0.0004020908725371937,True
