node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
C.29,1,0,1,0,0
C.32,1,0,1,0,0
I1251.2,1,0,1,0,0
__aig_not_175,1,0,1,0,0
