timestamp	variant_id	status	planner	beam_objective	score_field	beam_width	lookahead_depth	max_candidates	k_recall	k_model	k_plan	discount_gamma	candidate_strategy	candidate_diversity_penalty	candidate_diversity_depth	candidate_sample_seed	patterns	seed	benchmark_count	macro_mean_delta_tc	min_delta_tc	router_delta_tc	positive_count	negative_count	safe	prior_setup_elapsed_sec	plan_elapsed_sec	eval_elapsed_sec	elapsed_sec
2026-07-20T14:34:36	greedy__cumulative__typed_marginal_pred__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0	ok	greedy	cumulative	typed_marginal_pred	1	1	48				1.0	hard_fault_cluster	0.0	4	0	300000	2026	1	0.11245000000000005	0.11245000000000005	NA	1	0	False	0.0	175.979	6.27	182.263
2026-07-20T14:37:26	greedy__cumulative__typed_return_pred__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0	ok	greedy	cumulative	typed_return_pred	1	1	48				1.0	hard_fault_cluster	0.0	4	0	300000	2026	1	0.1275900000000001	0.1275900000000001	NA	1	0	False	0.0	161.571	7.781	169.367
2026-07-20T14:40:16	greedy__cumulative__q_pred_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0	ok	greedy	cumulative	q_pred_context	1	1	48				1.0	hard_fault_cluster	0.0	4	0	300000	2026	1	0.11784000000000006	0.11784000000000006	NA	1	0	False	0.0	163.158	6.827	170.001
