step,node,type,q_pred,q_pred_context,q_pred_type_context,q_pred_lcb_context,q_pred_context_lcb,score_pred,reward_pred,reward_pred_context,reward_pred_type_context,fc_pred,pattern_pred,return_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,consensus_pred_context,consensus_pred_type_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy
1,N677,control1,0.8865219354629517,4.116503158211708,3.2360593199729917,0.4510920938849449,2.6757270528376105,0.8865219354629517,0.2755275368690491,3.0258062124252314,2.1166346311569213,0.0027552753686904906,0.2669089138507843,0.05431433767080307,0.05431433767080307,1.3543334072828292,0.05892764776945114,0.13240408897399902,0.028826359659433365,29592.703125,12044.3232421875,17548.37890625,30010.015625,12622.0078125,17388.0078125,-0.01410187128931284,-0.0479632243514061,0.009138798341155052,-1.410187128931284,6.222606651484966,3.2070652997493743,5.975225245580077,2.9502266204357146,3.1887098222970964,2.4020435524731876,1.3543334072828292,1.3543334072828292,1.3543334072828292,greedy,1.3543334072828292,0.0,hard_fault_cluster
2,N2155,observe,1.2247514724731445,4.250553838908672,2.9430415391922,0.8183817513287067,2.762859995290637,1.2247514724731445,0.32830810546875,4.542303255200387,4.035338497161865,0.0032830810546875,0.2837912142276764,0.04762890934944153,0.04762890934944153,0.9036287274956702,0.06526488065719604,0.137456014752388,0.036714088171720505,30012.921875,12625.703125,17387.21875,30503.919921875,13007.845703125,17496.07421875,-0.01635955460369587,-0.030267033725976944,-0.006260660011321306,-1.635955460369587,6.902425080537796,6.2246927103400225,6.620472319424152,6.2246927103400225,4.118715415894985,3.4172115312889217,0.9036287274956702,2.2579621347784995,2.2579621347784995,greedy,0.9036287274956702,0.0,hard_fault_cluster
3,N5723,control0,-0.12911036610603333,-1.2128451204299926,-2.6100876331329346,-0.07939581871032717,-0.7883493282794952,-0.12911036610603333,0.12474460899829865,-1.082407545596361,-2.507647621631622,0.0012474460899829865,0.2973414361476898,0.04926041513681412,0.04926041513681412,0.7119571392238141,0.04712746664881706,0.11067481338977814,0.016791626811027527,30505.40625,13007.8544921875,17497.552734375,30734.345703125,13073.3046875,17661.041015625,-0.007504881359636784,-0.005031590349972248,-0.009343493729829788,-0.7504881359636784,4.886751689016819,-1.7418286250531674,4.756247920915484,-2.104693357795477,-1.2066603615880012,-2.242725504413247,0.7119571392238141,2.9699192740023137,2.9699192740023137,greedy,0.7119571392238141,0.0,hard_fault_cluster
4,N858,observe,-0.47898077964782715,-1.3294578874111176,-1.6190937757492063,0.17618309617042535,-0.8641476268172265,-0.47898077964782715,0.0563996285200119,-0.9871106950938702,-1.1740087270736694,0.000563996285200119,0.3072955012321472,0.05705764889717102,0.0563996285200119,2.5692460353672506,0.04430080205202103,0.10837462544441223,0.014382224529981613,30732.318359375,13072.654296875,17659.6640625,30867.76171875,13097.2734375,17770.48828125,-0.004407196305692196,-0.001883254968561232,-0.006275556515902281,-0.4407196305692196,4.543537482619286,-0.8239651347696781,4.458444524556398,-0.885070386081934,-1.4230497762560845,-1.4828370367735624,2.5692460353672506,5.539165309369564,5.539165309369564,greedy,2.5692460353672506,0.0,hard_fault_cluster
5,N5143,observe,-0.36756816506385803,0.806831312412396,0.7382427632808685,0.16345992253627628,0.5244403530680575,-0.36756816506385803,0.059926897287368774,0.6606083190580829,0.8374641001224516,0.0005992689728736878,0.3177753686904907,0.05479515343904495,0.05479515343904495,1.7665790517628193,0.044827159494161606,0.11207832396030426,0.015398826450109482,30867.796875,13097.3330078125,17770.46484375,30843.994140625,13066.27734375,17777.716796875,0.0007711186772212386,0.002371144015341997,-0.00040809024358168244,0.07711186772212386,4.597438000142574,1.7841269952058794,4.511396462097764,2.728900359272957,0.8549585297703743,1.0548523723334073,1.7665790517628193,7.305744361132383,7.305744361132383,greedy,1.7665790517628193,0.0,hard_fault_cluster
6,N893,control1,0.03560873866081238,3.4871558129787443,3.880097675323486,0.6729260450601577,2.266651278436184,0.03560873866081238,0.09721194207668304,3.319791156053543,3.7685528993606567,0.0009721194207668305,0.3274039328098297,0.050015904009342194,0.050015904009342194,2.815933077335358,0.04742388799786568,0.1164342612028122,0.017702098935842514,30844.2265625,13066.353515625,17777.873046875,30698.677734375,12991.197265625,17707.48046875,0.004718835465610027,0.005751891527324915,0.0039595612324774265,0.47188354656100273,4.889616645872593,5.579972388744355,4.779195761308074,3.2810276532173157,2.9987729489803314,4.033818553388119,2.815933077335358,10.121677438467742,10.121677438467742,greedy,2.815933077335358,0.0,hard_fault_cluster
7,N7592,control1,-0.012208940461277962,5.615447680950165,4.6037270545959466,1.610123317241669,3.6500409926176074,-0.012208940461277962,-0.015727296471595764,6.853885090351104,5.999999999999999,-0.00015727296471595764,0.2290012538433075,0.032985009253025055,-0.015727296471595764,6.953336917161941,0.04810822755098343,0.08429275453090668,0.020168613642454147,30683.91015625,12972.3408203125,17711.5703125,30650.515625,12962.7177734375,17687.796875,0.0010883401846513152,0.0007418126915581524,0.0013422546908259392,0.10883401846513152,4.828080467879772,5.251172841787338,4.8151371832937,5.03995090842247,4.816814196109771,4.705929227471351,6.953336917161941,17.075014355629683,17.075014355629683,greedy,6.953336917161941,0.0,hard_fault_cluster
8,N2336,control1,0.03764599561691284,7.087903474271298,4.510354006290435,1.391532431989908,4.607137258276343,0.03764599561691284,-0.039750948548316956,6.497302330285311,3.9118163049221035,-0.00039750948548316955,0.20550411939620972,0.020736904814839363,-0.039750948548316956,6.681892662122846,0.045729659497737885,0.08014819025993347,0.020765170454978943,30665.12109375,12976.107421875,17689.013671875,30644.890625,12965.6845703125,17679.20703125,0.0006597224273718894,0.0008032340556383133,0.0005543915904127061,0.06597224273718894,4.553951906040311,7.2268433234095575,4.568212438840419,7.203106417357922,5.786485230177641,4.0430319595709445,6.681892662122846,23.75690701775253,23.75690701775253,greedy,6.681892662122846,0.0,hard_fault_cluster
9,N4520,control0,-0.19936813414096832,3.768226698338985,3.479775762557983,1.3685470375418662,2.4493473539203405,-0.19936813414096832,-0.05022500455379486,6.164520774781704,5.999999999999999,-0.0005022500455379486,0.199405699968338,0.016498366370797157,-0.05022500455379486,6.52962556824088,0.041396670043468475,0.07722313702106476,0.01935402676463127,30645.74609375,12971.8857421875,17673.861328125,30595.68359375,12917.400390625,17678.283203125,0.0016335872933268547,0.004200264345854521,-0.00025019291206263006,0.16335872933268547,4.10594036616385,2.2621175019443034,4.131235344801098,2.084503170698881,3.6173720017075537,4.451291801109909,6.52962556824088,30.28653258599341,30.28653258599341,greedy,6.52962556824088,0.0,hard_fault_cluster
10,N5866,observe,-0.09721532464027405,4.945938017964362,3.772660446166992,0.9383725306391714,3.214859711676836,-0.09721532464027405,-0.029793016612529755,4.297551099956035,3.975692486763,-0.00029793016612529756,0.18345007300376892,0.018606441095471382,-0.029793016612529755,4.365130362808705,0.045363228768110275,0.09099400043487549,0.018408946692943573,30596.162109375,12917.771484375,17678.390625,30498.05859375,12814.8076171875,17683.251953125,0.003206399502232671,0.007970714010298252,-0.0002749870182015002,0.3206399502232671,4.525136301293969,5.196140728592872,4.533526232931763,5.394416914582252,4.008536948263645,4.012614319100976,4.365130362808705,34.65166294880211,34.65166294880211,greedy,4.365130362808705,0.0,hard_fault_cluster
11,N2314,control1,-0.11416517198085785,4.837169301509857,3.1426765382289887,0.8867385947704314,3.1441600459814074,-0.11416517198085785,-0.039046913385391235,3.6059665822982785,2.19355171918869,-0.00039046913385391233,0.1977490782737732,0.016973132267594337,-0.039046913385391235,3.3750223970413207,0.041071005165576935,0.08028222620487213,0.018631622195243835,30495.826171875,12812.1640625,17683.662109375,30500.892578125,12841.482421875,17659.41015625,-0.00016613441403023899,-0.0022883221972733736,0.0013714327942579985,-0.0166134414030239,4.085026735439897,2.0531353372335435,4.101582071278244,1.883721770644188,3.2089503705501556,2.3360865017957986,3.3750223970413207,38.02668534584343,38.02668534584343,greedy,3.3750223970413207,0.0,hard_fault_cluster
