line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
142,__tpi_not_test_en->__tpi_cp_187___buf_split_683 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_187___buf_split_683,__tpi_cp_187___buf_split_683,1,undetected,__tpi_cp_187___buf_split_683,__tpi_cp_187___buf_split_683,__tpi_cp_187___buf_split_683,sa1,1
143,__tpi_not_test_en->__tpi_cp_6_n_2652 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_6_n_2652,__tpi_cp_6_n_2652,1,undetected,__tpi_cp_6_n_2652,__tpi_cp_6_n_2652,__tpi_cp_6_n_2652,sa1,1
144,__tpi_not_test_en->__tpi_cp_224___aig_not_286 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_224___aig_not_286,__tpi_cp_224___aig_not_286,1,undetected,__tpi_cp_224___aig_not_286,__tpi_cp_224___aig_not_286,__tpi_cp_224___aig_not_286,sa1,1
145,test_en->__tpi_cp_167___buf_split_671 /0 undetected,input_edge,test_en,__tpi_cp_167___buf_split_671,__tpi_cp_167___buf_split_671,0,undetected,__tpi_cp_167___buf_split_671,__tpi_cp_167___buf_split_671,__tpi_cp_167___buf_split_671,sa0,1
146,__tpi_not_test_en->__tpi_cp_236___aig_not_697 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_236___aig_not_697,__tpi_cp_236___aig_not_697,1,undetected,__tpi_cp_236___aig_not_697,__tpi_cp_236___aig_not_697,__tpi_cp_236___aig_not_697,sa1,1
147,__tpi_not_test_en->__tpi_cp_226___aig_not_339 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_226___aig_not_339,__tpi_cp_226___aig_not_339,1,undetected,__tpi_cp_226___aig_not_339,__tpi_cp_226___aig_not_339,__tpi_cp_226___aig_not_339,sa1,1
148,__tpi_not_test_en->__tpi_cp_263_n_3115 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_263_n_3115,__tpi_cp_263_n_3115,1,undetected,__tpi_cp_263_n_3115,__tpi_cp_263_n_3115,__tpi_cp_263_n_3115,sa1,1
149,__tpi_not_test_en->__tpi_cp_165___aig_not_690 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_165___aig_not_690,__tpi_cp_165___aig_not_690,1,undetected,__tpi_cp_165___aig_not_690,__tpi_cp_165___aig_not_690,__tpi_cp_165___aig_not_690,sa1,1
150,test_en->__tpi_cp_155___aig_and_352 /0 undetected,input_edge,test_en,__tpi_cp_155___aig_and_352,__tpi_cp_155___aig_and_352,0,undetected,__tpi_cp_155___aig_and_352,__tpi_cp_155___aig_and_352,__tpi_cp_155___aig_and_352,sa0,1
151,__tpi_not_test_en->__tpi_cp_27_n_2243 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_27_n_2243,__tpi_cp_27_n_2243,1,undetected,__tpi_cp_27_n_2243,__tpi_cp_27_n_2243,__tpi_cp_27_n_2243,sa1,1
