line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
42,test_en->__tpi_cp_98___aig_and_43645 /0 undetected,input_edge,test_en,__tpi_cp_98___aig_and_43645,__tpi_cp_98___aig_and_43645,0,undetected,__tpi_cp_98___aig_and_43645,__tpi_cp_98___aig_and_43645,__tpi_cp_98___aig_and_43645,sa0,1
43,__tpi_not_test_en->__tpi_cp_65___aig_and_25979 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_65___aig_and_25979,__tpi_cp_65___aig_and_25979,1,undetected,__tpi_cp_65___aig_and_25979,__tpi_cp_65___aig_and_25979,__tpi_cp_65___aig_and_25979,sa1,1
44,__buf_split_29742 /1 undetected,output,,__buf_split_29742,__buf_split_29742,1,undetected,__buf_split_29742,__buf_split_29742,__buf_split_29742,sa1,1
45,__tpi_not_test_en->__tpi_cp_71___aig_and_25972 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_71___aig_and_25972,__tpi_cp_71___aig_and_25972,1,undetected,__tpi_cp_71___aig_and_25972,__tpi_cp_71___aig_and_25972,__tpi_cp_71___aig_and_25972,sa1,1
46,test_en->__tpi_cp_74___aig_and_33502 /0 undetected,input_edge,test_en,__tpi_cp_74___aig_and_33502,__tpi_cp_74___aig_and_33502,0,undetected,__tpi_cp_74___aig_and_33502,__tpi_cp_74___aig_and_33502,__tpi_cp_74___aig_and_33502,sa0,1
47,__tpi_not_test_en->__tpi_cp_14___aig_not_33503 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_14___aig_not_33503,__tpi_cp_14___aig_not_33503,1,undetected,__tpi_cp_14___aig_not_33503,__tpi_cp_14___aig_not_33503,__tpi_cp_14___aig_not_33503,sa1,1
48,__aig_not_26574->__aig_and_26575 /1 undetected,input_edge,__aig_not_26574,__aig_and_26575,__aig_and_26575,1,undetected,__aig_and_26575,__aig_and_26575,__aig_and_26575,sa1,1
49,__tpi_not_test_en->__tpi_cp_42___aig_and_43642 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_42___aig_and_43642,__tpi_cp_42___aig_and_43642,1,undetected,__tpi_cp_42___aig_and_43642,__tpi_cp_42___aig_and_43642,__tpi_cp_42___aig_and_43642,sa1,1
50,__tpi_not_test_en->__tpi_cp_46___aig_and_43612 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_46___aig_and_43612,__tpi_cp_46___aig_and_43612,1,undetected,__tpi_cp_46___aig_and_43612,__tpi_cp_46___aig_and_43612,__tpi_cp_46___aig_and_43612,sa1,1
51,test_en->__tpi_cp_93___aig_and_43609 /0 undetected,input_edge,test_en,__tpi_cp_93___aig_and_43609,__tpi_cp_93___aig_and_43609,0,undetected,__tpi_cp_93___aig_and_43609,__tpi_cp_93___aig_and_43609,__tpi_cp_93___aig_and_43609,sa0,1
