checkpoint	score_field	groups	top1_accuracy	type_accuracy	within_best_type_top1_accuracy	mean_within_best_type_regret_pp	mean_selected_delta_tc_pp	mean_top1_regret_pp	negative_top1_rate	mean_spearman	mean_pairwise_accuracy	mean_same_type_pairwise_accuracy	selected_control0	selected_control1	selected_observe
round10	typed_return_pred	10	0.1	0.8	0.1	0.06149999999999545	0.003900000000001125	0.04729999999999568	0.2	0.4491336283319323	0.7054178820418447	0.39845717234262124	2	0	8
r22_e4	typed_return_pred	10	0.1	0.8	0.1	0.06149999999999545	0.003900000000001125	0.04729999999999568	0.2	0.4503095958722764	0.7064489953816234	0.39845717234262124	2	0	8
