epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_brier_loss,train_hard_soft_f1_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_hard_weight,train_rollout_steps,train_oracle_loss,train_oracle_rank_loss,train_oracle_value_loss,train_oracle_candidate_loss,train_oracle_pairs,train_oracle_groups,train_oracle_weight,train_steps,train_oracle_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_brier_loss,val_hard_soft_f1_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_hard_weight,val_rollout_steps,val_steps
1,1,0.414193261799713,0.1630809969868925,0.19724329008824296,0.019011705354140658,0.8964420565383302,0.2197313984980186,0.4348070304095745,0.9066595347060098,0.07897687139675125,0.032260863030607226,0.586818498951093,0.586818498951093,0.0,0.5891679456646577,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,0.38663014650228433,0.0790673759765923,0.19539278937736526,0.01709133622716763,1.1518508484587073,0.22398748842533678,0.4223655996611342,0.9706184638198465,0.06690505631559063,0.0687826809534613,0.5309547131719228,0.5309547131719228,0.0,0.5074140419292803,1.0,1.0,256.0
2,2,0.6197825632099476,0.2417807615424196,0.19262989580217335,0.01929759433415408,0.8476927648608883,0.22536018370754188,0.37692537342508636,0.899582610560788,0.09896343736081488,0.029933959283932204,0.7173292865475881,0.7173292865475881,0.0,1.189392262415002,1.0,2.0,0.40643085651927524,0.48438122948010764,0.538876071891023,2.9205631677309674,306.57666666666665,10.0,0.22499999999999643,900.0,900.0,0.5721993306797231,0.21259317942894995,0.16626810794696212,0.013538154788875545,1.1716100997291505,0.22411739567178302,0.39450508379377425,0.971487803850323,0.098919584590476,0.05427376306390386,0.68637514847987,0.68637514847987,0.0,0.9613882913375493,1.0,2.0,256.0
3,2,0.6121991503321462,0.30438758267296684,0.1743762564121021,0.01730482258549374,0.8877594240382314,0.21924581219752629,0.39688056818313067,0.9086740860674116,0.10468450804758403,0.02461725137065236,0.7314624839797941,0.7314624839797941,0.0,1.0817615803947385,1.0,2.0,0.6319035061531597,0.21741230316046212,0.5673582007156478,2.6136039992173514,306.59,10.0,0.44999999999999285,900.0,900.0,0.5005175279802643,0.22311685435124673,0.16472277784487233,0.015052364406074048,1.095378442434594,0.20719622293836437,0.4251544971484691,0.9724612644640729,0.06925495015457273,0.04996041348183411,0.5442411058795686,0.5442411058795686,0.0,0.8423882598698601,1.0,2.0,256.0
4,3,0.8597790507089221,0.3618204047503298,0.17491548858582961,0.014349064113813703,0.8730233941006442,0.2220410422070156,0.3944947460735284,0.9055692408702992,0.08590255192446491,0.026992827367967775,0.8570318577462552,0.8570318577462552,0.0,1.8628347364332047,1.0,3.0,0.5643229239516788,0.12447948872422178,0.5432955115122927,2.4872061845991347,310.15777777777777,10.0,0.44999999999999285,900.0,900.0,0.603194723458728,0.24790727768170945,0.16504878121971464,0.01117610728397267,1.0901663204034169,0.20551989473945775,0.4095079615556947,0.9714592754996071,0.06359336669265758,0.046016008847952136,0.5541220874560786,0.5541220874560786,0.0,1.2251860633588685,1.0,3.0,256.0
5,3,0.7924452435666761,0.35889682960730995,0.17069360783254672,0.01308034975012695,0.8800240835740615,0.2184167348924609,0.3961011332770189,0.9091108591247499,0.07704849722208805,0.027960596615360832,0.7503658459010611,0.7503658459010611,0.0,1.7127419048533972,1.0,3.0,0.547440595957968,0.0991507573156721,0.5195771691534254,2.4621560192108154,306.1666666666667,10.0,0.44999999999999285,900.0,900.0,0.7328613172770326,0.2576793191838078,0.1803532684183058,0.010684784333231315,1.0994433509185917,0.20876466044380038,0.44511007529217733,0.9727604365907605,0.056157637746461375,0.04802873104311322,0.7568757457336235,0.7568757457336235,0.0,1.4994252772118932,1.0,3.0,256.0
6,4,1.0922595785661704,0.4448321980651882,0.17341900401645235,0.011688929380292798,0.8810902481257088,0.2186474998605748,0.4154498870505227,0.9079179957177904,0.0720612590211547,0.027160738177983475,0.8999047367665844,0.8999047367665844,0.0,2.6502674843075167,1.0,4.0,0.5319082642429405,0.07935308649411632,0.4867200971394777,2.43232482790947,310.31,10.0,0.44999999999999285,900.0,900.0,0.7661944755163859,0.2949798011977691,0.156998708480387,0.009279495338432753,1.0971744488342665,0.21168832841794938,0.4312333766138181,0.972589312819764,0.05135201014491031,0.04317890712797201,0.5682231485400929,0.5682231485400929,0.0,1.8151609388730188,1.0,4.0,256.0
7,4,1.0059961007907987,0.41263865234123337,0.17330760322304237,0.010292035490985856,0.8671643096891543,0.21718841428764993,0.4154347878239221,0.9110733839041657,0.07344624909572303,0.025920028486293,0.8075545470551357,0.8075545470551357,0.0,2.449473292143168,1.0,4.0,0.521786332892047,0.06919095721820162,0.4718747037152449,2.406064505047268,306.99888888888887,10.0,0.44999999999999285,900.0,900.0,0.8384771605269634,0.31704485854425,0.15816443752555642,0.007786436601236346,1.093800350674428,0.20621063114958815,0.4328684519859962,0.971623057324905,0.04136513540652231,0.04455669540293172,0.656584856306094,0.656584856306094,0.0,1.9774749947758543,1.0,4.0,256.0
8,5,1.2414276323252247,0.44863453589545327,0.169828005183074,0.009239563301645413,0.8745017861839798,0.21077793678475734,0.4289886015322469,0.9072185937431119,0.07959009618684641,0.022009517115630137,0.8779318362863305,0.8779318362863305,0.0,3.2815024892356885,1.0,5.0,0.5147119183672799,0.06325590621886981,0.462889250194033,2.38494483894772,306.2577777777778,10.0,0.44999999999999285,900.0,900.0,0.6605973836092738,0.3302211650414392,0.16956961377291008,0.006319655577317464,1.0602131149265919,0.20198064190335552,0.449725495185703,0.9729480385314677,0.06940236235095652,0.041097802597346286,0.39898426678940163,0.39898426678940163,0.0,1.5526816741062417,1.0,5.0,256.0
9,5,1.1851132075902509,0.439596157749494,0.17062530519730515,0.00889638791598069,0.8450567340552813,0.21006954150232995,0.4141217673520242,0.904598102582825,0.07751155099210642,0.023870695744387018,0.8640416948330489,0.8640416948330489,0.0,3.0807238921126423,1.0,5.0,0.5142085118426217,0.06156925471499562,0.45371971716483434,2.387139724360572,311.7288888888889,10.0,0.44999999999999285,900.0,900.0,0.9165677992103153,0.3115081420401111,0.16275882436893874,0.0062517281472537455,1.0225662334356453,0.19041617183247583,0.4356814406579362,0.9722119465004649,0.04084753056667978,0.04222322279785972,0.7005631203635566,0.7005631203635566,0.0,2.261374574405575,1.0,5.0,256.0
10,5,0.993139133832522,0.4381413979729016,0.17048095374802746,0.008534003059457363,0.8441478710406347,0.20877421569544793,0.41553410163852916,0.9035450589524374,0.07264271285167578,0.024752041528939044,0.6576783718382818,0.6576783718382818,0.0,2.5434435373394044,1.0,5.0,0.5098793543709649,0.05856729201765524,0.4309505150384373,2.3745252760251363,310.38666666666666,10.0,0.44999999999999285,900.0,900.0,0.9579538881371262,0.33317414139164614,0.1707152343005874,0.005655067695988698,1.005909294728189,0.18590827661100792,0.4596321165096014,0.9720687535591419,0.03506802759220593,0.04053921330283854,0.761155470802581,0.761155470802581,0.0,2.3411725709578257,1.0,5.0,256.0
