circuit	benchmark_id	budget	allowlist_nodes	plan_nodes	legal_plan_nodes	legal_ratio_pct	baseline_tc_pct	filtered_final_tc_pct	filtered_delta_tc_pp	unfiltered_final_tc_pct	change_vs_unfiltered_pp	deeptpi_final_tc_pct	gap_vs_deeptpi_pp	beats_deeptpi	plan_elapsed_sec	eval_elapsed_sec	plan_csv	eval_dir
b15_C	iscas99__b15_1	278	7918	278	278	100.0	81.764	94.051	12.287000000000015	90.656	3.394999999999996	93.2	0.8509999999999991	True	171.628	7.708	autoresearch/loop-260720-0945/typed_winner_round3_five/b15_C/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv	autoresearch/loop-260720-0945/typed_winner_round3_five/b15_C/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
b20_C	iscas99__b20	616	19175	616	616	100.0	90.757	95.032	4.274999999999984	97.087	-2.055000000000007	95.02	0.012000000000000455	True	581.717	10.059	autoresearch/loop-260720-0945/typed_winner_round3_five/b20_C/plans/iscas99__b20__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv	autoresearch/loop-260720-0945/typed_winner_round3_five/b20_C/evals/iscas99__b20__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
b21_C	iscas99__b21	628	19520	628	628	100.0	89.682	95.256	5.57399999999999	96.379	-1.1230000000000047	94.51	0.7459999999999951	True	624.759	10.743	autoresearch/loop-260720-0945/typed_winner_round3_five/b21_C/plans/iscas99__b21__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv	autoresearch/loop-260720-0945/typed_winner_round3_five/b21_C/evals/iscas99__b21__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
b22_C	iscas99__b22	915	28412	915	915	100.0	92.13	95.033	2.903	97.187	-2.1539999999999964	95.59	-0.5570000000000022	False	1139.755	16.789	autoresearch/loop-260720-0945/typed_winner_round3_five/b22_C/plans/iscas99__b22__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv	autoresearch/loop-260720-0945/typed_winner_round3_five/b22_C/evals/iscas99__b22__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
b17_C	iscas99__b17	994	29334	994	994	100.0	85.623	90.331	4.708000000000001	89.869	0.4620000000000033	91.67	-1.3389999999999986	False	1638.722	75.199	autoresearch/loop-260720-0945/typed_winner_round3_five/b17_C/plans/iscas99__b17__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv	autoresearch/loop-260720-0945/typed_winner_round3_five/b17_C/evals/iscas99__b17__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
