epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_brier_loss,train_hard_soft_f1_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_hard_weight,train_rollout_steps,train_oracle_loss,train_oracle_rank_loss,train_oracle_value_loss,train_oracle_candidate_loss,train_oracle_pairs,train_oracle_groups,train_oracle_weight,train_steps,train_oracle_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_brier_loss,val_hard_soft_f1_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_hard_weight,val_rollout_steps,val_steps
1,1,0.24093290474679735,0.14252316787838937,0.13121059202071694,0.016286617525491036,0.9090887971719106,0.21537893959217602,0.4575113129781352,0.9111258647176954,0.07633776086175607,0.030869035503995595,0.42842751514950517,0.42842751514950517,0.0,1.1700387422014884,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,0.46938915133068804,0.06828761257929727,0.15286519465735182,0.020973527818568982,0.44772325514350086,0.2086972375982441,0.3752744465600699,0.8565079683903605,0.09369183164380956,0.032106210529832424,1.2538160413851074,1.2538160413851074,0.0,2.2898782556830497,1.0,1.0,256.0
2,2,0.356772595083134,0.2263187043948306,0.14174372921801276,0.026033444102957017,0.8951271892628736,0.21568827460002568,0.38899775712854334,0.914555229180389,0.09204135807231069,0.0354024660192676,0.7017363947693772,0.7017363947693772,0.0,1.9048029981726884,1.0,2.0,0.40435164590676625,0.4728116837475035,0.5396458490068714,2.8987432612313166,311.25444444444446,10.0,0.22499999999999643,900.0,900.0,0.5443080576806096,0.35790402788552456,0.1734547034429852,0.024745740651269443,0.4316338358039502,0.22757390438346192,0.33730798712349497,0.8498903452418745,0.08603009582293453,0.033497300397964835,1.2146596687422535,1.2146596687422535,0.0,4.3971211690227925,1.0,2.0,256.0
3,2,0.47366850364125435,0.2921643555329906,0.1445536541607645,0.031921294818425344,0.8238579608665573,0.2182529519105123,0.3491517662588093,0.8951585832900472,0.08983499704963631,0.029676785265538557,1.0269076471883667,1.0269076471883667,0.0,2.3997304475725336,1.0,2.0,0.6204555338621139,0.19365725738720763,0.5433995000686911,2.5850388712353176,308.94,10.0,0.44999999999999285,900.0,900.0,0.5853892551240278,0.31082195771159604,0.15078149319742806,0.02488352526597737,0.41270567986066453,0.2222011819249019,0.2861673326988239,0.8491241853917018,0.0976990593408118,0.03488021041051326,1.385519043557718,1.385519043557718,0.0,4.348504970289696,1.0,2.0,256.0
4,3,0.42832869548212626,0.3178839462057307,0.14964539907044838,0.03575683079418483,0.886601719770719,0.2217155521266437,0.3535059385167228,0.9103090024877477,0.08631382553941666,0.02933532335165552,0.8556066042744397,0.8556066042744397,0.0,2.9600670426416333,1.0,3.0,0.565088939567407,0.11093666922921935,0.5245686533384853,2.4971518552303316,309.3588888888889,10.0,0.44999999999999285,900.0,900.0,0.723252639436396,0.3814833917228195,0.15465533473373708,0.03078684918242895,0.5249887370737267,0.234080609807279,0.3584615009992073,0.8585189804434781,0.10181219190417327,0.03518594938765069,1.7385125622426525,1.7385125622426525,0.0,7.408763615503903,1.0,3.0,256.0
5,3,0.3811728305590378,0.31876066090884064,0.15075050675896576,0.03559176553592637,0.8569296067208054,0.21700612117432896,0.3484031357533406,0.9019052217624819,0.0824348728206975,0.02667433157000672,0.7171194624689788,0.7171194624689788,0.0,2.7717711511810506,1.0,3.0,0.5445984233750237,0.08763390983765323,0.5053522322492467,2.4500129544734954,309.8077777777778,10.0,0.44999999999999285,900.0,900.0,0.695722992822993,0.3843302789027803,0.15514699148479857,0.027701209119792715,0.527168825579186,0.21538860265476004,0.3751127450183654,0.8675790160583952,0.09563273300591386,0.03231381025966111,1.6565062848914718,1.6565062848914718,0.0,7.362358168084181,1.0,3.0,256.0
6,4,0.4379325637448993,0.34214295708470877,0.1594306832469172,0.03453345491938914,0.8646141829962531,0.21637599890120326,0.34920203789240783,0.9104707565738095,0.07399937553434736,0.027918010076723728,0.8684754325481705,0.8684754325481705,0.0,3.701054374401559,1.0,4.0,0.530690652165148,0.07611230780474014,0.46768242431183654,2.4120481668578253,308.46444444444444,10.0,0.44999999999999285,900.0,900.0,0.7589091171539621,0.42959160399914254,0.16416615704656579,0.024696000598851242,0.49553188325080555,0.22990117098379415,0.3011582829785766,0.8634818397113122,0.08109487437286589,0.03837837704850955,1.7994630150865654,1.7994630150865654,0.0,11.167217850980933,1.0,4.0,256.0
7,4,0.43404942433039345,0.32979789590670006,0.15593609329933922,0.0321753978361893,0.8226778000903626,0.21482247765370024,0.3349117687054806,0.9006831479403707,0.07566103292111721,0.02586202223993739,0.8772914875998732,0.8772914875998732,0.0,3.857127946490698,1.0,4.0,0.5265600627329614,0.07061969138681888,0.4407565497275856,2.40779249019093,310.2655555555556,10.0,0.44999999999999285,900.0,900.0,0.7205819614100619,0.5431771297589876,0.15837028183159418,0.021015988398175978,0.5015554020137643,0.22081461616471643,0.30692452254879754,0.8602823273977265,0.08880821903221658,0.03726037920612413,1.5755344974331464,1.5755344974331464,0.0,11.193174457171153,1.0,4.0,256.0
8,5,0.4723771948218351,0.36050127476453786,0.15639614746471242,0.030926419223969166,0.8411798090355258,0.20493851457391354,0.3589619523750417,0.9099247083796395,0.0753829709784025,0.02742700797669776,0.9623455241981677,0.9623455241981677,0.0,5.153943325822953,1.0,5.0,0.5203916992081536,0.06507881749835279,0.43058859686884615,2.3909428294499717,309.3177777777778,10.0,0.44999999999999285,900.0,900.0,0.8138060073601088,0.4840016028261744,0.15958780547371126,0.027188004943309342,0.5608677083509974,0.2574558849271852,0.34125749338418243,0.8720078191254288,0.08231314354925419,0.03403546419863233,1.924472038771111,1.924472038771111,0.0,15.298324965101454,1.0,5.0,256.0
9,5,0.48955726470218824,0.3597461689909295,0.15359512815541687,0.029170617140001732,0.8151545017692766,0.2058270679775161,0.353084284487698,0.9106984495851748,0.07287121918362872,0.025585334294492577,1.023761032183601,1.023761032183601,0.0,5.106967559127517,1.0,5.0,0.5138432106044557,0.0622461978221933,0.4114655478381448,2.3674422375361126,312.26222222222225,10.0,0.44999999999999285,900.0,900.0,0.8378268253582067,0.5643497256562113,0.16100428842473782,0.019854821442277175,0.5247902021801568,0.22422890128218564,0.3342647850280625,0.8751865019090468,0.08105736015422738,0.03949167357451413,1.9138531407983144,1.9138531407983144,0.0,15.263277680178826,1.0,5.0,256.0
10,5,0.4431667212330626,0.3530018852055075,0.15174672917359416,0.02829098828675016,0.8089757131420893,0.19793506653138504,0.35921464214722304,0.9098167082071322,0.07613244875375602,0.027547243685737344,0.8808153885272851,0.8808153885272851,0.0,4.756146013348867,1.0,5.0,0.5134030049377017,0.059834449965920716,0.39005429002145925,2.3738793316152362,315.39222222222224,10.0,0.44999999999999285,900.0,900.0,1.239310045365711,0.8060499471495853,0.16536883017979573,0.021855686548224198,0.5577177994709928,0.23534751844708812,0.29433660145150503,0.8723041261546315,0.08492638963507489,0.03410249283620315,2.9523703219336634,2.9523703219336634,0.0,15.277510923494793,1.0,5.0,256.0
