epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_brier_loss,train_hard_soft_f1_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_hard_weight,train_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_brier_loss,val_hard_soft_f1_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_hard_weight,val_steps
1,1,0.34087459617853166,0.08528783158957959,0.012244250929448754,0.00013438405004853848,0.42977265900373457,0.21418579413741828,0.17335795252770186,0.9046322866678238,0.027358990870416166,0.027418899010066524,1.3723815256055205,1.3723815256055205,0.0,0.01421772541050541,1.0,500.0,0.18254517653258517,0.05251501107704826,0.003601031819016498,2.72830570224869e-05,0.17799738483154215,0.24527334174490534,0.053205130621790886,0.8096773305442184,0.020476763231272344,0.041963096783959486,4.358837558466348,4.358837558466348,0.0,0.05552410738891922,1.0,256.0
2,1,0.2719605283141136,0.06893271879851819,0.005049709820654244,5.289098263165215e-05,0.34077374324202536,0.1869010164452484,0.07229389435052871,0.8602154359817505,0.0177351142000407,0.0222447909371931,1.4980453238972722,1.4980453238972722,0.0,0.025239963278686446,1.0,500.0,0.1549913851195015,0.04242850575246848,0.0017099276315093448,2.224356566671304e-05,0.15040537212917116,0.20571277815906797,0.023590456643432844,0.7207681511063129,0.016583102024014806,0.04084976834383269,4.243866436690041,4.243866436690041,0.0,0.06042086743400432,1.0,256.0
3,1,0.24886906768381595,0.075537443138659,0.004219347971491516,3.456260831444524e-05,0.2822795039191842,0.14961203707405366,0.040890225533396,0.8172919888496399,0.01408102208795026,0.024635776467146115,1.403525774294394,1.403525774294394,0.0,0.02555082005553413,1.0,500.0,0.15638853254495189,0.04706048280058894,0.0016909037817640638,1.6432648944686434e-05,0.1481689121137606,0.19268394148821244,0.018099825610988773,0.6487492932938039,0.016966451643384062,0.039443164381737006,4.500989707423287,4.500989707423287,0.0,0.034721302370599005,1.0,256.0
4,1,0.23032777610421182,0.07767326962947846,0.0038668499512132257,1.9345417730619374e-05,0.24206223033647983,0.1357415998679935,0.028335024248808623,0.7572298713922501,0.011391327448887751,0.02680086423443572,1.4848831686243684,1.4848831686243684,0.0,0.029945017775695304,1.0,500.0,0.1634371074324008,0.04017557010229211,0.0013045600958321302,3.3190188686305078e-06,0.17611639531969558,0.21415066566987662,0.017333197938569356,0.651656337082386,0.01766051349841291,0.03950177350634476,4.514191966358339,4.514191966358339,0.0,0.0338618181849597,1.0,256.0
