epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_brier_loss,train_hard_soft_f1_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_typed_marginal_loss,train_typed_return_loss,train_typed_sa_reduction_loss,train_hard_weight,train_rollout_steps,train_oracle_loss,train_oracle_rank_loss,train_oracle_value_loss,train_oracle_candidate_loss,train_oracle_ndcg_loss,train_oracle_conservative_loss,train_oracle_context_loss,train_oracle_pairs,train_oracle_groups,train_oracle_weight,train_steps,train_oracle_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_brier_loss,val_hard_soft_f1_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_typed_marginal_loss,val_typed_return_loss,val_typed_sa_reduction_loss,val_hard_weight,val_rollout_steps,val_steps
1,1,0.741778584564791,0.3648848619900252,0.12623463375003716,0.00982885445026975,0.09959902261432849,0.0,0.2843130583825864,1.0,0.04145647065812036,0.011438830557476888,1.0644762658653475,1.0644762658653475,0.0,2.2162726016417524,1.1827810407163557,2.6866618216429887,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.8595896613784134,0.2921056866645813,0.12235507518053054,0.008018262684345245,0.08786088600754738,0.0,0.2700370103120804,1.0,0.06395176947116851,0.004957947880029678,0.8336403818335384,0.8336403818335384,0.0,0.5060314239883155,1.3784336682409049,3.082161616906524,0.0,1.0,1.0,5.0
2,2,0.7630502554790215,0.4106611872189923,0.12759196895517802,0.00975561530427321,0.10041529067644947,0.0,0.288422381799472,1.0,0.04091932467724148,0.042088469359010845,1.182633987595756,1.182633987595756,0.0,4.2842159186624675,1.2337929079068974,2.6953308146836017,0.0,1.0,2.0,0.12534054865439734,0.09219170858462651,0.2336684614419937,2.554049253463745,0.0,0.0,0.09310383846362431,97.0,3.0,0.13333333333333333,19.0,3.0,0.7379165122751147,0.32727666646242143,0.1218800462782383,0.007793341157957911,0.08960606567561627,0.0,0.2732507660984993,1.0,0.06305606812238693,0.00672117556532612,0.907077136071166,0.907077136071166,0.0,1.0808669513091445,1.194746280601248,2.600180086074397,0.0,1.0,2.0,5.0
3,4,0.8754048586936398,0.4587822793737838,0.1286206504232005,0.009537402362758783,0.1054468683800415,0.0,0.2961139506415317,1.0,0.0412756685216568,0.04972713066114029,1.2155223938424882,1.2155223938424882,0.0,7.722282725046392,1.1005756975935008,4.351745622459259,0.0,1.0,4.0,0.27738778789838153,0.14206899205843607,0.26158836980660755,2.6982991695404053,0.0,0.0,0.09687418987353642,88.66666666666667,3.0,0.26666666666666666,19.0,3.0,0.47393195470795035,0.37734026461839676,0.12129403278231621,0.007632174179889262,0.09235708843916654,0.0,0.2757497377693653,1.0,0.06369717214256525,0.021081071417575002,0.8369525457237614,0.8369525457237614,0.0,3.515267103910446,0.8186672338935068,1.4646505785174668,0.0,1.0,4.0,5.0
4,8,1.4154400688942252,0.5480166355049924,0.12960646262294367,0.009694904076719755,0.10963187094679788,0.0,0.30054850954758494,1.0,0.04082772900399409,0.045311898917302675,1.4873658871571827,1.4873658871571827,0.0,12.915266230695973,1.3654928971880174,8.692428897067561,0.0,1.0,8.0,0.31756893297036487,0.11332324333488941,0.2850965658823649,1.9654542207717896,0.0,0.0,0.09051606555779775,130.33333333333334,3.0,0.4000000000000001,19.0,3.0,0.5983427783474327,0.42695897407829764,0.12185240853577853,0.007292474131099879,0.10257661240175367,0.0,0.2808335680514574,1.0,0.06314294133335352,0.016543286132809955,0.8167507037978794,0.8167507037978794,0.0,6.8307314917561595,0.618149631782353,3.5108290871838106,0.0,1.0,8.0,5.0
5,16,2.1623624067801037,0.6188337937683651,0.1336769119738356,0.009990126913180575,0.1194589292066858,0.0,0.30749859974572535,1.0,0.03996887976475256,0.03720918624425975,1.627582935023192,1.627582935023192,0.0,18.520305356292067,1.5311647377396567,15.49896462637024,0.0,1.0,16.0,0.41198960940043133,0.11734975874423981,0.10017808278401692,2.894845962524414,0.0,0.0,0.06435966491699219,78.0,3.0,0.4000000000000001,19.0,3.0,0.9499081840855069,0.49133540876209736,0.12378759058192372,0.007222870335681364,0.11373703177087009,0.0,0.2862094545736909,1.0,0.055728951143100856,0.01399714548629163,0.6332739173874871,0.6332739173874871,0.0,12.135024412674829,0.3352011780449914,8.158276919773197,0.0,1.0,16.0,5.0
6,32,4.430269787162328,0.6795283415795941,0.14136741452507282,0.009672495341970046,0.14385896320699862,0.0,0.31625761211800735,1.0,0.04416496702163529,0.02467376844150007,2.319024454399291,2.319024454399291,0.0,35.88262759567757,2.258047678949089,35.27050642072762,0.0,1.0,32.0,0.3529599706331889,0.12121410667896271,0.17877556631962457,2.366150975227356,0.0,0.0,0.04156115651130676,85.33333333333333,3.0,0.4000000000000001,19.0,3.0,1.3961506634863325,0.577183307800442,0.12817156687378883,0.007561779220122844,0.12216217133682221,0.0,0.28799172760918734,1.0,0.04712389863561839,0.013910241308690275,0.5090712565642661,0.5090712565642661,0.0,15.18978244755417,0.3420374442389402,12.59335667740379,0.0,1.0,32.0,5.0
7,32,4.365325527601894,0.6952569507013419,0.1406888766336794,0.009908650915205822,0.13953589072058858,0.0,0.31471545185501637,1.0,0.04297292668764528,0.0250824724650478,2.2074569507084276,2.2074569507084276,0.0,35.883984980935686,2.151399561306436,35.04765624200603,0.0,1.0,32.0,0.3496139645576477,0.06553973754247029,0.4850546518961589,2.2739440202713013,0.0,0.0,0.07813604921102524,91.0,3.0,0.4000000000000001,19.0,3.0,1.396416585118277,0.5771833096630872,0.12817156710661948,0.007561779147363268,0.1221621721284464,0.0,0.2879917275160551,1.0,0.04712389896158129,0.013910241334798457,0.5090712788498877,0.5090712788498877,0.0,15.189782443185686,0.34253337785095966,12.59403214564809,0.0,1.0,32.0,5.0
8,32,4.342772534849677,0.6913810845121349,0.14124459800261416,0.009832163051070989,0.14198916445878385,0.0,0.3168918601923475,1.0,0.04416552731326144,0.02489486084628673,2.135097185485376,2.135097185485376,0.0,35.88222952827083,2.096108080693622,35.04329213796805,0.0,1.0,32.0,0.3147076219320297,0.1002980296810468,0.12213792651891708,2.117473085721334,0.0,0.0,0.07147070889671643,102.33333333333333,3.0,0.4000000000000001,19.0,3.0,1.3942042547452729,0.577183306030929,0.12817156687378883,0.007561779147363268,0.12216217110399157,0.0,0.2879917277954519,1.0,0.047123898705467585,0.013910241312783001,0.5090712426992013,0.5090712426992013,0.0,15.189782447507605,0.3420563465635414,12.573816979712864,0.0,1.0,32.0,5.0
9,32,4.376895137033181,0.6981298087507879,0.14146455770701563,0.009766376269429824,0.14323891244068937,0.0,0.3148451826878284,1.0,0.0439429283050183,0.025121329945150705,2.305272205518828,2.305272205518828,0.0,35.88714801062703,2.1593095835387515,35.131712400670374,0.0,1.0,32.0,0.37994082768758136,0.0732048253218333,0.1654835194349289,2.734537124633789,0.0,0.0,0.061838497718175255,97.66666666666667,3.0,0.4000000000000001,19.0,3.0,1.3922428940073588,0.5771833105944097,0.12817156692035497,0.007561779191019013,0.12216217124368996,0.0,0.2879917268641293,1.0,0.047123898495920004,0.013910241323651462,0.509071260787232,0.509071260787232,0.0,15.189782442728756,0.3450995381670623,12.542030542054272,0.0,1.0,32.0,5.0
10,32,4.329267176006971,0.6895610417582487,0.14139815336583475,0.009794487398865289,0.1437589423363342,0.0,0.3165847122865288,1.0,0.044397998742122004,0.025117465894026258,2.174247297256458,2.174247297256458,0.0,35.88593442918117,2.067367230012864,35.023202214426036,0.0,1.0,32.0,0.4430902898311615,0.1286354884505272,0.3044118235508601,2.926670551300049,0.0,0.0,0.10721788307030995,94.0,3.0,0.4000000000000001,19.0,3.0,1.3958334380149608,0.5771833113394678,0.12817156692035497,0.007561779126990587,0.12216216980013997,0.0,0.28799172546714547,1.0,0.047123899776488544,0.013910241328437678,0.5090712722745139,0.5090712722745139,0.0,15.189782445010497,0.3537681692443357,12.543261471037658,0.0,1.0,32.0,5.0
