epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_hard_weight,train_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_hard_weight,val_steps
1,1,0.8600505000650883,0.1320637752264738,0.022163086869753896,0.00016097139124758542,1.002530414044857,0.022376612100400962,0.027933563743492415,1.2701157855782392,1.2701157855782392,0.0,0.01841625195883944,1.0,500.0,0.6100334032380488,0.07979333013645373,0.013495229119143914,3.337724248098084e-05,0.7364006925636204,0.008187419283785857,0.015185197158189112,0.07810481703654659,0.07810481703654659,0.0,0.029763344347884413,1.0,256.0
2,1,0.5368382755666972,0.09164316022396088,0.009508736290503294,7.235670199952437e-05,0.6100215771719814,0.018187607244122772,0.024989125453057568,1.3007716428301024,1.3007716428301024,0.0,0.03241310042418587,1.0,500.0,0.4142722334363498,0.06972436781506985,0.005051937867392553,2.9328580637866253e-05,0.4753162139313645,0.012619875036762096,0.01732151809073912,0.04558229816530002,0.04558229816530002,0.0,0.04381497739814222,1.0,256.0
3,1,0.47162029790878296,0.08257622915506363,0.00656608389923349,3.39507358330593e-05,0.5261077773347497,0.015120153856929391,0.03343878901061908,1.269765391827343,1.269765391827343,0.0,0.03810482450400967,1.0,500.0,0.4753543500264641,0.06817684194538742,0.0049848761982502765,1.924297401245667e-05,0.5661490062411758,0.008866569009114755,0.01586334069406803,0.04904280299797392,0.04904280299797392,0.0,0.06536285100446548,1.0,256.0
4,1,0.3566875480860472,0.07637657410651445,0.005516392859164625,2.5480811886154697e-05,0.37720783088495957,0.013657517060171813,0.025633564146670323,1.1373491027085967,1.1373491027085967,0.0,0.05273542642440579,1.0,500.0,0.3496181460795924,0.05932115105679259,0.0038782453375461046,2.6174545716628472e-05,0.4001195408955027,0.01219744405534584,0.015312947281017841,0.11451860242621459,0.11451860242621459,0.0,0.010045132163213566,1.0,256.0
